timestamp,elapsed_s,actuator,cycle,position,code,channel,tap,bank_uv,physical_error_mv,pp_bank_uv,valid
2026-09-10T09:11:48.075,260.601,IDAC1,1,B2,188,2,OPA_SUMo,908432,-1853.514,1564,1
2026-09-10T09:11:48.659,261.185,IDAC1,1,B2,188,2,OPA_SUMo,908508,-1852.001,1316,1
2026-09-10T09:11:49.246,261.771,IDAC1,1,B2,188,3,SUMo,909347,-1835.292,1869,1
2026-09-10T09:11:49.831,262.356,IDAC1,1,B2,188,3,SUMo,908966,-1842.879,1869,1
2026-09-10T09:11:50.418,262.943,IDAC1,1,B2,188,3,SUMo,908641,-1849.352,1945,1
2026-09-10T09:11:51.025,263.551,IDAC1,1,B2,188,4,LPo,1106052,2082.226,114,1
2026-09-10T09:11:51.612,264.138,IDAC1,1,B2,188,4,LPo,1106052,2082.226,152,1
2026-09-10T09:11:52.198,264.724,IDAC1,1,B2,188,4,LPo,1106090,2082.983,152,1
2026-09-10T09:12:37.858,310.383,IDAC1,1,A2,140,0,PGAgain,1000862,-12.706,1697,1
2026-09-10T09:12:38.444,310.97,IDAC1,1,A2,140,0,PGAgain,1000843,-13.085,2212,1
2026-09-10T09:12:39.031,311.557,IDAC1,1,A2,140,0,PGAgain,1000232,-25.253,1831,1
2026-09-10T09:12:39.618,312.144,IDAC1,1,A2,140,1,BPo,994815,-133.136,3433,1
2026-09-10T09:12:40.204,312.729,IDAC1,1,A2,140,1,BPo,995483,-119.833,2822,1
2026-09-10T09:12:40.790,313.315,IDAC1,1,A2,140,1,BPo,994815,-133.136,2841,1
2026-09-10T09:12:41.377,313.902,IDAC1,1,A2,140,2,OPA_SUMo,948867,-1048.223,1468,1
2026-09-10T09:12:41.963,314.489,IDAC1,1,A2,140,2,OPA_SUMo,948486,-1055.811,1277,1
2026-09-10T09:12:42.548,315.074,IDAC1,1,A2,140,2,OPA_SUMo,948314,-1059.236,1296,1
2026-09-10T09:12:43.134,315.659,IDAC1,1,A2,140,3,SUMo,948581,-1053.919,1296,1
2026-09-10T09:12:43.721,316.246,IDAC1,1,A2,140,3,SUMo,948238,-1060.75,972,1
2026-09-10T09:12:44.308,316.833,IDAC1,1,A2,140,3,SUMo,947742,-1070.628,1068,1
2026-09-10T09:12:44.893,317.419,IDAC1,1,A2,140,4,LPo,1106090,2082.983,57,1
2026-09-10T09:12:45.480,318.006,IDAC1,1,A2,140,4,LPo,1106109,2083.361,114,1
2026-09-10T09:12:46.066,318.592,IDAC1,1,A2,140,4,LPo,1106071,2082.605,76,1
2026-09-10T09:13:31.708,364.234,IDAC1,2,A1,140,0,PGAgain,1000823,-13.483,2689,1
2026-09-10T09:13:32.295,364.821,IDAC1,2,A1,140,0,PGAgain,1001243,-5.118,2746,1
2026-09-10T09:13:32.897,365.422,IDAC1,2,A1,140,0,PGAgain,991897,-191.25,4520,1
2026-09-10T09:13:33.484,366.009,IDAC1,2,A1,140,1,BPo,996685,-95.894,3204,1
2026-09-10T09:13:34.070,366.596,IDAC1,2,A1,140,1,BPo,997371,-82.232,3337,1
2026-09-10T09:13:34.655,367.181,IDAC1,2,A1,140,1,BPo,995483,-119.833,3795,1
2026-09-10T09:13:35.242,367.768,IDAC1,2,A1,140,2,OPA_SUMo,944499,-1135.215,1583,1
2026-09-10T09:13:35.846,368.371,IDAC1,2,A1,140,2,OPA_SUMo,944175,-1141.668,1163,1
2026-09-10T09:13:36.431,368.957,IDAC1,2,A1,140,2,OPA_SUMo,943946,-1146.228,1735,1
2026-09-10T09:13:37.018,369.543,IDAC1,2,A1,140,3,SUMo,944118,-1142.803,1335,1
2026-09-10T09:13:37.605,370.13,IDAC1,2,A1,140,3,SUMo,944042,-1144.316,1373,1
2026-09-10T09:13:38.207,370.733,IDAC1,2,A1,140,3,SUMo,943832,-1148.499,1163,1
2026-09-10T09:13:38.811,371.336,IDAC1,2,A1,140,4,LPo,1106090,2082.983,114,1
2026-09-10T09:13:39.397,371.923,IDAC1,2,A1,140,4,LPo,1106109,2083.361,133,1
2026-09-10T09:13:39.984,372.51,IDAC1,2,A1,140,4,LPo,1106052,2082.226,114,1
2026-09-10T09:14:27.680,420.206,IDAC1,2,B1,188,0,PGAgain,1000823,-13.483,1735,1
2026-09-10T09:14:28.267,420.793,IDAC1,2,B1,188,0,PGAgain,1000976,-10.436,1678,1
2026-09-10T09:14:28.854,421.38,IDAC1,2,B1,188,0,PGAgain,1001567,1.334,1926,1
2026-09-10T09:14:29.440,421.966,IDAC1,2,B1,188,1,BPo,1001186,-6.254,2269,1
2026-09-10T09:14:30.027,422.553,IDAC1,2,B1,188,1,BPo,1001472,-0.558,1907,1
2026-09-10T09:14:30.630,423.156,IDAC1,2,B1,188,1,BPo,1001911,8.185,2975,1
2026-09-10T09:14:31.217,423.743,IDAC1,2,B1,188,2,OPA_SUMo,902538,-1970.898,1888,1
2026-09-10T09:14:31.804,424.33,IDAC1,2,B1,188,2,OPA_SUMo,902538,-1970.898,1716,1
2026-09-10T09:14:32.391,424.917,IDAC1,2,B1,188,2,OPA_SUMo,902290,-1975.837,1621,1
2026-09-10T09:14:32.976,425.502,IDAC1,2,B1,188,3,SUMo,903282,-1956.08,2613,1
2026-09-10T09:14:37.471,429.997,IDAC1,2,B1,188,3,SUMo,901050,-2000.532,1907,1
2026-09-10T09:14:37.997,430.522,IDAC1,2,B1,188,3,SUMo,900039,-2020.667,1525,1
2026-09-10T09:14:40.730,433.256,IDAC1,2,B1,188,4,LPo,1106090,2082.983,114,1
2026-09-10T09:14:41.337,433.863,IDAC1,2,B1,188,4,LPo,1106109,2083.361,114,1
2026-09-10T09:14:41.923,434.449,IDAC1,2,B1,188,4,LPo,1106071,2082.605,114,1
2026-09-10T09:15:27.565,480.091,IDAC1,2,B2,188,0,PGAgain,1000728,-15.375,2708,1
2026-09-10T09:15:28.152,480.678,IDAC1,2,B2,188,0,PGAgain,1001033,-9.301,2231,1
2026-09-10T09:15:28.738,481.263,IDAC1,2,B2,188,0,PGAgain,1001644,2.868,3414,1
2026-09-10T09:15:29.325,481.85,IDAC1,2,B2,188,1,BPo,1000747,-14.997,5607,1
2026-09-10T09:15:29.912,482.438,IDAC1,2,B2,188,1,BPo,1001796,5.895,3643,1
2026-09-10T09:15:30.497,483.022,IDAC1,2,B2,188,1,BPo,1000251,-24.875,3719,1
2026-09-10T09:15:31.083,483.609,IDAC1,2,B2,188,2,OPA_SUMo,908451,-1853.136,2021,1
2026-09-10T09:15:31.671,484.196,IDAC1,2,B2,188,2,OPA_SUMo,907917,-1863.771,1678,1
2026-09-10T09:15:32.257,484.783,IDAC1,2,B2,188,2,OPA_SUMo,907649,-1869.108,1983,1
2026-09-10T09:15:32.842,485.367,IDAC1,2,B2,188,3,SUMo,908546,-1851.244,1869,1
2026-09-10T09:15:33.428,485.954,IDAC1,2,B2,188,3,SUMo,908412,-1853.913,2231,1
2026-09-10T09:15:34.015,486.541,IDAC1,2,B2,188,3,SUMo,907478,-1872.514,1716,1
2026-09-10T09:15:34.602,487.128,IDAC1,2,B2,188,4,LPo,1106071,2082.605,133,1
2026-09-10T09:15:35.189,487.715,IDAC1,2,B2,188,4,LPo,1106090,2082.983,133,1
2026-09-10T09:15:35.775,488.301,IDAC1,2,B2,188,4,LPo,1106090,2082.983,171,1
2026-09-10T09:16:21.435,533.96,IDAC1,2,A2,140,0,PGAgain,1000442,-21.071,2079,1
2026-09-10T09:16:22.020,534.546,IDAC1,2,A2,140,0,PGAgain,1001052,-8.922,3185,1
2026-09-10T09:16:22.607,535.132,IDAC1,2,A2,140,0,PGAgain,1001701,4.003,2193,1
2026-09-10T09:16:23.194,535.72,IDAC1,2,A2,140,1,BPo,995540,-118.698,2231,1
2026-09-10T09:16:23.779,536.304,IDAC1,2,A2,140,1,BPo,995788,-113.758,1831,1
2026-09-10T09:16:24.365,536.891,IDAC1,2,A2,140,1,BPo,995082,-127.819,2155,1
2026-09-10T09:16:24.951,537.477,IDAC1,2,A2,140,2,OPA_SUMo,948829,-1048.98,858,1
2026-09-10T09:16:25.538,538.064,IDAC1,2,A2,140,2,OPA_SUMo,948467,-1056.189,782,1
2026-09-10T09:16:26.125,538.651,IDAC1,2,A2,140,2,OPA_SUMo,947933,-1066.824,934,1
2026-09-10T09:16:26.711,539.236,IDAC1,2,A2,140,3,SUMo,948486,-1055.811,514,1
2026-09-10T09:16:27.297,539.823,IDAC1,2,A2,140,3,SUMo,948066,-1064.176,743,1
2026-09-10T09:16:27.884,540.409,IDAC1,2,A2,140,3,SUMo,947742,-1070.628,877,1
2026-09-10T09:16:28.469,540.994,IDAC1,2,A2,140,4,LPo,1106109,2083.361,95,1
2026-09-10T09:16:29.056,541.582,IDAC1,2,A2,140,4,LPo,1106109,2083.361,95,1
2026-09-10T09:16:29.643,542.168,IDAC1,2,A2,140,4,LPo,1106090,2082.983,114,1
