timestamp,elapsed_s,actuator,cycle,position,code,channel,tap,bank_uv,physical_error_mv,pp_bank_uv,valid
2026-09-10T08:58:27.914,409.518,IDAC2,2,A2,238,2,OPA_SUMo,935535,-1313.739,972,1
2026-09-10T08:58:28.500,410.105,IDAC2,2,A2,238,2,OPA_SUMo,935173,-1320.949,1316,1
2026-09-10T08:58:29.087,410.691,IDAC2,2,A2,238,2,OPA_SUMo,934944,-1325.509,782,1
2026-09-10T08:58:29.673,411.278,IDAC2,2,A2,238,3,SUMo,935535,-1313.739,1335,1
2026-09-10T08:58:30.260,411.865,IDAC2,2,A2,238,3,SUMo,935382,-1316.786,1087,1
2026-09-10T08:58:30.847,412.452,IDAC2,2,A2,238,3,SUMo,934944,-1325.509,762,1
2026-09-10T08:58:31.455,413.06,IDAC2,2,A2,238,4,LPo,1106071,2082.605,133,1
2026-09-10T08:58:32.058,413.663,IDAC2,2,A2,238,4,LPo,1106109,2083.361,95,1
2026-09-10T08:58:32.643,414.248,IDAC2,2,A2,238,4,LPo,1106090,2082.983,114,1
2026-09-10T08:59:03.306,444.911,IDAC2,3,A1,238,0,PGAgain,1000652,-16.889,1850,1
2026-09-10T08:59:03.893,445.498,IDAC2,3,A1,238,0,PGAgain,1001033,-9.301,2193,1
2026-09-10T08:59:04.478,446.083,IDAC2,3,A1,238,0,PGAgain,1001739,4.76,1926,1
2026-09-10T08:59:05.064,446.669,IDAC2,3,A1,238,1,BPo,996475,-100.076,2918,1
2026-09-10T08:59:05.651,447.256,IDAC2,3,A1,238,1,BPo,996341,-102.745,3089,1
2026-09-10T08:59:10.144,451.749,IDAC2,3,A1,238,1,BPo,997581,-78.05,2117,1
2026-09-10T08:59:12.879,454.484,IDAC2,3,A1,238,2,OPA_SUMo,933284,-1358.569,1125,1
2026-09-10T08:59:13.466,455.071,IDAC2,3,A1,238,2,OPA_SUMo,933303,-1358.191,1506,1
2026-09-10T08:59:14.054,455.658,IDAC2,3,A1,238,2,OPA_SUMo,933094,-1362.353,1525,1
2026-09-10T08:59:14.640,456.245,IDAC2,3,A1,238,3,SUMo,933818,-1347.934,1392,1
2026-09-10T08:59:15.227,456.832,IDAC2,3,A1,238,3,SUMo,933742,-1349.448,972,1
2026-09-10T08:59:15.814,457.419,IDAC2,3,A1,238,3,SUMo,933208,-1360.083,1754,1
2026-09-10T08:59:16.421,458.026,IDAC2,3,A1,238,4,LPo,1106109,2083.361,114,1
2026-09-10T08:59:17.006,458.611,IDAC2,3,A1,238,4,LPo,1106071,2082.605,76,1
2026-09-10T08:59:17.592,459.197,IDAC2,3,A1,238,4,LPo,1106071,2082.605,95,1
2026-09-10T08:59:48.252,489.857,IDAC2,3,B1,254,0,PGAgain,1000976,-10.436,5092,1
2026-09-10T08:59:48.839,490.444,IDAC2,3,B1,254,0,PGAgain,1000881,-12.328,2975,1
2026-09-10T08:59:49.426,491.031,IDAC2,3,B1,254,0,PGAgain,1000652,-16.889,2784,1
2026-09-10T08:59:50.029,491.634,IDAC2,3,B1,254,1,BPo,996456,-100.455,2288,1
2026-09-10T08:59:50.615,492.22,IDAC2,3,B1,254,1,BPo,996360,-102.367,3871,1
2026-09-10T08:59:51.202,492.807,IDAC2,3,B1,254,1,BPo,995826,-113.002,3833,1
2026-09-10T08:59:51.789,493.394,IDAC2,3,B1,254,2,OPA_SUMo,942764,-1169.769,1335,1
2026-09-10T08:59:52.376,493.98,IDAC2,3,B1,254,2,OPA_SUMo,942459,-1175.843,1754,1
2026-09-10T08:59:52.960,494.564,IDAC2,3,B1,254,2,OPA_SUMo,942173,-1181.539,2002,1
2026-09-10T08:59:53.547,495.151,IDAC2,3,B1,254,3,SUMo,942821,-1168.633,1659,1
2026-09-10T08:59:54.133,495.738,IDAC2,3,B1,254,3,SUMo,942707,-1170.904,1583,1
2026-09-10T08:59:54.718,496.323,IDAC2,3,B1,254,3,SUMo,942306,-1178.89,1544,1
2026-09-10T08:59:55.305,496.91,IDAC2,3,B1,254,4,LPo,1106109,2083.361,114,1
2026-09-10T08:59:55.889,497.494,IDAC2,3,B1,254,4,LPo,1106090,2082.983,133,1
2026-09-10T08:59:56.496,498.1,IDAC2,3,B1,254,4,LPo,1106090,2082.983,114,1
2026-09-10T09:00:27.150,528.755,IDAC2,3,B2,254,0,PGAgain,1000537,-19.179,2517,1
2026-09-10T09:00:27.737,529.342,IDAC2,3,B2,254,0,PGAgain,1000881,-12.328,2689,1
2026-09-10T09:00:28.324,529.929,IDAC2,3,B2,254,0,PGAgain,1001529,0.578,2002,1
2026-09-10T09:00:28.908,530.513,IDAC2,3,B2,254,1,BPo,996284,-103.88,2613,1
2026-09-10T09:00:29.495,531.1,IDAC2,3,B2,254,1,BPo,995769,-114.137,2632,1
2026-09-10T09:00:30.081,531.686,IDAC2,3,B2,254,1,BPo,996284,-103.88,2384,1
2026-09-10T09:00:30.685,532.289,IDAC2,3,B2,254,2,OPA_SUMo,943145,-1162.181,1029,1
2026-09-10T09:00:31.272,532.876,IDAC2,3,B2,254,2,OPA_SUMo,942955,-1165.965,1163,1
2026-09-10T09:00:31.857,533.461,IDAC2,3,B2,254,2,OPA_SUMo,942630,-1172.437,1335,1
2026-09-10T09:00:32.442,534.047,IDAC2,3,B2,254,3,SUMo,942974,-1165.586,896,1
2026-09-10T09:00:33.029,534.634,IDAC2,3,B2,254,3,SUMo,943088,-1163.316,820,1
2026-09-10T09:00:33.616,535.221,IDAC2,3,B2,254,3,SUMo,942440,-1176.221,629,1
2026-09-10T09:00:34.203,535.808,IDAC2,3,B2,254,4,LPo,1106109,2083.361,190,1
2026-09-10T09:00:34.804,536.409,IDAC2,3,B2,254,4,LPo,1106071,2082.605,114,1
2026-09-10T09:00:35.391,536.995,IDAC2,3,B2,254,4,LPo,1106052,2082.226,114,1
2026-09-10T09:01:06.048,567.653,IDAC2,3,A2,238,0,PGAgain,1000289,-24.118,1449,1
2026-09-10T09:01:06.652,568.257,IDAC2,3,A2,238,0,PGAgain,1000156,-26.767,1621,1
2026-09-10T09:01:07.235,568.84,IDAC2,3,A2,238,0,PGAgain,1001644,2.868,2346,1
2026-09-10T09:01:07.818,569.423,IDAC2,3,A2,238,1,BPo,996437,-100.833,3356,1
2026-09-10T09:01:08.404,570.009,IDAC2,3,A2,238,1,BPo,995521,-119.076,2384,1
2026-09-10T09:01:08.990,570.595,IDAC2,3,A2,238,1,BPo,996398,-101.61,1697,1
2026-09-10T09:01:09.577,571.182,IDAC2,3,A2,238,2,OPA_SUMo,935382,-1316.786,934,1
2026-09-10T09:01:10.164,571.769,IDAC2,3,A2,238,2,OPA_SUMo,935420,-1316.029,1049,1
2026-09-10T09:01:10.750,572.355,IDAC2,3,A2,238,2,OPA_SUMo,934944,-1325.509,1277,1
2026-09-10T09:01:11.337,572.942,IDAC2,3,A2,238,3,SUMo,935745,-1309.557,1087,1
2026-09-10T09:01:11.920,573.525,IDAC2,3,A2,238,3,SUMo,935535,-1313.739,934,1
2026-09-10T09:01:12.506,574.111,IDAC2,3,A2,238,3,SUMo,935058,-1323.239,782,1
2026-09-10T09:01:13.093,574.698,IDAC2,3,A2,238,4,LPo,1106109,2083.361,133,1
2026-09-10T09:01:13.680,575.284,IDAC2,3,A2,238,4,LPo,1106128,2083.74,133,1
2026-09-10T09:01:14.279,575.884,IDAC2,3,A2,238,4,LPo,1106128,2083.74,133,1
