t_s,ciclo,ganancia,ch,tap,banco_uv,pp_uv,real_mv_vs_vref,valido,clavado,codigos
8377.4,139,50,0,PGAgain,966138,2545,-704.3,True,False,"11,-30,0,0"
8378.0,139,50,1,BPo,976142,3833,-505.0,True,False,"11,-30,0,0"
8378.5,139,50,2,OPA_SUMo,1061572,629,1196.4,True,False,"11,-30,0,0"
8379.0,139,50,3,SUMo,1101045,123,1982.5,True,True,"11,-30,0,0"
8379.6,139,50,4,LPo,727719,123,-5452.5,False,True,"11,-30,0,0"
8384.6,140,1,0,PGAgain,979747,2975,-433.2,True,False,"11,-30,0,0"
8385.1,140,1,1,BPo,971879,3251,-589.9,True,False,"11,-30,0,0"
8385.6,140,1,2,OPA_SUMo,1055678,610,1079.0,True,False,"11,-30,0,0"
8386.2,140,1,3,SUMo,1054629,514,1058.1,True,False,"11,-30,0,0"
8386.7,140,1,4,LPo,731487,199,-5377.5,False,True,"11,-30,0,0"
8391.7,140,2,0,PGAgain,858621,6504,-2845.5,False,False,"11,-30,0,0"
8392.2,140,2,1,BPo,1009788,2717,165.1,True,False,"11,-30,0,0"
8392.8,140,2,2,OPA_SUMo,1062250,543,1209.9,True,False,"11,-30,0,0"
8393.3,140,2,3,SUMo,1083688,114,1636.8,True,True,"11,-30,0,0"
8393.8,140,2,4,LPo,711011,133,-5785.3,False,True,"11,-30,0,0"
8398.8,140,4,0,PGAgain,933952,4501,-1345.3,True,False,"11,-30,0,0"
8399.3,140,4,1,BPo,982398,3232,-380.4,True,False,"11,-30,0,0"
8399.9,140,4,2,OPA_SUMo,1089553,733,1753.6,True,False,"11,-30,0,0"
8400.4,140,4,3,SUMo,1094016,114,1842.5,True,True,"11,-30,0,0"
8400.9,140,4,4,LPo,720948,180,-5587.4,False,True,"11,-30,0,0"
8405.9,140,8,0,PGAgain,959062,2736,-845.2,True,False,"11,-30,0,0"
8406.5,140,8,1,BPo,971898,3871,-589.5,True,False,"11,-30,0,0"
8407.0,140,8,2,OPA_SUMo,1091880,1048,1800.0,True,False,"11,-30,0,0"
8407.5,140,8,3,SUMo,1099290,76,1947.6,True,True,"11,-30,0,0"
8408.1,140,8,4,LPo,726003,133,-5486.7,False,True,"11,-30,0,0"
8413.0,140,16,0,PGAgain,969771,2841,-631.9,True,False,"11,-30,0,0"
8413.6,140,16,1,BPo,969133,3824,-644.6,True,False,"11,-30,0,0"
8414.1,140,16,2,OPA_SUMo,1083736,819,1637.8,True,False,"11,-30,0,0"
8414.7,140,16,3,SUMo,1101970,123,2000.9,True,True,"11,-30,0,0"
8415.2,140,16,4,LPo,728607,161,-5434.9,False,True,"11,-30,0,0"
8420.2,140,24,0,PGAgain,966052,4138,-706.0,True,False,"11,-30,0,0"
8420.7,140,24,1,BPo,973615,3309,-555.3,True,False,"11,-30,0,0"
8421.3,140,24,2,OPA_SUMo,1074170,476,1447.3,True,False,"11,-30,0,0"
8421.8,140,24,3,SUMo,1100892,85,1979.5,True,True,"11,-30,0,0"
8422.3,140,24,4,LPo,727615,133,-5454.6,False,True,"11,-30,0,0"
8427.3,140,32,0,PGAgain,969304,2746,-641.2,True,False,"11,-30,0,0"
8427.8,140,32,1,BPo,973329,2784,-561.0,True,False,"11,-30,0,0"
8428.4,140,32,2,OPA_SUMo,1067380,572,1312.0,True,False,"11,-30,0,0"
8428.9,140,32,3,SUMo,1101798,133,1997.5,True,True,"11,-30,0,0"
8429.4,140,32,4,LPo,728521,142,-5436.6,False,True,"11,-30,0,0"
8434.4,140,50,0,PGAgain,965833,2383,-710.3,True,False,"11,-30,0,0"
8434.9,140,50,1,BPo,976285,3366,-502.2,True,False,"11,-30,0,0"
8435.5,140,50,2,OPA_SUMo,1061477,839,1194.5,True,False,"11,-30,0,0"
8436.0,140,50,3,SUMo,1101035,114,1982.3,True,True,"11,-30,0,0"
8436.5,140,50,4,LPo,727767,133,-5451.6,False,True,"11,-30,0,0"
8441.5,141,1,0,PGAgain,979880,2450,-430.6,True,False,"11,-30,0,0"
8442.0,141,1,1,BPo,971469,2755,-598.1,True,False,"11,-30,0,0"
8442.6,141,1,2,OPA_SUMo,1055707,696,1079.6,True,False,"11,-30,0,0"
8443.1,141,1,3,SUMo,1054553,705,1056.6,True,False,"11,-30,0,0"
8443.7,141,1,4,LPo,731515,142,-5376.9,False,True,"11,-30,0,0"
8448.6,141,2,0,PGAgain,859937,4491,-2819.3,False,False,"11,-30,0,0"
8449.2,141,2,1,BPo,1010265,2546,174.6,True,False,"11,-30,0,0"
8449.7,141,2,2,OPA_SUMo,1062125,448,1207.4,True,False,"11,-30,0,0"
8450.3,141,2,3,SUMo,1083679,123,1636.7,True,True,"11,-30,0,0"
8450.8,141,2,4,LPo,711049,152,-5784.5,False,True,"11,-30,0,0"
8455.8,141,4,0,PGAgain,933742,3709,-1349.4,True,False,"11,-30,0,0"
8456.3,141,4,1,BPo,983075,2460,-366.9,True,False,"11,-30,0,0"
8456.8,141,4,2,OPA_SUMo,1089515,476,1752.9,True,False,"11,-30,0,0"
8457.4,141,4,3,SUMo,1094026,104,1842.7,True,True,"11,-30,0,0"
8457.9,141,4,4,LPo,720939,114,-5587.6,False,True,"11,-30,0,0"
8462.9,141,8,0,PGAgain,959110,2650,-844.2,True,False,"11,-30,0,0"
8463.4,141,8,1,BPo,971984,2498,-587.8,True,False,"11,-30,0,0"
8464.0,141,8,2,OPA_SUMo,1091651,676,1795.4,True,False,"11,-30,0,0"
8464.5,141,8,3,SUMo,1099281,76,1947.4,True,True,"11,-30,0,0"
8465.1,141,8,4,LPo,726032,180,-5486.1,False,True,"11,-30,0,0"
8470.0,141,16,0,PGAgain,969762,2002,-632.1,True,False,"11,-30,0,0"
8470.6,141,16,1,BPo,969600,3795,-635.3,True,False,"11,-30,0,0"
8471.1,141,16,2,OPA_SUMo,1083593,695,1634.9,True,False,"11,-30,0,0"
8471.6,141,16,3,SUMo,1101951,95,2000.6,True,True,"11,-30,0,0"
8472.2,141,16,4,LPo,728597,171,-5435.1,False,True,"11,-30,0,0"
8477.2,141,24,0,PGAgain,965680,2183,-713.4,True,False,"11,-30,0,0"
8477.7,141,24,1,BPo,973348,3175,-560.7,True,False,"11,-30,0,0"
8478.2,141,24,2,OPA_SUMo,1074104,657,1446.0,True,False,"11,-30,0,0"
8478.8,141,24,3,SUMo,1100921,104,1980.0,True,True,"11,-30,0,0"
8479.3,141,24,4,LPo,727605,142,-5454.8,False,True,"11,-30,0,0"
8484.3,141,32,0,PGAgain,968799,2135,-651.3,True,False,"11,-30,0,0"
8484.8,141,32,1,BPo,973482,3022,-558.0,True,False,"11,-30,0,0"
8485.4,141,32,2,OPA_SUMo,1067333,743,1311.1,True,False,"11,-30,0,0"
8485.9,141,32,3,SUMo,1101760,76,1996.7,True,True,"11,-30,0,0"
8486.4,141,32,4,LPo,728416,161,-5438.7,False,True,"11,-30,0,0"
8491.4,141,50,0,PGAgain,965995,2040,-707.1,True,False,"11,-30,0,0"
8492.0,141,50,1,BPo,976180,3633,-504.3,True,False,"11,-30,0,0"
8492.5,141,50,2,OPA_SUMo,1061420,581,1193.3,True,False,"11,-30,0,0"
8493.0,141,50,3,SUMo,1101036,95,1982.3,True,True,"11,-30,0,0"
8493.6,141,50,4,LPo,727767,123,-5451.6,False,True,"11,-30,0,0"
8498.5,142,1,0,PGAgain,979804,2126,-432.1,True,False,"11,-30,0,0"
8499.1,142,1,1,BPo,972079,3614,-585.9,True,False,"11,-30,0,0"
8499.6,142,1,2,OPA_SUMo,1055650,1039,1078.4,True,False,"11,-30,0,0"
8500.1,142,1,3,SUMo,1054477,800,1055.1,True,False,"11,-30,0,0"
8500.7,142,1,4,LPo,731506,152,-5377.1,False,True,"11,-30,0,0"
8505.6,142,2,0,PGAgain,859107,6217,-2835.9,False,False,"11,-30,0,0"
8506.2,142,2,1,BPo,1010503,4844,179.3,True,False,"11,-30,0,0"
8506.7,142,2,2,OPA_SUMo,1062097,829,1206.8,True,False,"11,-30,0,0"
8507.2,142,2,3,SUMo,1083707,104,1637.2,True,True,"11,-30,0,0"
8507.8,142,2,4,LPo,710964,142,-5786.2,False,True,"11,-30,0,0"
8512.8,142,4,0,PGAgain,934114,4815,-1342.0,True,False,"11,-30,0,0"
8513.3,142,4,1,BPo,982789,3166,-372.6,True,False,"11,-30,0,0"
8513.8,142,4,2,OPA_SUMo,1089524,810,1753.1,True,False,"11,-30,0,0"
8514.4,142,4,3,SUMo,1094036,123,1842.9,True,True,"11,-30,0,0"
8514.9,142,4,4,LPo,720967,161,-5587.0,False,True,"11,-30,0,0"
8519.9,142,8,0,PGAgain,959233,2593,-841.8,True,False,"11,-30,0,0"
8520.4,142,8,1,BPo,972346,3776,-580.6,True,False,"11,-30,0,0"
8521.0,142,8,2,OPA_SUMo,1091766,724,1797.7,True,False,"11,-30,0,0"
8521.5,142,8,3,SUMo,1099290,114,1947.6,True,True,"11,-30,0,0"
8522.0,142,8,4,LPo,726003,228,-5486.7,False,True,"11,-30,0,0"
8527.0,142,16,0,PGAgain,969800,2670,-631.3,True,False,"11,-30,0,0"
8527.6,142,16,1,BPo,968789,3204,-651.5,True,False,"11,-30,0,0"
8528.1,142,16,2,OPA_SUMo,1083573,896,1634.5,True,False,"11,-30,0,0"
8528.6,142,16,3,SUMo,1101970,104,2000.9,True,True,"11,-30,0,0"
8529.2,142,16,4,LPo,728654,180,-5433.9,False,True,"11,-30,0,0"
8534.2,142,24,0,PGAgain,965814,2641,-710.7,True,False,"11,-30,0,0"
8534.7,142,24,1,BPo,973462,3480,-558.4,True,False,"11,-30,0,0"
8535.2,142,24,2,OPA_SUMo,1074046,686,1444.8,True,False,"11,-30,0,0"
8535.8,142,24,3,SUMo,1100883,152,1979.3,True,True,"11,-30,0,0"
8536.3,142,24,4,LPo,727624,133,-5454.4,False,True,"11,-30,0,0"
8541.3,142,32,0,PGAgain,969133,2841,-644.6,True,False,"11,-30,0,0"
8541.8,142,32,1,BPo,973329,4434,-561.0,True,False,"11,-30,0,0"
8542.4,142,32,2,OPA_SUMo,1067247,667,1309.4,True,False,"11,-30,0,0"
8542.9,142,32,3,SUMo,1101789,123,1997.3,True,True,"11,-30,0,0"
8543.5,142,32,4,LPo,728492,190,-5437.1,False,True,"11,-30,0,0"
8548.4,142,50,0,PGAgain,965595,2612,-715.1,True,False,"11,-30,0,0"
8549.0,142,50,1,BPo,976075,3824,-506.4,True,False,"11,-30,0,0"
8549.5,142,50,2,OPA_SUMo,1061448,619,1193.9,True,False,"11,-30,0,0"
8550.0,142,50,3,SUMo,1101055,114,1982.7,True,True,"11,-30,0,0"
8550.6,142,50,4,LPo,727757,133,-5451.8,False,True,"11,-30,0,0"
8555.5,143,1,0,PGAgain,980043,2364,-427.3,True,False,"11,-30,0,0"
8556.1,143,1,1,BPo,971898,4024,-589.5,True,False,"11,-30,0,0"
8556.6,143,1,2,OPA_SUMo,1055536,610,1076.2,True,False,"11,-30,0,0"
8557.2,143,1,3,SUMo,1054382,562,1053.2,True,False,"11,-30,0,0"
8557.7,143,1,4,LPo,731468,161,-5377.9,False,True,"11,-30,0,0"
8562.7,143,2,0,PGAgain,858974,6179,-2838.5,False,False,"11,-30,0,0"
8563.2,143,2,1,BPo,1010656,3299,182.3,True,False,"11,-30,0,0"
8563.8,143,2,2,OPA_SUMo,1062154,1029,1208.0,True,False,"11,-30,0,0"
8564.3,143,2,3,SUMo,1083736,104,1637.8,True,True,"11,-30,0,0"
8564.8,143,2,4,LPo,710983,180,-5785.8,False,True,"11,-30,0,0"
8569.8,143,4,0,PGAgain,934877,4377,-1326.8,True,False,"11,-30,0,0"
8570.4,143,4,1,BPo,983047,2860,-367.5,True,False,"11,-30,0,0"
8570.9,143,4,2,OPA_SUMo,1089639,695,1755.3,True,False,"11,-30,0,0"
8571.4,143,4,3,SUMo,1094026,104,1842.7,True,True,"11,-30,0,0"
8572.0,143,4,4,LPo,721044,142,-5585.5,False,True,"11,-30,0,0"
8577.0,143,8,0,PGAgain,959205,1783,-842.3,True,False,"11,-30,0,0"
8577.5,143,8,1,BPo,972633,2765,-574.9,True,False,"11,-30,0,0"
8578.0,143,8,2,OPA_SUMo,1091870,562,1799.8,True,False,"11,-30,0,0"
8578.6,143,8,3,SUMo,1099290,104,1947.6,True,True,"11,-30,0,0"
8579.1,143,8,4,LPo,726022,123,-5486.3,False,True,"11,-30,0,0"
8584.1,143,16,0,PGAgain,969056,1840,-646.1,True,False,"11,-30,0,0"
8584.6,143,16,1,BPo,969247,2860,-642.3,True,False,"11,-30,0,0"
8585.2,143,16,2,OPA_SUMo,1083860,428,1640.3,True,False,"11,-30,0,0"
8585.7,143,16,3,SUMo,1101970,133,2000.9,True,True,"11,-30,0,0"
8586.2,143,16,4,LPo,728616,180,-5434.7,False,True,"11,-30,0,0"
8591.2,143,24,0,PGAgain,965528,1973,-716.4,True,False,"11,-30,0,0"
8591.8,143,24,1,BPo,972823,3251,-571.1,True,False,"11,-30,0,0"
8592.3,143,24,2,OPA_SUMo,1074294,438,1449.7,True,False,"11,-30,0,0"
8592.8,143,24,3,SUMo,1100864,104,1978.9,True,True,"11,-30,0,0"
8593.4,143,24,4,LPo,727653,133,-5453.9,False,True,"11,-30,0,0"
8598.4,143,32,0,PGAgain,968522,2002,-656.8,True,False,"11,-30,0,0"
8598.9,143,32,1,BPo,972814,3251,-571.3,True,False,"11,-30,0,0"
8599.4,143,32,2,OPA_SUMo,1067600,619,1316.4,True,False,"11,-30,0,0"
8600.0,143,32,3,SUMo,1101769,95,1996.9,True,True,"11,-30,0,0"
8600.5,143,32,4,LPo,728463,152,-5437.7,False,True,"11,-30,0,0"
8605.5,143,50,0,PGAgain,965995,2136,-707.1,True,False,"11,-30,0,0"
8606.0,143,50,1,BPo,976342,2507,-501.0,True,False,"11,-30,0,0"
8606.6,143,50,2,OPA_SUMo,1061677,629,1198.5,True,False,"11,-30,0,0"
8607.1,143,50,3,SUMo,1101074,95,1983.1,True,True,"11,-30,0,0"
8607.6,143,50,4,LPo,727691,171,-5453.1,False,True,"11,-30,0,0"
8612.6,144,1,0,PGAgain,979947,1821,-429.2,True,False,"11,-30,0,0"
8613.2,144,1,1,BPo,971946,2746,-588.6,True,False,"11,-30,0,0"
8613.7,144,1,2,OPA_SUMo,1055964,524,1084.7,True,False,"11,-30,0,0"
8614.2,144,1,3,SUMo,1054773,629,1061.0,True,False,"11,-30,0,0"
8614.8,144,1,4,LPo,731515,123,-5376.9,False,True,"11,-30,0,0"
8619.7,144,2,0,PGAgain,859794,4758,-2822.2,False,False,"11,-30,0,0"
8620.3,144,2,1,BPo,1010360,2870,176.5,True,False,"11,-30,0,0"
8620.8,144,2,2,OPA_SUMo,1062459,534,1214.0,True,False,"11,-30,0,0"
8621.3,144,2,3,SUMo,1083679,95,1636.7,True,True,"11,-30,0,0"
8621.9,144,2,4,LPo,711059,114,-5784.3,False,True,"11,-30,0,0"
8626.9,144,4,0,PGAgain,935087,3804,-1322.7,True,False,"11,-30,0,0"
8627.4,144,4,1,BPo,982837,2364,-371.7,True,False,"11,-30,0,0"
8628.0,144,4,2,OPA_SUMo,1089830,628,1759.2,True,False,"11,-30,0,0"
8628.5,144,4,3,SUMo,1094026,104,1842.7,True,True,"11,-30,0,0"
8629.0,144,4,4,LPo,720939,133,-5587.6,False,True,"11,-30,0,0"
8634.0,144,8,0,PGAgain,958871,2565,-849.0,True,False,"11,-30,0,0"
8634.5,144,8,1,BPo,971870,3804,-590.1,True,False,"11,-30,0,0"
8635.1,144,8,2,OPA_SUMo,1091975,724,1801.9,True,False,"11,-30,0,0"
8635.6,144,8,3,SUMo,1099309,104,1947.9,True,True,"11,-30,0,0"
8636.2,144,8,4,LPo,726003,218,-5486.7,False,True,"11,-30,0,0"
8641.2,144,16,0,PGAgain,969256,2688,-642.2,True,False,"11,-30,0,0"
8641.7,144,16,1,BPo,968608,3976,-655.1,True,False,"11,-30,0,0"
8642.2,144,16,2,OPA_SUMo,1083926,896,1641.6,True,False,"11,-30,0,0"
8642.8,144,16,3,SUMo,1101951,95,2000.6,True,True,"11,-30,0,0"
8643.3,144,16,4,LPo,728588,161,-5435.2,False,True,"11,-30,0,0"
8648.3,144,24,0,PGAgain,965337,2860,-720.2,True,False,"11,-30,0,0"
8648.8,144,24,1,BPo,972919,2984,-569.2,True,False,"11,-30,0,0"
8649.4,144,24,2,OPA_SUMo,1074409,486,1452.0,True,False,"11,-30,0,0"
8649.9,144,24,3,SUMo,1100883,114,1979.3,True,True,"11,-30,0,0"
8650.4,144,24,4,LPo,727615,142,-5454.6,False,True,"11,-30,0,0"
8655.4,144,32,0,PGAgain,968570,2813,-655.8,True,False,"11,-30,0,0"
8656.0,144,32,1,BPo,973024,3728,-567.1,True,False,"11,-30,0,0"
8656.5,144,32,2,OPA_SUMo,1067762,552,1319.7,True,False,"11,-30,0,0"
8657.0,144,32,3,SUMo,1101779,114,1997.1,True,True,"11,-30,0,0"
8657.6,144,32,4,LPo,728454,133,-5437.9,False,True,"11,-30,0,0"
8662.6,144,50,0,PGAgain,966253,2622,-702.0,True,False,"11,-30,0,0"
8663.1,144,50,1,BPo,976486,3547,-498.2,True,False,"11,-30,0,0"
8663.6,144,50,2,OPA_SUMo,1061820,791,1201.3,True,False,"11,-30,0,0"
8664.2,144,50,3,SUMo,1101064,104,1982.9,True,True,"11,-30,0,0"
8664.7,144,50,4,LPo,727767,95,-5451.6,False,True,"11,-30,0,0"
8669.7,145,1,0,PGAgain,980062,2870,-427.0,True,False,"11,-30,0,0"
8670.2,145,1,1,BPo,972337,4405,-580.8,True,False,"11,-30,0,0"
8670.8,145,1,2,OPA_SUMo,1055984,819,1085.1,True,False,"11,-30,0,0"
8671.3,145,1,3,SUMo,1054820,524,1061.9,True,False,"11,-30,0,0"
8671.8,145,1,4,LPo,731563,190,-5376.0,False,True,"11,-30,0,0"
8676.8,145,2,0,PGAgain,861205,6561,-2794.1,False,False,"11,-30,0,0"
8677.4,145,2,1,BPo,1010398,2860,177.2,True,False,"11,-30,0,0"
8677.9,145,2,2,OPA_SUMo,1062449,600,1213.8,True,False,"11,-30,0,0"
8678.4,145,2,3,SUMo,1083707,114,1637.2,True,True,"11,-30,0,0"
8679.0,145,2,4,LPo,711049,142,-5784.5,False,True,"11,-30,0,0"
8684.0,145,4,0,PGAgain,934466,4367,-1335.0,True,False,"11,-30,0,0"
8684.5,145,4,1,BPo,983171,3089,-365.0,True,False,"11,-30,0,0"
8685.1,145,4,2,OPA_SUMo,1089934,447,1761.2,True,False,"11,-30,0,0"
8685.6,145,4,3,SUMo,1094026,95,1842.7,True,True,"11,-30,0,0"
8686.1,145,4,4,LPo,720967,161,-5587.0,False,True,"11,-30,0,0"
8691.1,145,8,0,PGAgain,958270,3023,-861.0,True,False,"11,-30,0,0"
8691.7,145,8,1,BPo,971841,3118,-590.7,True,False,"11,-30,0,0"
8692.2,145,8,2,OPA_SUMo,1092137,896,1805.1,True,False,"11,-30,0,0"
8692.7,145,8,3,SUMo,1099309,85,1947.9,True,True,"11,-30,0,0"
8693.3,145,8,4,LPo,725993,161,-5486.9,False,True,"11,-30,0,0"
8698.3,145,16,0,PGAgain,968970,2393,-647.9,True,False,"11,-30,0,0"
8698.8,145,16,1,BPo,968513,4138,-657.0,True,False,"11,-30,0,0"
8699.4,145,16,2,OPA_SUMo,1084022,762,1643.5,True,False,"11,-30,0,0"
8699.9,145,16,3,SUMo,1101960,104,2000.7,True,True,"11,-30,0,0"
8700.4,145,16,4,LPo,728568,142,-5435.6,False,True,"11,-30,0,0"
8705.4,145,24,0,PGAgain,965127,2097,-724.4,True,False,"11,-30,0,0"
8706.0,145,24,1,BPo,972957,5435,-568.5,True,False,"11,-30,0,0"
8706.5,145,24,2,OPA_SUMo,1074418,581,1452.2,True,False,"11,-30,0,0"
8707.1,145,24,3,SUMo,1100902,76,1979.7,True,True,"11,-30,0,0"
8707.6,145,24,4,LPo,727596,123,-5455.0,False,True,"11,-30,0,0"
8712.6,145,32,0,PGAgain,969390,2116,-639.5,True,False,"11,-30,0,0"
8713.2,145,32,1,BPo,973548,2717,-556.7,True,False,"11,-30,0,0"
8713.7,145,32,2,OPA_SUMo,1067590,591,1316.2,True,False,"11,-30,0,0"
8714.3,145,32,3,SUMo,1101818,104,1997.9,True,True,"11,-30,0,0"
8714.8,145,32,4,LPo,728463,161,-5437.7,False,True,"11,-30,0,0"
8719.8,145,50,0,PGAgain,966577,2155,-695.5,True,False,"11,-30,0,0"
8720.3,145,50,1,BPo,977487,2364,-478.2,True,False,"11,-30,0,0"
8720.9,145,50,2,OPA_SUMo,1061658,514,1198.1,True,False,"11,-30,0,0"
8721.4,145,50,3,SUMo,1101036,104,1982.3,True,True,"11,-30,0,0"
8722.0,145,50,4,LPo,727748,142,-5452.0,False,True,"11,-30,0,0"
8726.9,146,1,0,PGAgain,980233,1754,-423.5,True,False,"11,-30,0,0"
8727.5,146,1,1,BPo,972413,2784,-579.3,True,False,"11,-30,0,0"
8728.0,146,1,2,OPA_SUMo,1055860,733,1082.6,True,False,"11,-30,0,0"
8728.6,146,1,3,SUMo,1054677,629,1059.1,True,False,"11,-30,0,0"
8729.1,146,1,4,LPo,731553,152,-5376.2,False,True,"11,-30,0,0"
8734.1,146,2,0,PGAgain,859899,4997,-2820.1,False,False,"11,-30,0,0"
8734.6,146,2,1,BPo,1010188,2927,173.0,True,False,"11,-30,0,0"
8735.2,146,2,2,OPA_SUMo,1062335,619,1211.6,True,False,"11,-30,0,0"
8735.7,146,2,3,SUMo,1083698,104,1637.0,True,True,"11,-30,0,0"
8736.3,146,2,4,LPo,711049,133,-5784.5,False,True,"11,-30,0,0"
8741.3,146,4,0,PGAgain,933675,3146,-1350.8,True,False,"11,-30,0,0"
8741.8,146,4,1,BPo,982093,2717,-386.5,True,False,"11,-30,0,0"
8742.3,146,4,2,OPA_SUMo,1089830,676,1759.2,True,False,"11,-30,0,0"
8742.9,146,4,3,SUMo,1094007,85,1842.3,True,True,"11,-30,0,0"
8743.4,146,4,4,LPo,720929,171,-5587.8,False,True,"11,-30,0,0"
8748.4,146,8,0,PGAgain,958671,2536,-853.0,True,False,"11,-30,0,0"
8748.9,146,8,1,BPo,972060,2717,-586.3,True,False,"11,-30,0,0"
8749.5,146,8,2,OPA_SUMo,1092033,447,1803.0,True,False,"11,-30,0,0"
8750.0,146,8,3,SUMo,1099271,95,1947.2,True,True,"11,-30,0,0"
8750.6,146,8,4,LPo,726051,114,-5485.8,False,True,"11,-30,0,0"
8755.6,146,16,0,PGAgain,969485,2040,-637.6,True,False,"11,-30,0,0"
8756.1,146,16,1,BPo,969390,2717,-639.5,True,False,"11,-30,0,0"
8756.6,146,16,2,OPA_SUMo,1083907,848,1641.2,True,False,"11,-30,0,0"
8757.2,146,16,3,SUMo,1101941,95,2000.4,True,True,"11,-30,0,0"
8757.7,146,16,4,LPo,728607,142,-5434.9,False,True,"11,-30,0,0"
8762.7,146,24,0,PGAgain,966062,2489,-705.8,True,False,"11,-30,0,0"
8763.2,146,24,1,BPo,973634,3766,-555.0,True,False,"11,-30,0,0"
8763.8,146,24,2,OPA_SUMo,1074304,743,1449.9,True,False,"11,-30,0,0"
8764.3,146,24,3,SUMo,1100883,123,1979.3,True,True,"11,-30,0,0"
8764.9,146,24,4,LPo,727605,152,-5454.8,False,True,"11,-30,0,0"
8769.8,146,32,0,PGAgain,969476,2574,-637.8,True,False,"11,-30,0,0"
8770.4,146,32,1,BPo,973186,2937,-563.9,True,False,"11,-30,0,0"
8770.9,146,32,2,OPA_SUMo,1067485,772,1314.1,True,False,"11,-30,0,0"
8771.5,146,32,3,SUMo,1101760,76,1996.7,True,True,"11,-30,0,0"
8772.0,146,32,4,LPo,728463,161,-5437.7,False,True,"11,-30,0,0"
8777.0,146,50,0,PGAgain,966319,2517,-700.7,True,False,"11,-30,0,0"
8777.5,146,50,1,BPo,976323,2765,-501.4,True,False,"11,-30,0,0"
8778.1,146,50,2,OPA_SUMo,1061563,781,1196.2,True,False,"11,-30,0,0"
8778.6,146,50,3,SUMo,1101045,76,1982.5,True,True,"11,-30,0,0"
8779.2,146,50,4,LPo,727748,133,-5452.0,False,True,"11,-30,0,0"
8784.1,147,1,0,PGAgain,979509,2765,-438.0,True,False,"11,-30,0,0"
8784.7,147,1,1,BPo,971602,3242,-595.4,True,False,"11,-30,0,0"
8785.2,147,1,2,OPA_SUMo,1055869,638,1082.8,True,False,"11,-30,0,0"
8785.8,147,1,3,SUMo,1054697,514,1059.5,True,False,"11,-30,0,0"
8786.3,147,1,4,LPo,731477,152,-5377.7,False,True,"11,-30,0,0"
8791.3,147,2,0,PGAgain,859756,6189,-2822.9,False,False,"11,-30,0,0"
8791.8,147,2,1,BPo,1009788,3242,165.1,True,False,"11,-30,0,0"
8792.4,147,2,2,OPA_SUMo,1062373,648,1212.3,True,False,"11,-30,0,0"
8792.9,147,2,3,SUMo,1083698,104,1637.0,True,True,"11,-30,0,0"
8793.5,147,2,4,LPo,711011,123,-5785.3,False,True,"11,-30,0,0"
8798.4,147,4,0,PGAgain,933722,4682,-1349.8,True,False,"11,-30,0,0"
8799.0,147,4,1,BPo,982989,4005,-368.7,True,False,"11,-30,0,0"
8799.5,147,4,2,OPA_SUMo,1089896,781,1760.5,True,False,"11,-30,0,0"
8800.1,147,4,3,SUMo,1094007,123,1842.3,True,True,"11,-30,0,0"
8800.6,147,4,4,LPo,720948,161,-5587.4,False,True,"11,-30,0,0"
8805.6,147,8,0,PGAgain,959167,3108,-843.1,True,False,"11,-30,0,0"
8806.1,147,8,1,BPo,972451,3699,-578.5,True,False,"11,-30,0,0"
8806.7,147,8,2,OPA_SUMo,1092071,877,1803.8,True,False,"11,-30,0,0"
8807.2,147,8,3,SUMo,1099300,104,1947.8,True,True,"11,-30,0,0"
8807.8,147,8,4,LPo,726051,133,-5485.8,False,True,"11,-30,0,0"
8812.8,147,16,0,PGAgain,969362,2841,-640.1,True,False,"11,-30,0,0"
8813.3,147,16,1,BPo,969114,3881,-645.0,True,False,"11,-30,0,0"
8813.8,147,16,2,OPA_SUMo,1083888,562,1640.8,True,False,"11,-30,0,0"
8814.4,147,16,3,SUMo,1101951,114,2000.6,True,True,"11,-30,0,0"
8814.9,147,16,4,LPo,728664,142,-5433.7,False,True,"11,-30,0,0"
8819.9,147,24,0,PGAgain,965404,2708,-718.9,True,False,"11,-30,0,0"
8820.5,147,24,1,BPo,973643,3060,-554.8,True,False,"11,-30,0,0"
8821.0,147,24,2,OPA_SUMo,1074256,648,1449.0,True,False,"11,-30,0,0"
8821.6,147,24,3,SUMo,1100892,123,1979.5,True,True,"11,-30,0,0"
8822.1,147,24,4,LPo,727653,161,-5453.9,False,True,"11,-30,0,0"
8827.1,147,32,0,PGAgain,968732,2898,-652.6,True,False,"11,-30,0,0"
8827.6,147,32,1,BPo,972928,3108,-569.0,True,False,"11,-30,0,0"
8828.2,147,32,2,OPA_SUMo,1067504,676,1314.5,True,False,"11,-30,0,0"
8828.7,147,32,3,SUMo,1101760,95,1996.7,True,True,"11,-30,0,0"
8829.2,147,32,4,LPo,728501,161,-5437.0,False,True,"11,-30,0,0"
8834.2,147,50,0,PGAgain,965948,2173,-708.0,True,False,"11,-30,0,0"
8834.8,147,50,1,BPo,976190,2813,-504.1,True,False,"11,-30,0,0"
8835.3,147,50,2,OPA_SUMo,1061782,800,1200.6,True,False,"11,-30,0,0"
8835.8,147,50,3,SUMo,1101064,104,1982.9,True,True,"11,-30,0,0"
8836.4,147,50,4,LPo,727786,114,-5451.2,False,True,"11,-30,0,0"
8841.4,148,1,0,PGAgain,980062,2164,-427.0,True,False,"11,-30,0,0"
