timestamp,elapsed_s,actuator,cycle,position,code,channel,tap,bank_uv,physical_error_mv,pp_bank_uv,valid
2026-09-10T08:32:08.274,341.095,IDAC2,2,B1,254,2,OPA_SUMo,937519,-1274.226,1258,1
2026-09-10T08:32:08.861,341.682,IDAC2,2,B1,254,2,OPA_SUMo,937290,-1278.787,1411,1
2026-09-10T08:32:09.448,342.269,IDAC2,2,B1,254,3,SUMo,938301,-1258.652,1277,1
2026-09-10T08:32:10.035,342.856,IDAC2,2,B1,254,3,SUMo,938091,-1262.835,1888,1
2026-09-10T08:32:10.619,343.44,IDAC2,2,B1,254,3,SUMo,937957,-1265.503,1506,1
2026-09-10T08:32:11.226,344.047,IDAC2,2,B1,254,4,LPo,1106109,2083.361,76,1
2026-09-10T08:32:11.810,344.631,IDAC2,2,B1,254,4,LPo,1106109,2083.361,133,1
2026-09-10T08:32:12.395,345.216,IDAC2,2,B1,254,4,LPo,1106109,2083.361,114,1
2026-09-10T08:32:18.036,350.857,IDAC2,2,B2,254,0,PGAgain,1000766,-14.618,1907,1
2026-09-10T08:32:18.640,351.461,IDAC2,2,B2,254,0,PGAgain,1001071,-8.544,1983,1
2026-09-10T08:32:19.227,352.048,IDAC2,2,B2,254,0,PGAgain,1000347,-22.963,2326,1
2026-09-10T08:32:19.831,352.652,IDAC2,2,B2,254,1,BPo,996627,-97.049,3032,1
2026-09-10T08:32:20.417,353.238,IDAC2,2,B2,254,1,BPo,997238,-84.881,2899,1
2026-09-10T08:32:21.004,353.825,IDAC2,2,B2,254,1,BPo,996742,-94.759,3948,1
2026-09-10T08:32:21.590,354.412,IDAC2,2,B2,254,2,OPA_SUMo,937919,-1266.26,1258,1
2026-09-10T08:32:22.177,354.998,IDAC2,2,B2,254,2,OPA_SUMo,937786,-1268.909,1049,1
2026-09-10T08:32:22.780,355.601,IDAC2,2,B2,254,2,OPA_SUMo,937709,-1270.442,1010,1
2026-09-10T08:32:23.367,356.188,IDAC2,2,B2,254,3,SUMo,938434,-1256.004,1564,1
2026-09-10T08:32:23.953,356.774,IDAC2,2,B2,254,3,SUMo,938243,-1259.807,934,1
2026-09-10T08:32:28.445,361.266,IDAC2,2,B2,254,3,SUMo,936603,-1292.469,1220,1
2026-09-10T08:32:31.164,363.985,IDAC2,2,B2,254,4,LPo,1106109,2083.361,95,1
2026-09-10T08:32:31.767,364.588,IDAC2,2,B2,254,4,LPo,1106090,2082.983,95,1
2026-09-10T08:32:32.374,365.195,IDAC2,2,B2,254,4,LPo,1106090,2082.983,114,1
2026-09-10T08:32:38.030,370.851,IDAC2,2,A2,238,0,PGAgain,1000766,-14.618,2822,1
2026-09-10T08:32:38.634,371.455,IDAC2,2,A2,238,0,PGAgain,999889,-32.084,2422,1
2026-09-10T08:32:39.220,372.042,IDAC2,2,A2,238,0,PGAgain,1001300,-3.983,2727,1
2026-09-10T08:32:39.807,372.629,IDAC2,2,A2,238,1,BPo,996685,-95.894,3623,1
2026-09-10T08:32:40.394,373.215,IDAC2,2,A2,238,1,BPo,997562,-78.428,3585,1
2026-09-10T08:32:40.976,373.797,IDAC2,2,A2,238,1,BPo,996341,-102.745,4024,1
2026-09-10T08:32:41.562,374.383,IDAC2,2,A2,238,2,OPA_SUMo,928535,-1453.149,1716,1
2026-09-10T08:32:42.166,374.987,IDAC2,2,A2,238,2,OPA_SUMo,928058,-1462.649,1335,1
2026-09-10T08:32:42.752,375.574,IDAC2,2,A2,238,2,OPA_SUMo,928039,-1463.027,1354,1
2026-09-10T08:32:43.339,376.16,IDAC2,2,A2,238,3,SUMo,928974,-1444.406,1258,1
2026-09-10T08:32:43.925,376.746,IDAC2,2,A2,238,3,SUMo,928783,-1448.21,1163,1
2026-09-10T08:32:44.511,377.333,IDAC2,2,A2,238,3,SUMo,928382,-1456.196,1316,1
2026-09-10T08:32:45.119,377.94,IDAC2,2,A2,238,4,LPo,1106109,2083.361,76,1
2026-09-10T08:32:45.706,378.527,IDAC2,2,A2,238,4,LPo,1106109,2083.361,152,1
2026-09-10T08:32:46.292,379.113,IDAC2,2,A2,238,4,LPo,1106109,2083.361,95,1
2026-09-10T08:32:51.933,384.754,IDAC2,3,A1,238,0,PGAgain,1000671,-16.51,2384,1
2026-09-10T08:32:52.519,385.341,IDAC2,3,A1,238,0,PGAgain,1000919,-11.571,2632,1
2026-09-10T08:32:53.120,385.941,IDAC2,3,A1,238,0,PGAgain,1000766,-14.618,2250,1
2026-09-10T08:32:53.722,386.543,IDAC2,3,A1,238,1,BPo,996742,-94.759,3356,1
2026-09-10T08:32:54.305,387.126,IDAC2,3,A1,238,1,BPo,998706,-55.644,3166,1
2026-09-10T08:32:54.891,387.712,IDAC2,3,A1,238,1,BPo,996513,-99.32,3623,1
2026-09-10T08:32:55.477,388.298,IDAC2,3,A1,238,2,OPA_SUMo,929012,-1443.649,1602,1
2026-09-10T08:32:56.062,388.883,IDAC2,3,A1,238,2,OPA_SUMo,928707,-1449.724,1926,1
2026-09-10T08:32:56.646,389.467,IDAC2,3,A1,238,2,OPA_SUMo,928421,-1455.419,2193,1
2026-09-10T08:32:57.232,390.053,IDAC2,3,A1,238,3,SUMo,929393,-1436.061,1716,1
2026-09-10T08:32:57.819,390.64,IDAC2,3,A1,238,3,SUMo,929279,-1438.332,1754,1
2026-09-10T08:32:58.406,391.227,IDAC2,3,A1,238,3,SUMo,929107,-1441.757,1277,1
2026-09-10T08:32:58.991,391.813,IDAC2,3,A1,238,4,LPo,1106071,2082.605,114,1
2026-09-10T08:32:59.598,392.419,IDAC2,3,A1,238,4,LPo,1106090,2082.983,152,1
2026-09-10T08:33:00.185,393.006,IDAC2,3,A1,238,4,LPo,1106071,2082.605,152,1
2026-09-10T08:33:05.826,398.647,IDAC2,3,B1,254,0,PGAgain,1000785,-14.24,3128,1
2026-09-10T08:33:06.412,399.233,IDAC2,3,B1,254,0,PGAgain,1001014,-9.679,3051,1
2026-09-10T08:33:06.999,399.82,IDAC2,3,B1,254,0,PGAgain,1001758,5.138,2002,1
2026-09-10T08:33:07.584,400.405,IDAC2,3,B1,254,1,BPo,997447,-80.718,3204,1
2026-09-10T08:33:08.170,400.991,IDAC2,3,B1,254,1,BPo,996913,-91.353,2956,1
2026-09-10T08:33:08.754,401.575,IDAC2,3,B1,254,1,BPo,996475,-100.076,3108,1
2026-09-10T08:33:09.341,402.162,IDAC2,3,B1,254,2,OPA_SUMo,937709,-1270.442,1564,1
2026-09-10T08:33:09.941,402.762,IDAC2,3,B1,254,2,OPA_SUMo,937519,-1274.226,991,1
2026-09-10T08:33:10.525,403.346,IDAC2,3,B1,254,2,OPA_SUMo,937347,-1277.652,1773,1
2026-09-10T08:33:11.110,403.931,IDAC2,3,B1,254,3,SUMo,938014,-1264.368,1220,1
2026-09-10T08:33:11.713,404.534,IDAC2,3,B1,254,3,SUMo,938072,-1263.213,1087,1
2026-09-10T08:33:12.300,405.121,IDAC2,3,B1,254,3,SUMo,937538,-1273.848,1392,1
2026-09-10T08:33:12.887,405.708,IDAC2,3,B1,254,4,LPo,1106109,2083.361,133,1
2026-09-10T08:33:13.492,406.314,IDAC2,3,B1,254,4,LPo,1106090,2082.983,95,1
2026-09-10T08:33:14.079,406.9,IDAC2,3,B1,254,4,LPo,1106071,2082.605,152,1
2026-09-10T08:33:19.719,412.54,IDAC2,3,B2,254,0,PGAgain,1000518,-19.557,2365,1
2026-09-10T08:33:20.304,413.125,IDAC2,3,B2,254,0,PGAgain,1001110,-7.767,2689,1
2026-09-10T08:33:20.905,413.726,IDAC2,3,B2,254,0,PGAgain,1001758,5.138,2346,1
2026-09-10T08:33:21.491,414.313,IDAC2,3,B2,254,1,BPo,997219,-85.259,3433,1
2026-09-10T08:33:25.991,418.812,IDAC2,3,B2,254,1,BPo,996513,-99.32,4310,1
2026-09-10T08:33:26.536,419.357,IDAC2,3,B2,254,1,BPo,997371,-82.232,3643,1
2026-09-10T08:33:29.256,422.077,IDAC2,3,B2,254,2,OPA_SUMo,936717,-1290.199,1659,1
2026-09-10T08:33:29.842,422.663,IDAC2,3,B2,254,2,OPA_SUMo,936889,-1286.773,1564,1
2026-09-10T08:33:30.428,423.249,IDAC2,3,B2,254,2,OPA_SUMo,936660,-1291.334,1525,1
2026-09-10T08:33:31.014,423.835,IDAC2,3,B2,254,3,SUMo,937480,-1275.003,1487,1
2026-09-10T08:33:31.601,424.422,IDAC2,3,B2,254,3,SUMo,937194,-1280.699,1125,1
2026-09-10T08:33:32.185,425.006,IDAC2,3,B2,254,3,SUMo,937118,-1282.213,1316,1
2026-09-10T08:33:32.765,425.586,IDAC2,3,B2,254,4,LPo,1106090,2082.983,114,1
2026-09-10T08:33:33.373,426.194,IDAC2,3,B2,254,4,LPo,1106071,2082.605,76,1
2026-09-10T08:33:33.960,426.781,IDAC2,3,B2,254,4,LPo,1106071,2082.605,114,1
2026-09-10T08:33:39.603,432.425,IDAC2,3,A2,238,0,PGAgain,1000156,-26.767,2403,1
2026-09-10T08:33:40.190,433.012,IDAC2,3,A2,238,0,PGAgain,1001205,-5.875,1983,1
2026-09-10T08:33:40.776,433.597,IDAC2,3,A2,238,0,PGAgain,1001663,3.246,2250,1
2026-09-10T08:33:41.363,434.184,IDAC2,3,A2,238,1,BPo,997371,-82.232,2822,1
2026-09-10T08:33:41.948,434.77,IDAC2,3,A2,238,1,BPo,996627,-97.049,2822,1
2026-09-10T08:33:42.535,435.356,IDAC2,3,A2,238,1,BPo,997524,-79.185,2346,1
2026-09-10T08:33:43.122,435.943,IDAC2,3,A2,238,2,OPA_SUMo,929222,-1439.467,782,1
2026-09-10T08:33:43.726,436.547,IDAC2,3,A2,238,2,OPA_SUMo,928974,-1444.406,1354,1
2026-09-10T08:33:44.325,437.147,IDAC2,3,A2,238,2,OPA_SUMo,928535,-1453.149,858,1
2026-09-10T08:33:44.911,437.732,IDAC2,3,A2,238,3,SUMo,929813,-1427.697,820,1
2026-09-10T08:33:45.498,438.319,IDAC2,3,A2,238,3,SUMo,929622,-1431.501,991,1
2026-09-10T08:33:46.085,438.906,IDAC2,3,A2,238,3,SUMo,928897,-1445.94,991,1
2026-09-10T08:33:46.691,439.512,IDAC2,3,A2,238,4,LPo,1106090,2082.983,95,1
2026-09-10T08:33:47.278,440.099,IDAC2,3,A2,238,4,LPo,1106052,2082.226,95,1
2026-09-10T08:33:47.862,440.683,IDAC2,3,A2,238,4,LPo,1106090,2082.983,95,1
