timestamp,elapsed_s,phase,idac2,channel,tap,bank_mv,pp_bank_mv,adc_ok,usable
2026-09-09T12:28:20.411,95.964,53,-53,4,LPo,732.078,0.133,1,0
2026-09-09T12:28:20.662,96.215,53,-53,2,OPA_SUMo,1097.45,0.743,1,1
2026-09-09T12:28:20.776,96.329,53,-53,3,SUMo,1096.649,0.61,1,1
2026-09-09T12:28:20.910,96.463,53,-53,4,LPo,732.097,0.114,1,0
2026-09-09T12:28:21.217,96.77,54,-54,2,OPA_SUMo,1097.24,0.724,1,1
2026-09-09T12:28:21.331,96.884,54,-54,3,SUMo,1096.477,0.782,1,1
2026-09-09T12:28:21.465,97.018,54,-54,4,LPo,732.135,0.152,1,0
2026-09-09T12:28:21.717,97.27,54,-54,2,OPA_SUMo,1097.145,0.782,1,1
2026-09-09T12:28:21.831,97.384,54,-54,3,SUMo,1096.343,0.648,1,1
2026-09-09T12:28:21.944,97.497,54,-54,4,LPo,732.154,0.133,1,0
2026-09-09T12:28:22.270,97.823,55,-55,2,OPA_SUMo,1097.011,0.743,1,1
2026-09-09T12:28:22.385,97.938,55,-55,3,SUMo,1096.076,0.705,1,1
2026-09-09T12:28:22.499,98.052,55,-55,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:22.770,98.322,55,-55,2,OPA_SUMo,1096.878,0.457,1,1
2026-09-09T12:28:22.883,98.435,55,-55,3,SUMo,1096.115,0.61,1,1
2026-09-09T12:28:23.017,98.569,55,-55,4,LPo,732.078,0.133,1,0
2026-09-09T12:28:23.324,98.877,56,-56,2,OPA_SUMo,1096.725,0.896,1,1
2026-09-09T12:28:23.439,98.992,56,-56,3,SUMo,1095.886,0.629,1,1
2026-09-09T12:28:23.573,99.126,56,-56,4,LPo,732.097,0.133,1,0
2026-09-09T12:28:23.824,99.376,56,-56,2,OPA_SUMo,1096.611,0.4,1,1
2026-09-09T12:28:23.937,99.49,56,-56,3,SUMo,1095.829,0.553,1,1
2026-09-09T12:28:24.070,99.623,56,-56,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:24.375,99.927,57,-57,2,OPA_SUMo,1096.42,0.705,1,1
2026-09-09T12:28:24.489,100.042,57,-57,3,SUMo,1095.676,0.705,1,1
2026-09-09T12:28:24.624,100.176,57,-57,4,LPo,732.097,0.133,1,0
2026-09-09T12:28:24.876,100.429,57,-57,2,OPA_SUMo,1096.343,0.457,1,1
2026-09-09T12:28:24.990,100.542,57,-57,3,SUMo,1095.561,0.553,1,1
2026-09-09T12:28:25.104,100.657,57,-57,4,LPo,732.059,0.114,1,0
2026-09-09T12:28:25.430,100.983,58,-58,2,OPA_SUMo,1096.115,0.61,1,1
2026-09-09T12:28:25.543,101.096,58,-58,3,SUMo,1095.275,0.648,1,1
2026-09-09T12:28:25.657,101.209,58,-58,4,LPo,732.154,0.114,1,0
2026-09-09T12:28:25.930,101.483,58,-58,2,OPA_SUMo,1096.057,0.667,1,1
2026-09-09T12:28:26.044,101.597,58,-58,3,SUMo,1095.256,0.572,1,1
2026-09-09T12:28:26.158,101.711,58,-58,4,LPo,732.116,0.152,1,0
2026-09-09T12:28:26.502,102.055,59,-59,2,OPA_SUMo,1095.867,0.629,1,1
2026-09-09T12:28:26.616,102.169,59,-59,3,SUMo,1095.008,0.648,1,1
2026-09-09T12:28:26.750,102.303,59,-59,4,LPo,732.097,0.114,1,0
2026-09-09T12:28:26.984,102.536,59,-59,2,OPA_SUMo,1095.829,0.705,1,1
2026-09-09T12:28:27.098,102.65,59,-59,3,SUMo,1095.008,0.629,1,1
2026-09-09T12:28:27.232,102.785,59,-59,4,LPo,732.078,0.19,1,0
2026-09-09T12:28:27.535,103.087,60,-60,2,OPA_SUMo,1095.619,0.858,1,1
2026-09-09T12:28:27.651,103.203,60,-60,3,SUMo,1094.722,0.572,1,1
2026-09-09T12:28:27.784,103.337,60,-60,4,LPo,732.116,0.152,1,0
2026-09-09T12:28:28.034,103.587,60,-60,2,OPA_SUMo,1095.523,0.648,1,1
2026-09-09T12:28:28.147,103.7,60,-60,3,SUMo,1094.799,0.572,1,1
2026-09-09T12:28:28.261,103.814,60,-60,4,LPo,732.135,0.133,1,0
2026-09-09T12:28:28.587,104.14,61,-61,2,OPA_SUMo,1095.275,0.629,1,1
2026-09-09T12:28:28.701,104.253,61,-61,3,SUMo,1094.436,0.61,1,1
2026-09-09T12:28:28.815,104.367,61,-61,4,LPo,732.135,0.171,1,0
2026-09-09T12:28:29.089,104.642,61,-61,2,OPA_SUMo,1095.237,0.667,1,1
2026-09-09T12:28:29.203,104.756,61,-61,3,SUMo,1094.417,0.591,1,1
2026-09-09T12:28:29.338,104.891,61,-61,4,LPo,732.059,0.152,1,0
2026-09-09T12:28:29.640,105.193,62,-62,2,OPA_SUMo,1095.008,0.686,1,1
2026-09-09T12:28:29.752,105.305,62,-62,3,SUMo,1094.093,0.476,1,1
2026-09-09T12:28:29.886,105.439,62,-62,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:30.140,105.693,62,-62,2,OPA_SUMo,1094.951,0.61,1,1
2026-09-09T12:28:30.254,105.807,62,-62,3,SUMo,1094.226,0.801,1,1
2026-09-09T12:28:30.388,105.94,62,-62,4,LPo,732.116,0.133,1,0
2026-09-09T12:28:30.693,106.246,63,-63,2,OPA_SUMo,1094.703,0.457,1,1
2026-09-09T12:28:30.806,106.359,63,-63,3,SUMo,1093.826,0.591,1,1
2026-09-09T12:28:30.940,106.492,63,-63,4,LPo,732.135,0.171,1,0
2026-09-09T12:28:31.191,106.744,63,-63,2,OPA_SUMo,1094.703,0.61,1,1
2026-09-09T12:28:31.304,106.857,63,-63,3,SUMo,1093.902,0.724,1,1
2026-09-09T12:28:31.419,106.971,63,-63,4,LPo,732.116,0.19,1,0
2026-09-09T12:28:31.746,107.299,64,-64,2,OPA_SUMo,1094.474,0.629,1,1
2026-09-09T12:28:31.859,107.412,64,-64,3,SUMo,1093.654,0.705,1,1
2026-09-09T12:28:31.973,107.526,64,-64,4,LPo,732.097,0.171,1,0
2026-09-09T12:28:32.244,107.797,64,-64,2,OPA_SUMo,1094.474,0.686,1,1
2026-09-09T12:28:32.359,107.911,64,-64,3,SUMo,1093.673,0.438,1,1
2026-09-09T12:28:32.493,108.046,64,-64,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:32.797,108.35,65,-65,2,OPA_SUMo,1094.15,0.61,1,1
2026-09-09T12:28:32.911,108.464,65,-65,3,SUMo,1093.368,0.572,1,1
2026-09-09T12:28:33.026,108.579,65,-65,4,LPo,732.135,0.095,1,0
2026-09-09T12:28:33.298,108.851,65,-65,2,OPA_SUMo,1094.207,0.896,1,1
2026-09-09T12:28:33.411,108.964,65,-65,3,SUMo,1093.349,0.877,1,1
2026-09-09T12:28:33.543,109.096,65,-65,4,LPo,732.154,0.152,1,0
2026-09-09T12:28:33.852,109.404,66,-66,2,OPA_SUMo,1093.921,0.457,1,1
2026-09-09T12:28:33.965,109.518,66,-66,3,SUMo,1093.139,0.476,1,1
2026-09-09T12:28:34.098,109.651,66,-66,4,LPo,732.04,0.267,1,0
2026-09-09T12:28:34.354,109.906,66,-66,2,OPA_SUMo,1093.978,0.667,1,1
2026-09-09T12:28:34.467,110.02,66,-66,3,SUMo,1093.158,0.877,1,1
2026-09-09T12:28:34.580,110.133,66,-66,4,LPo,732.154,0.19,1,0
2026-09-09T12:28:34.925,110.478,67,-67,2,OPA_SUMo,1093.654,0.61,1,1
2026-09-09T12:28:35.040,110.592,67,-67,3,SUMo,1092.815,0.782,1,1
2026-09-09T12:28:35.174,110.727,67,-67,4,LPo,732.059,0.133,1,0
2026-09-09T12:28:35.405,110.958,67,-67,2,OPA_SUMo,1093.673,0.801,1,1
2026-09-09T12:28:35.518,111.071,67,-67,3,SUMo,1092.872,0.514,1,1
2026-09-09T12:28:35.632,111.184,67,-67,4,LPo,732.154,0.152,1,0
2026-09-09T12:28:35.958,111.511,68,-68,2,OPA_SUMo,1093.387,0.782,1,1
2026-09-09T12:28:36.072,111.625,68,-68,3,SUMo,1092.605,0.782,1,1
2026-09-09T12:28:36.205,111.758,68,-68,4,LPo,732.097,0.133,1,0
2026-09-09T12:28:36.459,112.011,68,-68,2,OPA_SUMo,1093.387,0.534,1,1
2026-09-09T12:28:36.572,112.125,68,-68,3,SUMo,1092.529,0.915,1,1
2026-09-09T12:28:36.707,112.259,68,-68,4,LPo,732.135,0.133,1,0
2026-09-09T12:28:37.011,112.564,69,-69,2,OPA_SUMo,1093.139,0.495,1,1
2026-09-09T12:28:37.125,112.678,69,-69,3,SUMo,1092.357,0.782,1,1
2026-09-09T12:28:37.260,112.812,69,-69,4,LPo,732.059,0.152,1,0
2026-09-09T12:28:37.532,113.085,69,-69,2,OPA_SUMo,1093.158,0.743,1,1
2026-09-09T12:28:37.645,113.198,69,-69,3,SUMo,1092.338,0.743,1,1
2026-09-09T12:28:37.780,113.333,69,-69,4,LPo,732.116,0.133,1,0
2026-09-09T12:28:38.065,113.618,70,-70,2,OPA_SUMo,1092.948,0.743,1,1
2026-09-09T12:28:38.179,113.732,70,-70,3,SUMo,1092.147,0.801,1,1
2026-09-09T12:28:38.313,113.866,70,-70,4,LPo,732.116,0.133,1,0
2026-09-09T12:28:38.565,114.118,70,-70,2,OPA_SUMo,1092.891,0.686,1,1
2026-09-09T12:28:38.678,114.231,70,-70,3,SUMo,1092.071,0.82,1,1
2026-09-09T12:28:38.812,114.364,70,-70,4,LPo,732.097,0.152,1,0
2026-09-09T12:28:39.118,114.67,71,-71,2,OPA_SUMo,1092.662,0.762,1,1
2026-09-09T12:28:39.231,114.784,71,-71,3,SUMo,1091.823,0.839,1,1
2026-09-09T12:28:39.366,114.918,71,-71,4,LPo,732.059,0.133,1,0
2026-09-09T12:28:39.618,115.171,71,-71,2,OPA_SUMo,1092.624,0.724,1,1
2026-09-09T12:28:39.731,115.283,71,-71,3,SUMo,1091.823,0.705,1,1
2026-09-09T12:28:39.865,115.418,71,-71,4,LPo,732.154,0.095,1,0
2026-09-09T12:28:40.168,115.721,72,-72,2,OPA_SUMo,1092.376,0.705,1,1
2026-09-09T12:28:40.282,115.835,72,-72,3,SUMo,1091.594,1.544,1,1
2026-09-09T12:28:40.396,115.949,72,-72,4,LPo,732.116,0.152,1,0
2026-09-09T12:28:40.669,116.222,72,-72,2,OPA_SUMo,1092.319,0.743,1,1
2026-09-09T12:28:40.783,116.336,72,-72,3,SUMo,1091.518,0.991,1,1
2026-09-09T12:28:40.917,116.47,72,-72,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:41.221,116.774,73,-73,2,OPA_SUMo,1092.109,0.724,1,1
2026-09-09T12:28:41.333,116.886,73,-73,3,SUMo,1091.308,0.553,1,1
2026-09-09T12:28:41.467,117.02,73,-73,4,LPo,732.059,0.171,1,0
2026-09-09T12:28:41.722,117.274,73,-73,2,OPA_SUMo,1092.052,0.801,1,1
2026-09-09T12:28:41.836,117.389,73,-73,3,SUMo,1091.308,1.049,1,1
2026-09-09T12:28:41.969,117.522,73,-73,4,LPo,732.192,0.114,1,0
2026-09-09T12:28:42.275,117.828,74,-74,2,OPA_SUMo,1091.918,0.705,1,1
2026-09-09T12:28:42.388,117.941,74,-74,3,SUMo,1091.06,0.591,1,1
2026-09-09T12:28:42.522,118.075,74,-74,4,LPo,732.192,0.114,1,0
2026-09-09T12:28:46.228,121.78,74,-74,2,OPA_SUMo,1090.85,0.839,1,1
2026-09-09T12:28:46.525,122.078,74,-74,3,SUMo,1090.106,1.087,1,1
2026-09-09T12:28:46.637,122.19,74,-74,4,LPo,732.154,0.133,1,0
2026-09-09T12:28:46.828,122.38,75,-75,2,OPA_SUMo,1090.698,0.705,1,1
2026-09-09T12:28:46.941,122.494,75,-75,3,SUMo,1089.897,0.61,1,1
2026-09-09T12:28:47.075,122.627,75,-75,4,LPo,732.116,0.114,1,0
2026-09-09T12:28:47.328,122.881,75,-75,2,OPA_SUMo,1090.717,0.61,1,1
2026-09-09T12:28:47.442,122.995,75,-75,3,SUMo,1089.954,0.724,1,1
2026-09-09T12:28:47.575,123.128,75,-75,4,LPo,732.116,0.171,1,0
2026-09-09T12:28:47.880,123.433,76,-76,2,OPA_SUMo,1090.488,0.934,1,1
2026-09-09T12:28:47.994,123.547,76,-76,3,SUMo,1089.63,0.743,1,1
2026-09-09T12:28:48.128,123.681,76,-76,4,LPo,732.04,0.209,1,0
2026-09-09T12:28:48.402,123.955,76,-76,2,OPA_SUMo,1090.488,0.705,1,1
2026-09-09T12:28:48.516,124.069,76,-76,3,SUMo,1089.687,0.514,1,1
2026-09-09T12:28:48.629,124.182,76,-76,4,LPo,732.059,0.152,1,0
2026-09-09T12:28:48.955,124.508,77,-77,2,OPA_SUMo,1090.278,0.762,1,1
2026-09-09T12:28:49.069,124.621,77,-77,3,SUMo,1089.496,0.381,1,1
2026-09-09T12:28:49.201,124.754,77,-77,4,LPo,731.945,0.19,1,0
2026-09-09T12:28:49.435,124.988,77,-77,2,OPA_SUMo,1090.316,0.934,1,1
2026-09-09T12:28:49.548,125.101,77,-77,3,SUMo,1089.534,0.743,1,1
2026-09-09T12:28:49.682,125.234,77,-77,4,LPo,732.116,0.133,1,0
2026-09-09T12:28:53.423,128.975,78,-78,2,OPA_SUMo,1089.096,0.572,1,1
2026-09-09T12:28:53.719,129.272,78,-78,3,SUMo,1088.428,0.457,1,1
2026-09-09T12:28:53.832,129.384,78,-78,4,LPo,732.116,0.133,1,0
2026-09-09T12:28:54.040,129.592,79,-79,2,OPA_SUMo,1089.057,0.762,1,1
2026-09-09T12:28:54.152,129.705,79,-79,3,SUMo,1088.237,0.381,1,1
2026-09-09T12:28:54.287,129.84,79,-79,4,LPo,732.135,0.133,1,0
2026-09-09T12:28:54.540,130.093,79,-79,2,OPA_SUMo,1089.019,0.572,1,1
2026-09-09T12:28:54.653,130.206,79,-79,3,SUMo,1088.199,0.667,1,1
2026-09-09T12:28:54.786,130.339,79,-79,4,LPo,732.173,0.114,1,0
2026-09-09T12:28:55.092,130.645,80,-80,2,OPA_SUMo,1088.848,0.591,1,1
2026-09-09T12:28:55.206,130.759,80,-80,3,SUMo,1088.066,0.629,1,1
2026-09-09T12:28:55.321,130.873,80,-80,4,LPo,732.154,0.152,1,0
2026-09-09T12:28:55.592,131.145,80,-80,2,OPA_SUMo,1088.79,0.648,1,1
2026-09-09T12:28:55.706,131.259,80,-80,3,SUMo,1087.951,0.495,1,1
2026-09-09T12:28:55.840,131.393,80,-80,4,LPo,732.135,0.133,1,0
2026-09-09T12:28:56.145,131.698,81,-81,2,OPA_SUMo,1088.638,0.534,1,1
2026-09-09T12:28:56.258,131.811,81,-81,3,SUMo,1087.818,0.686,1,1
2026-09-09T12:28:56.392,131.944,81,-81,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:56.645,132.198,81,-81,2,OPA_SUMo,1088.581,0.572,1,1
2026-09-09T12:28:56.759,132.312,81,-81,3,SUMo,1087.818,0.572,1,1
2026-09-09T12:28:56.892,132.445,81,-81,4,LPo,732.116,0.114,1,0
2026-09-09T12:29:00.634,136.187,82,-82,2,OPA_SUMo,1087.57,0.591,1,1
2026-09-09T12:29:00.952,136.505,82,-82,3,SUMo,1086.978,0.629,1,1
2026-09-09T12:29:01.084,136.637,82,-82,4,LPo,732.154,0.152,1,0
2026-09-09T12:29:01.750,137.303,83,-83,2,OPA_SUMo,1087.36,0.705,1,1
2026-09-09T12:29:01.865,137.418,83,-83,3,SUMo,1086.578,0.553,1,1
2026-09-09T12:29:01.999,137.551,83,-83,4,LPo,732.059,0.19,1,0
2026-09-09T12:29:02.251,137.804,83,-83,2,OPA_SUMo,1087.532,0.667,1,1
2026-09-09T12:29:02.364,137.917,83,-83,3,SUMo,1086.616,0.553,1,1
2026-09-09T12:29:02.498,138.051,83,-83,4,LPo,732.097,0.152,1,0
2026-09-09T12:29:02.825,138.377,84,-84,2,OPA_SUMo,1087.188,0.667,1,1
2026-09-09T12:29:02.938,138.491,84,-84,3,SUMo,1086.444,0.514,1,1
2026-09-09T12:29:03.073,138.626,84,-84,4,LPo,732.04,0.171,1,0
2026-09-09T12:29:03.325,138.878,84,-84,2,OPA_SUMo,1087.284,0.782,1,1
2026-09-09T12:29:03.438,138.991,84,-84,3,SUMo,1086.483,0.839,1,1
2026-09-09T12:29:03.552,139.105,84,-84,4,LPo,732.097,0.19,1,0
2026-09-09T12:29:03.877,139.43,85,-85,2,OPA_SUMo,1087.036,0.667,1,1
2026-09-09T12:29:03.992,139.545,85,-85,3,SUMo,1086.273,0.572,1,1
2026-09-09T12:29:04.126,139.679,85,-85,4,LPo,731.983,0.133,1,0
2026-09-09T12:29:04.359,139.912,85,-85,2,OPA_SUMo,1087.093,0.648,1,1
2026-09-09T12:29:04.473,140.026,85,-85,3,SUMo,1086.311,0.686,1,1
2026-09-09T12:29:04.606,140.159,85,-85,4,LPo,732.135,0.247,1,0
2026-09-09T12:29:04.908,140.461,86,-86,2,OPA_SUMo,1086.845,0.591,1,1
2026-09-09T12:29:05.022,140.575,86,-86,3,SUMo,1086.101,0.495,1,1
2026-09-09T12:29:08.574,144.126,86,-86,4,LPo,732.173,0.152,1,0
2026-09-09T12:29:08.997,144.55,87,-87,2,OPA_SUMo,1088.066,0.782,1,1
2026-09-09T12:29:09.110,144.663,87,-87,3,SUMo,1087.303,0.839,1,1
2026-09-09T12:29:09.244,144.796,87,-87,4,LPo,732.078,0.152,1,0
2026-09-09T12:29:09.477,145.03,87,-87,2,OPA_SUMo,1088.066,0.572,1,1
2026-09-09T12:29:09.591,145.144,87,-87,3,SUMo,1087.226,0.743,1,1
2026-09-09T12:29:09.724,145.277,87,-87,4,LPo,732.078,0.209,1,0
2026-09-09T12:29:10.051,145.604,88,-88,2,OPA_SUMo,1087.856,0.724,1,1
2026-09-09T12:29:10.164,145.717,88,-88,3,SUMo,1087.093,0.82,1,1
2026-09-09T12:29:10.297,145.85,88,-88,4,LPo,732.021,0.228,1,0
2026-09-09T12:29:10.530,146.083,88,-88,2,OPA_SUMo,1087.856,0.61,1,1
2026-09-09T12:29:10.643,146.196,88,-88,3,SUMo,1086.997,0.705,1,1
2026-09-09T12:29:10.757,146.309,88,-88,4,LPo,732.135,0.152,1,0
2026-09-09T12:29:11.082,146.635,89,-89,2,OPA_SUMo,1087.646,0.724,1,1
2026-09-09T12:29:11.197,146.749,89,-89,3,SUMo,1086.883,0.591,1,1
2026-09-09T12:29:11.310,146.863,89,-89,4,LPo,732.097,0.152,1,0
2026-09-09T12:29:11.582,147.134,89,-89,2,OPA_SUMo,1087.627,0.686,1,1
2026-09-09T12:29:11.696,147.249,89,-89,3,SUMo,1086.788,0.724,1,1
2026-09-09T12:29:11.830,147.383,89,-89,4,LPo,732.116,0.171,1,0
2026-09-09T12:29:12.135,147.688,90,-90,2,OPA_SUMo,1087.398,0.762,1,1
2026-09-09T12:29:12.249,147.802,90,-90,3,SUMo,1086.654,0.61,1,1
2026-09-09T12:29:15.803,151.355,90,-90,4,LPo,732.097,0.152,1,0
2026-09-09T12:29:16.199,151.752,91,-91,2,OPA_SUMo,1088.409,1.029,1,1
2026-09-09T12:29:16.313,151.866,91,-91,3,SUMo,1087.589,0.743,1,1
2026-09-09T12:29:16.447,152.0,91,-91,4,LPo,732.078,0.095,1,0
2026-09-09T12:29:16.700,152.253,91,-91,2,OPA_SUMo,1088.333,0.648,1,1
2026-09-09T12:29:16.813,152.366,91,-91,3,SUMo,1087.532,0.801,1,1
2026-09-09T12:29:16.927,152.48,91,-91,4,LPo,732.173,0.19,1,0
2026-09-09T12:29:17.252,152.804,92,-92,2,OPA_SUMo,1088.066,0.686,1,1
2026-09-09T12:29:17.365,152.917,92,-92,3,SUMo,1087.303,0.476,1,1
2026-09-09T12:29:17.479,153.031,92,-92,4,LPo,732.097,0.152,1,0
2026-09-09T12:29:17.753,153.306,92,-92,2,OPA_SUMo,1088.066,0.743,1,1
2026-09-09T12:29:17.866,153.419,92,-92,3,SUMo,1087.341,0.648,1,1
2026-09-09T12:29:18.000,153.553,92,-92,4,LPo,732.059,0.152,1,0
2026-09-09T12:29:18.305,153.858,93,-93,2,OPA_SUMo,1087.913,0.629,1,1
2026-09-09T12:29:18.419,153.972,93,-93,3,SUMo,1086.997,0.553,1,1
2026-09-09T12:29:18.553,154.106,93,-93,4,LPo,732.021,0.152,1,0
2026-09-09T12:29:18.805,154.357,93,-93,2,OPA_SUMo,1087.779,0.572,1,1
2026-09-09T12:29:18.919,154.471,93,-93,3,SUMo,1087.055,0.591,1,1
2026-09-09T12:29:19.032,154.585,93,-93,4,LPo,732.097,0.133,1,0
2026-09-09T12:29:19.357,154.91,94,-94,2,OPA_SUMo,1087.608,0.667,1,1
2026-09-09T12:29:19.471,155.024,94,-94,3,SUMo,1086.807,0.61,1,1
2026-09-09T12:29:23.039,158.592,94,-94,4,LPo,732.04,0.19,1,0
2026-09-09T12:29:23.446,158.998,95,-95,2,OPA_SUMo,1088.371,0.495,1,1
2026-09-09T12:29:23.560,159.112,95,-95,3,SUMo,1087.57,0.362,1,1
2026-09-09T12:29:23.693,159.246,95,-95,4,LPo,732.212,0.209,1,0
2026-09-09T12:29:23.926,159.479,95,-95,2,OPA_SUMo,1088.352,0.495,1,1
2026-09-09T12:29:24.039,159.592,95,-95,3,SUMo,1087.512,0.572,1,1
2026-09-09T12:29:24.152,159.705,95,-95,4,LPo,732.116,0.133,1,0
2026-09-09T12:29:24.478,160.031,96,-96,2,OPA_SUMo,1088.085,0.457,1,1
2026-09-09T12:29:24.591,160.143,96,-96,3,SUMo,1087.284,0.381,1,1
2026-09-09T12:29:24.724,160.277,96,-96,4,LPo,732.059,0.095,1,0
2026-09-09T12:29:24.978,160.531,96,-96,2,OPA_SUMo,1088.066,0.476,1,1
2026-09-09T12:29:25.092,160.645,96,-96,3,SUMo,1087.265,0.4,1,1
2026-09-09T12:29:25.227,160.78,96,-96,4,LPo,732.059,0.171,1,0
2026-09-09T12:29:25.532,161.085,97,-97,2,OPA_SUMo,1087.779,0.591,1,1
2026-09-09T12:29:25.647,161.2,97,-97,3,SUMo,1086.959,0.286,1,1
2026-09-09T12:29:25.782,161.335,97,-97,4,LPo,732.078,0.152,1,0
2026-09-09T12:29:26.032,161.585,97,-97,2,OPA_SUMo,1087.741,0.438,1,1
2026-09-09T12:29:26.146,161.699,97,-97,3,SUMo,1086.978,0.4,1,1
2026-09-09T12:29:26.279,161.832,97,-97,4,LPo,732.097,0.152,1,0
2026-09-09T12:29:26.604,162.157,98,-98,2,OPA_SUMo,1087.398,0.457,1,1
2026-09-09T12:29:26.717,162.27,98,-98,3,SUMo,1086.635,0.419,1,1
2026-09-09T12:29:26.851,162.404,98,-98,4,LPo,732.04,0.19,1,0
2026-09-09T12:29:27.084,162.637,98,-98,2,OPA_SUMo,1087.398,0.457,1,1
2026-09-09T12:29:27.198,162.751,98,-98,3,SUMo,1086.635,0.457,1,1
2026-09-09T12:29:27.331,162.884,98,-98,4,LPo,732.059,0.152,1,0
2026-09-09T12:29:27.656,163.209,99,-99,2,OPA_SUMo,1087.093,0.534,1,1
2026-09-09T12:29:27.770,163.323,99,-99,3,SUMo,1086.349,0.534,1,1
2026-09-09T12:29:27.904,163.457,99,-99,4,LPo,732.097,0.209,1,0
2026-09-09T12:29:28.137,163.69,99,-99,2,OPA_SUMo,1087.131,0.438,1,1
2026-09-09T12:29:28.250,163.803,99,-99,3,SUMo,1086.311,0.4,1,1
2026-09-09T12:29:28.384,163.937,99,-99,4,LPo,732.097,0.209,1,0
2026-09-09T12:29:28.688,164.241,100,-100,2,OPA_SUMo,1086.826,0.61,1,1
2026-09-09T12:29:28.801,164.354,100,-100,3,SUMo,1086.063,0.457,1,1
2026-09-09T12:29:28.933,164.486,100,-100,4,LPo,732.154,0.171,1,0
2026-09-09T12:29:29.187,164.74,100,-100,2,OPA_SUMo,1086.864,0.495,1,1
2026-09-09T12:29:29.301,164.853,100,-100,3,SUMo,1086.044,0.61,1,1
2026-09-09T12:29:29.415,164.968,100,-100,4,LPo,732.097,0.114,1,0
2026-09-09T12:29:29.741,165.294,101,-101,2,OPA_SUMo,1086.521,0.362,1,1
2026-09-09T12:29:29.854,165.407,101,-101,3,SUMo,1085.662,0.419,1,1
2026-09-09T12:29:29.989,165.541,101,-101,4,LPo,732.078,0.171,1,0
2026-09-09T12:29:30.241,165.794,101,-101,2,OPA_SUMo,1086.559,0.572,1,1
2026-09-09T12:29:30.354,165.907,101,-101,3,SUMo,1085.796,0.438,1,1
2026-09-09T12:29:30.488,166.04,101,-101,4,LPo,732.078,0.152,1,0
2026-09-09T12:29:30.793,166.346,102,-102,2,OPA_SUMo,1086.196,0.762,1,1
2026-09-09T12:29:30.907,166.46,102,-102,3,SUMo,1085.338,0.476,1,1
2026-09-09T12:29:31.020,166.573,102,-102,4,LPo,732.154,0.171,1,0
2026-09-09T12:29:31.294,166.847,102,-102,2,OPA_SUMo,1086.254,0.457,1,1
2026-09-09T12:29:31.408,166.96,102,-102,3,SUMo,1085.414,0.591,1,1
2026-09-09T12:29:31.522,167.075,102,-102,4,LPo,732.059,0.152,1,0
2026-09-09T12:29:33.886,169.438,103,-103,2,OPA_SUMo,1085.166,0.495,1,1
2026-09-09T12:29:33.999,169.552,103,-103,3,SUMo,1084.461,0.686,1,1
2026-09-09T12:29:34.133,169.686,103,-103,4,LPo,732.135,0.114,1,0
2026-09-09T12:29:34.386,169.939,103,-103,2,OPA_SUMo,1085.224,0.629,1,1
2026-09-09T12:29:34.500,170.053,103,-103,3,SUMo,1084.442,0.514,1,1
2026-09-09T12:29:34.614,170.167,103,-103,4,LPo,732.154,0.209,1,0
2026-09-09T12:29:34.939,170.492,104,-104,2,OPA_SUMo,1084.957,0.915,1,1
2026-09-09T12:29:35.053,170.606,104,-104,3,SUMo,1084.156,0.591,1,1
2026-09-09T12:29:35.186,170.739,104,-104,4,LPo,732.097,0.076,1,0
2026-09-09T12:29:35.460,171.012,104,-104,2,OPA_SUMo,1084.957,0.514,1,1
2026-09-09T12:29:35.574,171.126,104,-104,3,SUMo,1084.175,0.82,1,1
2026-09-09T12:29:35.707,171.26,104,-104,4,LPo,732.116,0.133,1,0
2026-09-09T12:29:36.012,171.565,105,-105,2,OPA_SUMo,1084.709,0.648,1,1
2026-09-09T12:29:36.126,171.678,105,-105,3,SUMo,1083.889,0.61,1,1
2026-09-09T12:29:36.260,171.813,105,-105,4,LPo,732.116,0.19,1,0
2026-09-09T12:29:36.491,172.044,105,-105,2,OPA_SUMo,1084.69,0.839,1,1
2026-09-09T12:29:36.605,172.157,105,-105,3,SUMo,1083.908,0.667,1,1
2026-09-09T12:29:36.719,172.272,105,-105,4,LPo,732.116,0.095,1,0
2026-09-09T12:29:37.044,172.597,106,-106,2,OPA_SUMo,1084.442,0.705,1,1
2026-09-09T12:29:37.158,172.711,106,-106,3,SUMo,1083.641,0.514,1,1
2026-09-09T12:29:37.292,172.844,106,-106,4,LPo,732.116,0.133,1,0
2026-09-09T12:29:37.545,173.098,106,-106,2,OPA_SUMo,1084.384,0.495,1,1
2026-09-09T12:29:37.660,173.212,106,-106,3,SUMo,1083.621,0.572,1,1
2026-09-09T12:29:41.212,176.764,106,-106,4,LPo,732.078,0.133,1,0
2026-09-09T12:29:41.619,177.172,107,-107,2,OPA_SUMo,1085.319,0.591,1,1
2026-09-09T12:29:41.732,177.285,107,-107,3,SUMo,1084.499,0.724,1,1
2026-09-09T12:29:41.867,177.42,107,-107,4,LPo,732.097,0.19,1,0
2026-09-09T12:29:42.097,177.65,107,-107,2,OPA_SUMo,1085.281,0.667,1,1
2026-09-09T12:29:42.210,177.763,107,-107,3,SUMo,1084.556,0.495,1,1
