t_s,pasada,idac0,idac1,idac2,fase,posicion,asentamiento_incompleto,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
818.48,1,24,64,-255,malla,,False,2,OPA_SUMo,875000.0,265.0,True,False,True,-2519.3360500000003
818.84,1,24,64,-255,malla,,False,3,SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
819.2,1,24,64,-255,malla,,False,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
821.06,1,24,64,-128,malla,,False,0,PGAgain,1002174.0,277.0,True,True,True,13.423181799999567
821.42,1,24,64,-128,malla,,False,1,BPo,1009302.0,279.0,True,True,True,155.3822914000004
821.78,1,24,64,-128,malla,,False,2,OPA_SUMo,886110.0,267.0,True,True,True,-2298.072623
822.14,1,24,64,-128,malla,,False,3,SUMo,888153.0,250.0,True,True,True,-2257.3848479
822.5,1,24,64,-128,malla,,False,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003
824.36,1,24,64,-64,malla,,False,0,PGAgain,1002221.0,243.0,True,True,True,14.359219700000073
824.72,1,24,64,-64,malla,,False,1,BPo,1009276.0,259.0,True,True,True,154.86448319999909
825.08,1,24,64,-64,malla,,False,2,OPA_SUMo,933547.0,279.0,True,True,True,-1353.3315620999995
825.44,1,24,64,-64,malla,,False,3,SUMo,935613.0,275.0,True,True,True,-1312.185725899999
825.8,1,24,64,-64,malla,,False,4,LPo,875046.0,286.0,True,False,True,-2518.419927799999
827.66,1,24,64,0,malla,,False,0,PGAgain,1002117.0,256.0,True,True,True,12.28798689999924
828.02,1,24,64,0,malla,,False,1,BPo,1009305.0,259.0,True,True,True,155.442038499999
828.38,1,24,64,0,malla,,False,2,OPA_SUMo,981050.0,303.0,True,True,False,-407.2760650000009
828.74,1,24,64,0,malla,,False,3,SUMo,983044.0,250.0,True,True,True,-367.56415920000035
829.1,1,24,64,0,malla,,False,4,LPo,875056.0,273.0,True,False,True,-2518.220770799999
830.96,1,24,64,64,malla,,False,0,PGAgain,1002199.0,252.0,True,True,True,13.921074299999113
831.32,1,24,64,64,malla,,False,1,BPo,1009242.0,258.0,True,True,True,154.18734939999925
831.68,1,24,64,64,malla,,False,2,OPA_SUMo,1028532.0,267.0,True,True,True,538.3612023999985
832.04,1,24,64,64,malla,,False,3,SUMo,1030482.0,253.0,True,True,True,577.1968173999994
832.4,1,24,64,64,malla,,False,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
834.26,1,24,64,128,malla,,False,0,PGAgain,1002231.0,253.0,True,True,True,14.558376699999892
834.62,1,24,64,128,malla,,False,1,BPo,1009241.0,260.0,True,True,True,154.16743369999972
834.98,1,24,64,128,malla,,False,2,OPA_SUMo,1075904.0,272.0,True,True,True,1481.8077428
835.34,1,24,64,128,malla,,False,3,SUMo,1077939.0,266.0,True,True,True,1522.3361923000016
835.7,1,24,64,128,malla,,False,4,LPo,875013.0,266.0,True,False,True,-2519.0771458999993
837.56,1,24,64,255,malla,,False,0,PGAgain,1002221.0,259.0,True,True,True,14.359219700000073
837.92,1,24,64,255,malla,,False,1,BPo,1009345.0,265.0,True,True,True,156.23866650000056
838.28,1,24,64,255,malla,,False,2,OPA_SUMo,1128000.0,270.0,True,False,True,2519.3360500000003
838.64,1,24,64,255,malla,,False,3,SUMo,1128000.0,273.0,True,False,True,2519.3360500000003
839.0,1,24,64,255,malla,,False,4,LPo,875005.0,249.0,True,False,True,-2519.2364715000003
840.86,1,24,64,-8,abba,A1,False,0,PGAgain,1002184.0,263.0,True,True,True,13.622338799999385
841.22,1,24,64,-8,abba,A1,False,1,BPo,1009280.0,249.0,True,True,True,154.94414599999948
841.58,1,24,64,-8,abba,A1,False,2,OPA_SUMo,975202.0,254.0,True,True,True,-523.7430786000001
841.94,1,24,64,-8,abba,A1,False,3,SUMo,977139.0,254.0,True,True,True,-485.16636769999985
842.3,1,24,64,-8,abba,A1,False,4,LPo,875049.0,258.0,True,False,True,-2518.3601807000005
844.16,1,24,64,8,abba,B1,False,0,PGAgain,1002179.0,282.0,True,True,True,13.522760299999476
844.52,1,24,64,8,abba,B1,False,1,BPo,1009240.0,266.0,True,True,True,154.1475180000002
844.88,1,24,64,8,abba,B1,False,2,OPA_SUMo,987024.0,247.0,True,True,True,-288.2996732
845.24,1,24,64,8,abba,B1,False,3,SUMo,989092.0,261.0,True,True,True,-247.11400560000033
845.6,1,24,64,8,abba,B1,False,4,LPo,875048.0,270.0,True,False,True,-2518.3800964
847.46,1,24,64,8,abba,B2,False,0,PGAgain,1002202.0,272.0,True,True,True,13.980821399999964
847.82,1,24,64,8,abba,B2,False,1,BPo,1009262.0,254.0,True,True,True,154.58566339999888
848.18,1,24,64,8,abba,B2,False,2,OPA_SUMo,986953.0,256.0,True,True,True,-289.71368790000054
848.54,1,24,64,8,abba,B2,False,3,SUMo,989030.0,251.0,True,True,True,-248.34877900000055
848.9,1,24,64,8,abba,B2,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
850.76,1,24,64,-8,abba,A2,False,0,PGAgain,1002156.0,248.0,True,True,True,13.064699199998987
851.12,1,24,64,-8,abba,A2,False,1,BPo,1009289.0,243.0,True,True,True,155.12338729999976
851.48,1,24,64,-8,abba,A2,False,2,OPA_SUMo,975225.0,273.0,True,True,True,-523.2850174999995
851.84,1,24,64,-8,abba,A2,False,3,SUMo,977180.0,265.0,True,True,True,-484.34982400000104
852.2,1,24,64,-8,abba,A2,False,4,LPo,875067.0,263.0,True,False,True,-2518.0016981
854.06,1,24,64,-4,abba,A1,False,0,PGAgain,1002217.0,271.0,True,True,True,14.279556899999692
854.42,1,24,64,-4,abba,A1,False,1,BPo,1009218.0,250.0,True,True,True,153.70937259999923
854.78,1,24,64,-4,abba,A1,False,2,OPA_SUMo,978168.0,260.0,True,True,True,-464.6731123999999
855.14,1,24,64,-4,abba,A1,False,3,SUMo,980126.0,245.0,True,True,True,-425.6781718000005
855.5,1,24,64,-4,abba,A1,False,4,LPo,875000.0,255.0,True,False,True,-2519.3360500000003
857.36,1,24,64,4,abba,B1,False,0,PGAgain,1002099.0,244.0,True,True,True,11.929504300000925
857.72,1,24,64,4,abba,B1,False,1,BPo,1009306.0,266.0,True,True,True,155.4619542000008
858.08,1,24,64,4,abba,B1,False,2,OPA_SUMo,984067.0,269.0,True,True,True,-347.19039809999987
858.44,1,24,64,4,abba,B1,False,3,SUMo,986149.0,281.0,True,True,True,-305.7259107
858.8,1,24,64,4,abba,B1,False,4,LPo,875013.0,241.0,True,False,True,-2519.0771458999993
860.66,1,24,64,4,abba,B2,False,0,PGAgain,1002180.0,262.0,True,True,True,13.542675999999004
861.02,1,24,64,4,abba,B2,False,1,BPo,1009235.0,255.0,True,True,True,154.04793950000027
861.38,1,24,64,4,abba,B2,False,2,OPA_SUMo,984096.0,264.0,True,True,True,-346.61284279999995
861.74,1,24,64,4,abba,B2,False,3,SUMo,986105.0,262.0,True,True,True,-306.60220149999964
862.1,1,24,64,4,abba,B2,False,4,LPo,875029.0,252.0,True,False,True,-2518.7584947
863.96,1,24,64,-4,abba,A2,False,0,PGAgain,1002205.0,247.0,True,True,True,14.040568500000816
864.32,1,24,64,-4,abba,A2,False,1,BPo,1009284.0,275.0,True,True,True,155.02380879999984
864.68,1,24,64,-4,abba,A2,False,2,OPA_SUMo,978214.0,271.0,True,True,True,-463.75699019999894
865.04,1,24,64,-4,abba,A2,False,3,SUMo,980216.0,272.0,True,True,True,-423.88575879999985
865.4,1,24,64,-4,abba,A2,False,4,LPo,875035.0,261.0,True,False,True,-2518.6390005000007
867.26,1,24,64,-2,abba,A1,False,0,PGAgain,1002141.0,261.0,True,True,True,12.765963699999258
867.62,1,24,64,-2,abba,A1,False,1,BPo,1009310.0,262.0,True,True,True,155.54161699999892
867.98,1,24,64,-2,abba,A1,False,2,OPA_SUMo,979654.0,272.0,True,True,True,-435.0783822000001
868.34,1,24,64,-2,abba,A1,False,3,SUMo,981688.0,276.0,True,True,True,-394.56984840000024
868.7,1,24,64,-2,abba,A1,False,4,LPo,875023.0,252.0,True,False,True,-2518.8779888999998
870.56,1,24,64,2,abba,B1,False,0,PGAgain,1002164.0,266.0,True,True,True,13.224024799999746
870.92,1,24,64,2,abba,B1,False,1,BPo,1009316.0,270.0,True,True,True,155.66111120000062
871.28,1,24,64,2,abba,B1,False,2,OPA_SUMo,982634.0,252.0,True,True,True,-375.7295961999997
871.64,1,24,64,2,abba,B1,False,3,SUMo,984598.0,250.0,True,True,True,-336.6151614000009
872.0,1,24,64,2,abba,B1,False,4,LPo,875012.0,257.0,True,False,True,-2519.0970616000013
873.86,1,24,64,2,abba,B2,False,0,PGAgain,1002147.0,257.0,True,True,True,12.885457900000961
874.22,1,24,64,2,abba,B2,False,1,BPo,1009316.0,265.0,True,True,True,155.66111120000062
874.58,1,24,64,2,abba,B2,False,2,OPA_SUMo,982623.0,281.0,True,True,True,-375.94866889999906
874.94,1,24,64,2,abba,B2,False,3,SUMo,984640.0,276.0,True,True,True,-335.7787020000003
875.3,1,24,64,2,abba,B2,False,4,LPo,875007.0,282.0,True,False,True,-2519.1966401000013
877.16,1,24,64,-2,abba,A2,False,0,PGAgain,1002195.0,267.0,True,True,True,13.841411500000998
877.52,1,24,64,-2,abba,A2,False,1,BPo,1009210.0,286.0,True,True,True,153.55004700000075
877.88,1,24,64,-2,abba,A2,False,2,OPA_SUMo,979676.0,271.0,True,True,True,-434.6402367999991
878.24,1,24,64,-2,abba,A2,False,3,SUMo,981670.0,270.0,True,True,True,-394.9283310000008
878.6,1,24,64,-2,abba,A2,False,4,LPo,875072.0,255.0,True,False,True,-2517.9021196
943.28,1,24,128,0,referencia,,False,0,PGAgain,1002199.0,250.0,True,True,True,13.921074299999113
943.64,1,24,128,0,referencia,,False,1,BPo,1015039.0,294.0,True,True,True,269.63866229999974
944.0,1,24,128,0,referencia,,False,2,OPA_SUMo,958247.0,251.0,True,True,True,-861.4137721000009
944.36,1,24,128,0,referencia,,False,3,SUMo,960260.0,280.0,True,True,True,-821.3234680000003
944.72,1,24,128,0,referencia,,False,4,LPo,875018.0,282.0,True,False,True,-2518.9775673999998
946.58,1,24,128,-255,malla,,False,0,PGAgain,1002190.0,248.0,True,True,True,13.741833000001087
946.94,1,24,128,-255,malla,,False,1,BPo,1014982.0,285.0,True,True,True,268.5034673999994
947.3,1,24,128,-255,malla,,False,2,OPA_SUMo,875000.0,259.0,True,False,True,-2519.3360500000003
947.66,1,24,128,-255,malla,,False,3,SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
948.02,1,24,128,-255,malla,,False,4,LPo,875017.0,265.0,True,False,True,-2518.997483099999
949.88,1,24,128,-128,malla,,False,0,PGAgain,1002189.0,250.0,True,True,True,13.721917299999294
950.24,1,24,128,-128,malla,,False,1,BPo,1015094.0,273.0,True,True,True,270.734025800001
950.6,1,24,128,-128,malla,,False,2,OPA_SUMo,875000.0,279.0,True,False,True,-2519.3360500000003
950.96,1,24,128,-128,malla,,False,3,SUMo,875000.0,285.0,True,False,True,-2519.3360500000003
951.32,1,24,128,-128,malla,,False,4,LPo,875007.0,271.0,True,False,True,-2519.1966401000013
953.18,1,24,128,-64,malla,,False,0,PGAgain,1002129.0,280.0,True,True,True,12.52697530000038
953.54,1,24,128,-64,malla,,False,1,BPo,1015027.0,258.0,True,True,True,269.3996739000009
953.9,1,24,128,-64,malla,,False,2,OPA_SUMo,910840.0,271.0,True,True,True,-1805.5573619999996
954.26,1,24,128,-64,malla,,False,3,SUMo,912876.0,273.0,True,True,True,-1765.0089968000007
954.62,1,24,128,-64,malla,,False,4,LPo,875007.0,252.0,True,False,True,-2519.1966401000013
956.48,1,24,128,0,malla,,False,0,PGAgain,1002174.0,261.0,True,True,True,13.423181799999567
956.84,1,24,128,0,malla,,False,1,BPo,1015033.0,260.0,True,True,True,269.51916810000034
957.2,1,24,128,0,malla,,False,2,OPA_SUMo,958293.0,270.0,True,True,True,-860.4976498999999
957.56,1,24,128,0,malla,,False,3,SUMo,960332.0,254.0,True,True,True,-819.8895376000002
957.92,1,24,128,0,malla,,False,4,LPo,875029.0,250.0,True,False,True,-2518.7584947
959.78,1,24,128,64,malla,,False,0,PGAgain,1002171.0,257.0,True,True,True,13.36343470000098
960.14,1,24,128,64,malla,,False,1,BPo,1015005.0,271.0,True,True,True,268.96152849999993
960.5,1,24,128,64,malla,,False,2,OPA_SUMo,1005661.0,260.0,True,True,True,82.8692276999989
960.86,1,24,128,64,malla,,False,3,SUMo,1007747.0,249.0,True,True,True,124.41337789999916
961.22,1,24,128,64,malla,,False,4,LPo,875024.0,258.0,True,False,True,-2518.8580732
963.08,1,24,128,128,malla,,False,0,PGAgain,1002149.0,264.0,True,True,True,12.925289300000019
963.44,1,24,128,128,malla,,False,1,BPo,1015072.0,292.0,True,True,True,270.29588040000004
963.8,1,24,128,128,malla,,False,2,OPA_SUMo,1053154.0,280.0,True,True,True,1028.7255678
964.16,1,24,128,128,malla,,False,3,SUMo,1055134.0,258.0,True,True,True,1068.1586538000004
964.52,1,24,128,128,malla,,False,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
966.38,1,24,128,255,malla,,False,0,PGAgain,1002084.0,268.0,True,True,True,11.630768799998933
966.74,1,24,128,255,malla,,False,1,BPo,1015071.0,269.0,True,True,True,270.27596470000054
967.1,1,24,128,255,malla,,False,2,OPA_SUMo,1128000.0,269.0,True,False,True,2519.3360500000003
967.46,1,24,128,255,malla,,False,3,SUMo,1128000.0,261.0,True,False,True,2519.3360500000003
967.82,1,24,128,255,malla,,False,4,LPo,875022.0,301.0,True,False,False,-2518.897904599999
969.68,1,24,128,56,abba,A1,False,0,PGAgain,1002155.0,252.0,True,True,True,13.044783499999458
970.04,1,24,128,56,abba,A1,False,1,BPo,1015040.0,265.0,True,True,True,269.6585779999993
970.4,1,24,128,56,abba,A1,False,2,OPA_SUMo,999876.0,250.0,True,True,True,-32.343096800000474
970.76,1,24,128,56,abba,A1,False,3,SUMo,1001874.0,264.0,True,True,True,7.448471800000472
971.12,1,24,128,56,abba,A1,False,4,LPo,875055.0,255.0,True,False,True,-2518.240686500001
972.98,1,24,128,72,abba,B1,False,0,PGAgain,1002105.0,249.0,True,True,True,12.048998500000362
973.34,1,24,128,72,abba,B1,False,1,BPo,1014993.0,268.0,True,True,True,268.722540100001
973.7,1,24,128,72,abba,B1,False,2,OPA_SUMo,1011660.0,255.0,True,True,True,202.34351199999938
974.06,1,24,128,72,abba,B1,False,3,SUMo,1013593.0,264.0,True,True,True,240.84056009999924
974.42,1,24,128,72,abba,B1,False,4,LPo,875006.0,245.0,True,False,True,-2519.2165558000006
976.28,1,24,128,72,abba,B2,False,0,PGAgain,1002110.0,265.0,True,True,True,12.148577000000273
976.64,1,24,128,72,abba,B2,False,1,BPo,1015117.0,254.0,True,True,True,271.19208689999925
977.0,1,24,128,72,abba,B2,False,2,OPA_SUMo,1011761.0,266.0,True,True,True,204.35499769999936
977.36,1,24,128,72,abba,B2,False,3,SUMo,1013640.0,247.0,True,True,True,241.77659799999975
977.72,1,24,128,72,abba,B2,False,4,LPo,875000.0,259.0,True,False,True,-2519.3360500000003
979.58,1,24,128,56,abba,A2,False,0,PGAgain,1002214.0,256.0,True,True,True,14.219809800001105
979.94,1,24,128,56,abba,A2,False,1,BPo,1015018.0,255.0,True,True,True,269.2204326000006
980.3,1,24,128,56,abba,A2,False,2,OPA_SUMo,999861.0,269.0,True,True,True,-32.6418323000002
980.66,1,24,128,56,abba,A2,False,3,SUMo,1001845.0,287.0,True,True,True,6.870916500000543
981.02,1,24,128,56,abba,A2,False,4,LPo,875062.0,276.0,True,False,True,-2518.1012766
982.88,1,24,128,60,abba,A1,False,0,PGAgain,1002156.0,270.0,True,True,True,13.064699199998987
983.24,1,24,128,60,abba,A1,False,1,BPo,1015063.0,255.0,True,True,True,270.11663909999976
983.6,1,24,128,60,abba,A1,False,2,OPA_SUMo,1002853.0,254.0,True,True,True,26.94594209999904
983.96,1,24,128,60,abba,A1,False,3,SUMo,1004811.0,252.0,True,True,True,65.94088270000071
984.32,1,24,128,60,abba,A1,False,4,LPo,875012.0,272.0,True,False,True,-2519.0970616000013
986.18,1,24,128,68,abba,B1,False,0,PGAgain,1002135.0,253.0,True,True,True,12.646469499999819
986.54,1,24,128,68,abba,B1,False,1,BPo,1015018.0,273.0,True,True,True,269.2204326000006
986.9,1,24,128,68,abba,B1,False,2,OPA_SUMo,1008690.0,265.0,True,True,True,143.1938830000011
987.26,1,24,128,68,abba,B1,False,3,SUMo,1010659.0,291.0,True,True,True,182.40789629999983
987.62,1,24,128,68,abba,B1,False,4,LPo,875000.0,255.0,True,False,True,-2519.3360500000003
989.48,1,24,128,68,abba,B2,False,0,PGAgain,1002067.0,242.0,True,True,True,11.292201900000146
989.84,1,24,128,68,abba,B2,False,1,BPo,1015065.0,258.0,True,True,True,270.1564705000011
990.2,1,24,128,68,abba,B2,False,2,OPA_SUMo,1008727.0,264.0,True,True,True,143.9307638999995
990.56,1,24,128,68,abba,B2,False,3,SUMo,1010692.0,284.0,True,True,True,183.06511440000014
990.92,1,24,128,68,abba,B2,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
992.78,1,24,128,60,abba,A2,False,0,PGAgain,1002151.0,255.0,True,True,True,12.965120699999076
993.14,1,24,128,60,abba,A2,False,1,BPo,1015071.0,265.0,True,True,True,270.27596470000054
993.5,1,24,128,60,abba,A2,False,2,OPA_SUMo,1002821.0,259.0,True,True,True,26.308639700000526
993.86,1,24,128,60,abba,A2,False,3,SUMo,1004729.0,274.0,True,True,True,64.30779530000083
994.22,1,24,128,60,abba,A2,False,4,LPo,875023.0,251.0,True,False,True,-2518.8779888999998
996.08,1,24,128,62,abba,A1,False,0,PGAgain,1002155.0,259.0,True,True,True,13.044783499999458
996.44,1,24,128,62,abba,A1,False,1,BPo,1015067.0,252.0,True,True,True,270.19630190000015
996.8,1,24,128,62,abba,A1,False,2,OPA_SUMo,1004269.0,271.0,True,True,True,55.146573300000114
997.16,1,24,128,62,abba,A1,False,3,SUMo,1006395.0,278.0,True,True,True,97.48735149999965
997.52,1,24,128,62,abba,A1,False,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
999.38,1,24,128,66,abba,B1,False,0,PGAgain,1002115.0,260.0,True,True,True,12.248155500000182
999.74,1,24,128,66,abba,B1,False,1,BPo,1015033.0,248.0,True,True,True,269.51916810000034
1000.1,1,24,128,66,abba,B1,False,2,OPA_SUMo,1007298.0,252.0,True,True,True,115.47122860000005
1000.46,1,24,128,66,abba,B1,False,3,SUMo,1009257.0,246.0,True,True,True,154.48608489999899
1000.82,1,24,128,66,abba,B1,False,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
1002.68,1,24,128,66,abba,B2,False,0,PGAgain,1002155.0,253.0,True,True,True,13.044783499999458
1003.04,1,24,128,66,abba,B2,False,1,BPo,1015029.0,247.0,True,True,True,269.43950529999995
1003.4,1,24,128,66,abba,B2,False,2,OPA_SUMo,1007199.0,264.0,True,True,True,113.49957429999913
1003.76,1,24,128,66,abba,B2,False,3,SUMo,1009323.0,261.0,True,True,True,155.8005210999996
1004.12,1,24,128,66,abba,B2,False,4,LPo,875000.0,290.0,True,False,True,-2519.3360500000003
1005.98,1,24,128,62,abba,A2,False,0,PGAgain,1002108.0,282.0,True,True,True,12.10874559999895
1006.34,1,24,128,62,abba,A2,False,1,BPo,1015043.0,245.0,True,True,True,269.71832510000013
1006.7,1,24,128,62,abba,A2,False,2,OPA_SUMo,1004265.0,257.0,True,True,True,55.06691049999973
1007.06,1,24,128,62,abba,A2,False,3,SUMo,1006324.0,264.0,True,True,True,96.07333679999911
1007.42,1,24,128,62,abba,A2,False,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1072.1,1,24,192,0,referencia,,False,0,PGAgain,1002156.0,265.0,True,True,True,13.064699199998987
1072.46,1,24,192,0,referencia,,False,1,BPo,1020786.0,247.0,True,True,True,384.09419019999893
1072.82,1,24,192,0,referencia,,False,2,OPA_SUMo,935452.0,257.0,True,True,True,-1315.3921536
1073.18,1,24,192,0,referencia,,False,3,SUMo,937411.0,275.0,True,True,True,-1276.3772973000011
1073.54,1,24,192,0,referencia,,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1075.4,1,24,192,-255,malla,,False,0,PGAgain,1002098.0,261.0,True,True,True,11.90958859999913
1075.76,1,24,192,-255,malla,,False,1,BPo,1020800.0,251.0,True,True,True,384.3730099999991
1076.12,1,24,192,-255,malla,,False,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1076.48,1,24,192,-255,malla,,False,3,SUMo,875000.0,294.0,True,False,True,-2519.3360500000003
1076.84,1,24,192,-255,malla,,False,4,LPo,875057.0,272.0,True,False,True,-2518.2008551
1078.7,1,24,192,-128,malla,,False,0,PGAgain,1002151.0,273.0,True,True,True,12.965120699999076
1079.06,1,24,192,-128,malla,,False,1,BPo,1020830.0,261.0,True,True,True,384.97048100000086
1079.42,1,24,192,-128,malla,,False,2,OPA_SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1079.78,1,24,192,-128,malla,,False,3,SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1080.14,1,24,192,-128,malla,,False,4,LPo,875056.0,256.0,True,False,True,-2518.220770799999
1082.0,1,24,192,-64,malla,,False,0,PGAgain,1002150.0,312.0,True,True,False,12.945204999999548
1082.36,1,24,192,-64,malla,,False,1,BPo,1020759.0,265.0,True,True,True,383.5564663000003
1082.72,1,24,192,-64,malla,,False,2,OPA_SUMo,887968.0,265.0,True,True,True,-2261.069252400001
1083.08,1,24,192,-64,malla,,False,3,SUMo,890031.0,265.0,True,True,True,-2219.9831633000013
1083.44,1,24,192,-64,malla,,False,4,LPo,875086.0,260.0,True,False,True,-2517.6232998
1085.3,1,24,192,0,malla,,False,0,PGAgain,1002113.0,266.0,True,True,True,12.208324100001123
1085.66,1,24,192,0,malla,,False,1,BPo,1020808.0,272.0,True,True,True,384.5323355999999
1086.02,1,24,192,0,malla,,False,2,OPA_SUMo,935481.0,252.0,True,True,True,-1314.8145983000002
1086.38,1,24,192,0,malla,,False,3,SUMo,937381.0,295.0,True,True,True,-1276.9747683000007
1086.74,1,24,192,0,malla,,False,4,LPo,875000.0,307.0,True,False,False,-2519.3360500000003
1088.6,1,24,192,64,malla,,False,0,PGAgain,1002146.0,252.0,True,True,True,12.865542199999167
1088.96,1,24,192,64,malla,,False,1,BPo,1020829.0,255.0,True,True,True,384.950565299999
1089.32,1,24,192,64,malla,,False,2,OPA_SUMo,982789.0,259.0,True,True,True,-372.6426627000003
1089.68,1,24,192,64,malla,,False,3,SUMo,984845.0,246.0,True,True,True,-331.6959834999995
1090.04,1,24,192,64,malla,,False,4,LPo,875004.0,276.0,True,False,True,-2519.2563871999996
1091.9,1,24,192,128,malla,,False,0,PGAgain,1002094.0,270.0,True,True,True,11.829925800001014
1092.26,1,24,192,128,malla,,False,1,BPo,1020843.0,259.0,True,True,True,385.22938509999926
1092.62,1,24,192,128,malla,,False,2,OPA_SUMo,1030183.0,244.0,True,True,True,571.2420230999999
1092.98,1,24,192,128,malla,,False,3,SUMo,1032278.0,256.0,True,True,True,612.9654146000005
1093.34,1,24,192,128,malla,,False,4,LPo,875000.0,303.0,True,False,False,-2519.3360500000003
1095.2,1,24,192,255,malla,,False,0,PGAgain,1002171.0,298.0,True,True,True,13.36343470000098
1095.56,1,24,192,255,malla,,False,1,BPo,1020788.0,270.0,True,True,True,384.1340216000002
1095.92,1,24,192,255,malla,,False,2,OPA_SUMo,1124368.0,308.0,True,False,False,2447.002227599999
1096.28,1,24,192,255,malla,,False,3,SUMo,1126463.0,250.0,True,False,True,2488.725619099999
1096.64,1,24,192,255,malla,,False,4,LPo,875042.0,283.0,True,False,True,-2518.4995905999995
1098.5,1,24,192,56,abba,A1,False,0,PGAgain,1002098.0,263.0,True,True,True,11.90958859999913
1098.86,1,24,192,56,abba,A1,False,1,BPo,1020843.0,281.0,True,True,True,385.22938509999926
1099.22,1,24,192,56,abba,A1,False,2,OPA_SUMo,976912.0,258.0,True,True,True,-489.68723159999934
1099.58,1,24,192,56,abba,A1,False,3,SUMo,978904.0,251.0,True,True,True,-450.0151572000001
1099.94,1,24,192,56,abba,A1,False,4,LPo,875012.0,269.0,True,False,True,-2519.0970616000013
1101.8,1,24,192,72,abba,B1,False,0,PGAgain,1002098.0,252.0,True,True,True,11.90958859999913
1102.16,1,24,192,72,abba,B1,False,1,BPo,1020825.0,247.0,True,True,True,384.8709025000009
1102.52,1,24,192,72,abba,B1,False,2,OPA_SUMo,988787.0,282.0,True,True,True,-253.18829409999933
1102.88,1,24,192,72,abba,B1,False,3,SUMo,990777.0,283.0,True,True,True,-213.55605109999914
1103.24,1,24,192,72,abba,B1,False,4,LPo,875014.0,256.0,True,False,True,-2519.0572302
1105.1,1,24,192,72,abba,B2,False,0,PGAgain,1002175.0,291.0,True,True,True,13.443097499999094
1105.46,1,24,192,72,abba,B2,False,1,BPo,1020765.0,256.0,True,True,True,383.67596049999975
1105.82,1,24,192,72,abba,B2,False,2,OPA_SUMo,988756.0,274.0,True,True,True,-253.80568080000057
1106.18,1,24,192,72,abba,B2,False,3,SUMo,990765.0,247.0,True,True,True,-213.79503950000029
1106.54,1,24,192,72,abba,B2,False,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1108.4,1,24,192,56,abba,A2,False,0,PGAgain,1002200.0,279.0,True,True,True,13.940990000000907
1108.76,1,24,192,56,abba,A2,False,1,BPo,1020827.0,270.0,True,True,True,384.91073389999997
1109.12,1,24,192,56,abba,A2,False,2,OPA_SUMo,976908.0,251.0,True,True,True,-489.7668943999997
1109.48,1,24,192,56,abba,A2,False,3,SUMo,978897.0,256.0,True,True,True,-450.15456709999904
1109.84,1,24,192,56,abba,A2,False,4,LPo,875028.0,258.0,True,False,True,-2518.7784103999998
1111.7,1,24,192,60,abba,A1,False,0,PGAgain,1002084.0,244.0,True,True,True,11.630768799998933
1112.06,1,24,192,60,abba,A1,False,1,BPo,1020802.0,257.0,True,True,True,384.41284140000045
1112.42,1,24,192,60,abba,A1,False,2,OPA_SUMo,979871.0,246.0,True,True,True,-430.7566753000004
1112.78,1,24,192,60,abba,A1,False,3,SUMo,981910.0,262.0,True,True,True,-390.14856300000065
1113.14,1,24,192,60,abba,A1,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1115.0,1,24,192,68,abba,B1,False,0,PGAgain,1002145.0,245.0,True,True,True,12.84562649999964
1115.36,1,24,192,68,abba,B1,False,1,BPo,1020808.0,257.0,True,True,True,384.5323355999999
1115.72,1,24,192,68,abba,B1,False,2,OPA_SUMo,985865.0,275.0,True,True,True,-311.38196949999985
1116.08,1,24,192,68,abba,B1,False,3,SUMo,987775.0,295.0,True,True,True,-273.34298250000046
1116.44,1,24,192,68,abba,B1,False,4,LPo,875013.0,269.0,True,False,True,-2519.0771458999993
1118.3,1,24,192,68,abba,B2,False,0,PGAgain,1002175.0,255.0,True,True,True,13.443097499999094
1118.66,1,24,192,68,abba,B2,False,1,BPo,1020764.0,275.0,True,True,True,383.65604480000025
1119.02,1,24,192,68,abba,B2,False,2,OPA_SUMo,985722.0,251.0,True,True,True,-314.2299146000004
1119.38,1,24,192,68,abba,B2,False,3,SUMo,987756.0,267.0,True,True,True,-273.7213808000006
1119.74,1,24,192,68,abba,B2,False,4,LPo,875024.0,255.0,True,False,True,-2518.8580732
1121.6,1,24,192,60,abba,A2,False,0,PGAgain,1002112.0,258.0,True,True,True,12.18840839999933
1121.96,1,24,192,60,abba,A2,False,1,BPo,1020785.0,261.0,True,True,True,384.0742744999994
