t_s,bloque,repeticion,pgaout,orden,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref,codigos_idac
237.12,CONTROL,78,1,4-3-2-1-0,1,BPo,1003515.0,255.0,True,True,True,40.13013549999973,"[12, 0, 0, 0]"
237.48,CONTROL,78,1,4-3-2-1-0,0,PGAgain,1001543.0,274.0,True,True,True,0.8563751000001268,"[12, 0, 0, 0]"
237.84,CONTROL,79,1,0-1-2-3-4,0,PGAgain,1001547.0,252.0,True,True,True,0.9360379000005072,"[12, 0, 0, 0]"
238.2,CONTROL,79,1,0-1-2-3-4,1,BPo,1003466.0,279.0,True,True,True,39.154266200000166,"[12, 0, 0, 0]"
238.56,CONTROL,79,1,0-1-2-3-4,2,OPA_SUMo,1009051.0,275.0,True,True,True,150.3834507000009,"[12, 0, 0, 0]"
238.92,CONTROL,79,1,0-1-2-3-4,3,SUMo,1011067.0,255.0,True,True,True,190.53350190000015,"[12, 0, 0, 0]"
239.28,CONTROL,79,1,0-1-2-3-4,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
239.64,CONTROL,80,1,4-3-2-1-0,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
240.0,CONTROL,80,1,4-3-2-1-0,3,SUMo,1011053.0,273.0,True,True,True,190.25468209999997,"[12, 0, 0, 0]"
240.36,CONTROL,80,1,4-3-2-1-0,2,OPA_SUMo,1009005.0,267.0,True,True,True,149.46732849999992,"[12, 0, 0, 0]"
240.72,CONTROL,80,1,4-3-2-1-0,1,BPo,1003513.0,275.0,True,True,True,40.09030410000067,"[12, 0, 0, 0]"
241.08,CONTROL,80,1,4-3-2-1-0,0,PGAgain,1001627.0,265.0,True,True,True,2.5292938999990584,"[12, 0, 0, 0]"
241.44,CONTROL,81,1,0-1-2-3-4,0,PGAgain,1001523.0,251.0,True,True,True,0.4580611000004891,"[12, 0, 0, 0]"
241.8,CONTROL,81,1,0-1-2-3-4,1,BPo,1003476.0,257.0,True,True,True,39.35342319999999,"[12, 0, 0, 0]"
242.16,CONTROL,81,1,0-1-2-3-4,2,OPA_SUMo,1009049.0,278.0,True,True,True,150.34361929999957,"[12, 0, 0, 0]"
242.52,CONTROL,81,1,0-1-2-3-4,3,SUMo,1010967.0,296.0,True,True,True,188.5419318999997,"[12, 0, 0, 0]"
242.88,CONTROL,81,1,0-1-2-3-4,4,LPo,875002.0,261.0,True,False,True,-2519.296218600001,"[12, 0, 0, 0]"
243.24,CONTROL,82,1,4-3-2-1-0,4,LPo,875053.0,278.0,True,False,True,-2518.2805179,"[12, 0, 0, 0]"
243.6,CONTROL,82,1,4-3-2-1-0,3,SUMo,1011007.0,261.0,True,True,True,189.33855989999898,"[12, 0, 0, 0]"
243.96,CONTROL,82,1,4-3-2-1-0,2,OPA_SUMo,1009082.0,257.0,True,True,True,151.00083739999988,"[12, 0, 0, 0]"
244.32,CONTROL,82,1,4-3-2-1-0,1,BPo,1003502.0,270.0,True,True,True,39.87123139999906,"[12, 0, 0, 0]"
244.68,CONTROL,82,1,4-3-2-1-0,0,PGAgain,1001591.0,247.0,True,True,True,1.812328700000163,"[12, 0, 0, 0]"
245.04,CONTROL,83,1,0-1-2-3-4,0,PGAgain,1001544.0,265.0,True,True,True,0.8762907999996559,"[12, 0, 0, 0]"
245.4,CONTROL,83,1,0-1-2-3-4,1,BPo,1003547.0,261.0,True,True,True,40.76743790000051,"[12, 0, 0, 0]"
245.76,CONTROL,83,1,0-1-2-3-4,2,OPA_SUMo,1009061.0,250.0,True,True,True,150.58260770000072,"[12, 0, 0, 0]"
246.12,CONTROL,83,1,0-1-2-3-4,3,SUMo,1010968.0,289.0,True,True,True,188.56184759999923,"[12, 0, 0, 0]"
246.48,CONTROL,83,1,0-1-2-3-4,4,LPo,875034.0,284.0,True,False,True,-2518.6589162000005,"[12, 0, 0, 0]"
246.84,CONTROL,84,1,4-3-2-1-0,4,LPo,875018.0,251.0,True,False,True,-2518.9775673999998,"[12, 0, 0, 0]"
247.2,CONTROL,84,1,4-3-2-1-0,3,SUMo,1010969.0,286.0,True,True,True,188.58176330000103,"[12, 0, 0, 0]"
247.56,CONTROL,84,1,4-3-2-1-0,2,OPA_SUMo,1009011.0,256.0,True,True,True,149.58682269999935,"[12, 0, 0, 0]"
247.92,CONTROL,84,1,4-3-2-1-0,1,BPo,1003511.0,268.0,True,True,True,40.05047269999935,"[12, 0, 0, 0]"
248.28,CONTROL,84,1,4-3-2-1-0,0,PGAgain,1001552.0,269.0,True,True,True,1.0356164000004167,"[12, 0, 0, 0]"
248.64,CONTROL,85,1,0-1-2-3-4,0,PGAgain,1001576.0,266.0,True,True,True,1.5135932000004348,"[12, 0, 0, 0]"
249.0,CONTROL,85,1,0-1-2-3-4,1,BPo,1003496.0,291.0,True,True,True,39.751737199999624,"[12, 0, 0, 0]"
249.36,CONTROL,85,1,0-1-2-3-4,2,OPA_SUMo,1008989.0,270.0,True,True,True,149.14867730000066,"[12, 0, 0, 0]"
249.72,CONTROL,85,1,0-1-2-3-4,3,SUMo,1011036.0,326.0,True,True,False,189.9161151999989,"[12, 0, 0, 0]"
250.08,CONTROL,85,1,0-1-2-3-4,4,LPo,875005.0,256.0,True,False,True,-2519.2364715000003,"[12, 0, 0, 0]"
250.44,CONTROL,86,1,4-3-2-1-0,4,LPo,875053.0,289.0,True,False,True,-2518.2805179,"[12, 0, 0, 0]"
250.8,CONTROL,86,1,4-3-2-1-0,3,SUMo,1011107.0,257.0,True,True,True,191.33012989999943,"[12, 0, 0, 0]"
251.16,CONTROL,86,1,4-3-2-1-0,2,OPA_SUMo,1009011.0,249.0,True,True,True,149.58682269999935,"[12, 0, 0, 0]"
251.52,CONTROL,86,1,4-3-2-1-0,1,BPo,1003542.0,280.0,True,True,True,40.6678594000006,"[12, 0, 0, 0]"
251.88,CONTROL,86,1,4-3-2-1-0,0,PGAgain,1001553.0,270.0,True,True,True,1.0555320999999458,"[12, 0, 0, 0]"
252.24,CONTROL,87,1,0-1-2-3-4,0,PGAgain,1001558.0,274.0,True,True,True,1.1551105999998552,"[12, 0, 0, 0]"
252.6,CONTROL,87,1,0-1-2-3-4,1,BPo,1003556.0,290.0,True,True,True,40.9466792000008,"[12, 0, 0, 0]"
252.96,CONTROL,87,1,0-1-2-3-4,2,OPA_SUMo,1008983.0,296.0,True,True,True,149.02918309999896,"[12, 0, 0, 0]"
253.32,CONTROL,87,1,0-1-2-3-4,3,SUMo,1011036.0,269.0,True,True,True,189.9161151999989,"[12, 0, 0, 0]"
253.68,CONTROL,87,1,0-1-2-3-4,4,LPo,875009.0,279.0,True,False,True,-2519.1568087,"[12, 0, 0, 0]"
254.04,CONTROL,88,1,4-3-2-1-0,4,LPo,875009.0,251.0,True,False,True,-2519.1568087,"[12, 0, 0, 0]"
254.4,CONTROL,88,1,4-3-2-1-0,3,SUMo,1011015.0,286.0,True,True,True,189.49788549999974,"[12, 0, 0, 0]"
254.76,CONTROL,88,1,4-3-2-1-0,2,OPA_SUMo,1009010.0,288.0,True,True,True,149.56690699999982,"[12, 0, 0, 0]"
255.12,CONTROL,88,1,4-3-2-1-0,1,BPo,1003536.0,275.0,True,True,True,40.5483651999989,"[12, 0, 0, 0]"
255.48,CONTROL,88,1,4-3-2-1-0,0,PGAgain,1001516.0,294.0,True,True,True,0.3186511999992574,"[12, 0, 0, 0]"
255.84,CONTROL,89,1,0-1-2-3-4,0,PGAgain,1001563.0,253.0,True,True,True,1.2546890999997646,"[12, 0, 0, 0]"
256.2,CONTROL,89,1,0-1-2-3-4,1,BPo,1003525.0,280.0,True,True,True,40.329292499999546,"[12, 0, 0, 0]"
256.56,CONTROL,89,1,0-1-2-3-4,2,OPA_SUMo,1009002.0,259.0,True,True,True,149.40758139999906,"[12, 0, 0, 0]"
256.92,CONTROL,89,1,0-1-2-3-4,3,SUMo,1010940.0,279.0,True,True,True,188.00420800000109,"[12, 0, 0, 0]"
257.28,CONTROL,89,1,0-1-2-3-4,4,LPo,875000.0,248.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
257.64,CONTROL,90,1,4-3-2-1-0,4,LPo,875013.0,247.0,True,False,True,-2519.0771458999993,"[12, 0, 0, 0]"
258.0,CONTROL,90,1,4-3-2-1-0,3,SUMo,1010993.0,257.0,True,True,True,189.05974010000105,"[12, 0, 0, 0]"
258.36,CONTROL,90,1,4-3-2-1-0,2,OPA_SUMo,1009015.0,280.0,True,True,True,149.66648549999974,"[12, 0, 0, 0]"
258.72,CONTROL,90,1,4-3-2-1-0,1,BPo,1003446.0,260.0,True,True,True,38.75595220000053,"[12, 0, 0, 0]"
259.08,CONTROL,90,1,4-3-2-1-0,0,PGAgain,1001496.0,251.0,True,True,True,-0.07966280000038038,"[12, 0, 0, 0]"
259.44,CONTROL,91,1,0-1-2-3-4,0,PGAgain,1001574.0,265.0,True,True,True,1.4737617999991126,"[12, 0, 0, 0]"
259.8,CONTROL,91,1,0-1-2-3-4,1,BPo,1003496.0,257.0,True,True,True,39.751737199999624,"[12, 0, 0, 0]"
260.16,CONTROL,91,1,0-1-2-3-4,2,OPA_SUMo,1009012.0,263.0,True,True,True,149.60673839999887,"[12, 0, 0, 0]"
260.52,CONTROL,91,1,0-1-2-3-4,3,SUMo,1010928.0,252.0,True,True,True,187.76521959999997,"[12, 0, 0, 0]"
260.88,CONTROL,91,1,0-1-2-3-4,4,LPo,875016.0,257.0,True,False,True,-2519.017398800001,"[12, 0, 0, 0]"
261.24,CONTROL,92,1,4-3-2-1-0,4,LPo,875002.0,253.0,True,False,True,-2519.296218600001,"[12, 0, 0, 0]"
261.6,CONTROL,92,1,4-3-2-1-0,3,SUMo,1011005.0,284.0,True,True,True,189.29872849999992,"[12, 0, 0, 0]"
261.96,CONTROL,92,1,4-3-2-1-0,2,OPA_SUMo,1008973.0,247.0,True,True,True,148.83002609999915,"[12, 0, 0, 0]"
262.32,CONTROL,92,1,4-3-2-1-0,1,BPo,1003588.0,251.0,True,True,True,41.58398159999931,"[12, 0, 0, 0]"
262.68,CONTROL,92,1,4-3-2-1-0,0,PGAgain,1001523.0,256.0,True,True,True,0.4580611000004891,"[12, 0, 0, 0]"
263.04,CONTROL,93,1,0-1-2-3-4,0,PGAgain,1001597.0,252.0,True,True,True,1.9318228999996017,"[12, 0, 0, 0]"
263.4,CONTROL,93,1,0-1-2-3-4,1,BPo,1003529.0,298.0,True,True,True,40.40895529999993,"[12, 0, 0, 0]"
263.76,CONTROL,93,1,0-1-2-3-4,2,OPA_SUMo,1009020.0,265.0,True,True,True,149.76606399999966,"[12, 0, 0, 0]"
264.12,CONTROL,93,1,0-1-2-3-4,3,SUMo,1011002.0,267.0,True,True,True,189.23898139999906,"[12, 0, 0, 0]"
264.48,CONTROL,93,1,0-1-2-3-4,4,LPo,875069.0,259.0,True,False,True,-2517.961866700001,"[12, 0, 0, 0]"
264.84,CONTROL,94,1,4-3-2-1-0,4,LPo,875030.0,274.0,True,False,True,-2518.7385790000008,"[12, 0, 0, 0]"
265.2,CONTROL,94,1,4-3-2-1-0,3,SUMo,1011006.0,281.0,True,True,True,189.31864419999945,"[12, 0, 0, 0]"
265.56,CONTROL,94,1,4-3-2-1-0,2,OPA_SUMo,1009019.0,251.0,True,True,True,149.74614830000013,"[12, 0, 0, 0]"
265.92,CONTROL,94,1,4-3-2-1-0,1,BPo,1003508.0,285.0,True,True,True,39.990725600000765,"[12, 0, 0, 0]"
266.28,CONTROL,94,1,4-3-2-1-0,0,PGAgain,1001545.0,290.0,True,True,True,0.896206499999185,"[12, 0, 0, 0]"
266.64,CONTROL,95,1,0-1-2-3-4,0,PGAgain,1001547.0,252.0,True,True,True,0.9360379000005072,"[12, 0, 0, 0]"
267.0,CONTROL,95,1,0-1-2-3-4,1,BPo,1003491.0,272.0,True,True,True,39.65215869999971,"[12, 0, 0, 0]"
267.36,CONTROL,95,1,0-1-2-3-4,2,OPA_SUMo,1009041.0,250.0,True,True,True,150.18429370000106,"[12, 0, 0, 0]"
267.72,CONTROL,95,1,0-1-2-3-4,3,SUMo,1010977.0,246.0,True,True,True,188.7410888999995,"[12, 0, 0, 0]"
268.08,CONTROL,95,1,0-1-2-3-4,4,LPo,875046.0,269.0,True,False,True,-2518.419927799999,"[12, 0, 0, 0]"
268.44,CONTROL,96,1,4-3-2-1-0,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
268.8,CONTROL,96,1,4-3-2-1-0,3,SUMo,1011115.0,252.0,True,True,True,191.4894555000002,"[12, 0, 0, 0]"
269.16,CONTROL,96,1,4-3-2-1-0,2,OPA_SUMo,1009033.0,277.0,True,True,True,150.0249681000003,"[12, 0, 0, 0]"
269.52,CONTROL,96,1,4-3-2-1-0,1,BPo,1003471.0,281.0,True,True,True,39.25384470000007,"[12, 0, 0, 0]"
269.88,CONTROL,96,1,4-3-2-1-0,0,PGAgain,1001604.0,251.0,True,True,True,2.0712328000008333,"[12, 0, 0, 0]"
270.24,CONTROL,97,1,0-1-2-3-4,0,PGAgain,1001623.0,255.0,True,True,True,2.449631100000942,"[12, 0, 0, 0]"
270.6,CONTROL,97,1,0-1-2-3-4,1,BPo,1003524.0,277.0,True,True,True,40.30937680000002,"[12, 0, 0, 0]"
270.96,CONTROL,97,1,0-1-2-3-4,2,OPA_SUMo,1009039.0,304.0,True,True,False,150.14446229999976,"[12, 0, 0, 0]"
271.32,CONTROL,97,1,0-1-2-3-4,3,SUMo,1010976.0,273.0,True,True,True,188.72117319999998,"[12, 0, 0, 0]"
271.68,CONTROL,97,1,0-1-2-3-4,4,LPo,875019.0,250.0,True,False,True,-2518.9576517,"[12, 0, 0, 0]"
272.04,CONTROL,98,1,4-3-2-1-0,4,LPo,875059.0,262.0,True,False,True,-2518.161023700001,"[12, 0, 0, 0]"
272.4,CONTROL,98,1,4-3-2-1-0,3,SUMo,1010992.0,255.0,True,True,True,189.03982439999925,"[12, 0, 0, 0]"
272.76,CONTROL,98,1,4-3-2-1-0,2,OPA_SUMo,1008992.0,257.0,True,True,True,149.20842439999925,"[12, 0, 0, 0]"
273.12,CONTROL,98,1,4-3-2-1-0,1,BPo,1003522.0,290.0,True,True,True,40.269545400000965,"[12, 0, 0, 0]"
273.48,CONTROL,98,1,4-3-2-1-0,0,PGAgain,1001537.0,268.0,True,True,True,0.7368809000006883,"[12, 0, 0, 0]"
273.84,CONTROL,99,1,0-1-2-3-4,0,PGAgain,1001586.0,259.0,True,True,True,1.7127502000002537,"[12, 0, 0, 0]"
274.2,CONTROL,99,1,0-1-2-3-4,1,BPo,1003543.0,268.0,True,True,True,40.68777510000013,"[12, 0, 0, 0]"
274.56,CONTROL,99,1,0-1-2-3-4,2,OPA_SUMo,1008963.0,266.0,True,True,True,148.63086909999933,"[12, 0, 0, 0]"
274.92,CONTROL,99,1,0-1-2-3-4,3,SUMo,1010948.0,273.0,True,True,True,188.1635335999996,"[12, 0, 0, 0]"
275.28,CONTROL,99,1,0-1-2-3-4,4,LPo,875027.0,291.0,True,False,True,-2518.7983260999995,"[12, 0, 0, 0]"
275.64,CONTROL,100,1,4-3-2-1-0,4,LPo,875000.0,261.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
276.0,CONTROL,100,1,4-3-2-1-0,3,SUMo,1010917.0,271.0,True,True,True,187.54614690000062,"[12, 0, 0, 0]"
276.36,CONTROL,100,1,4-3-2-1-0,2,OPA_SUMo,1008910.0,248.0,True,True,True,147.57533699999937,"[12, 0, 0, 0]"
276.72,CONTROL,100,1,4-3-2-1-0,1,BPo,1003451.0,267.0,True,True,True,38.855530700000436,"[12, 0, 0, 0]"
277.08,CONTROL,100,1,4-3-2-1-0,0,PGAgain,1001555.0,264.0,True,True,True,1.0953634999990038,"[12, 0, 0, 0]"
277.44,CONTROL,101,1,0-1-2-3-4,0,PGAgain,1001661.0,260.0,True,True,True,3.2064276999988954,"[12, 0, 0, 0]"
277.8,CONTROL,101,1,0-1-2-3-4,1,BPo,1003470.0,253.0,True,True,True,39.23392900000054,"[12, 0, 0, 0]"
278.16,CONTROL,101,1,0-1-2-3-4,2,OPA_SUMo,1008943.0,259.0,True,True,True,148.23255509999967,"[12, 0, 0, 0]"
278.52,CONTROL,101,1,0-1-2-3-4,3,SUMo,1010966.0,272.0,True,True,True,188.52201620000017,"[12, 0, 0, 0]"
278.88,CONTROL,101,1,0-1-2-3-4,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
279.24,CONTROL,102,1,4-3-2-1-0,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
279.6,CONTROL,102,1,4-3-2-1-0,3,SUMo,1010968.0,254.0,True,True,True,188.56184759999923,"[12, 0, 0, 0]"
279.96,CONTROL,102,1,4-3-2-1-0,2,OPA_SUMo,1008959.0,256.0,True,True,True,148.55120629999894,"[12, 0, 0, 0]"
280.32,CONTROL,102,1,4-3-2-1-0,1,BPo,1003538.0,259.0,True,True,True,40.58819660000022,"[12, 0, 0, 0]"
280.68,CONTROL,102,1,4-3-2-1-0,0,PGAgain,1001597.0,278.0,True,True,True,1.9318228999996017,"[12, 0, 0, 0]"
281.04,CONTROL,103,1,0-1-2-3-4,0,PGAgain,1001493.0,254.0,True,True,True,-0.13940989999896755,"[12, 0, 0, 0]"
281.4,CONTROL,103,1,0-1-2-3-4,1,BPo,1003497.0,288.0,True,True,True,39.771652899999154,"[12, 0, 0, 0]"
281.76,CONTROL,103,1,0-1-2-3-4,2,OPA_SUMo,1008942.0,287.0,True,True,True,148.21263940000014,"[12, 0, 0, 0]"
282.12,CONTROL,103,1,0-1-2-3-4,3,SUMo,1011017.0,258.0,True,True,True,189.53771690000107,"[12, 0, 0, 0]"
282.48,CONTROL,103,1,0-1-2-3-4,4,LPo,875000.0,257.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
282.84,CONTROL,104,1,4-3-2-1-0,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
283.2,CONTROL,104,1,4-3-2-1-0,3,SUMo,1010966.0,279.0,True,True,True,188.52201620000017,"[12, 0, 0, 0]"
283.56,CONTROL,104,1,4-3-2-1-0,2,OPA_SUMo,1008943.0,284.0,True,True,True,148.23255509999967,"[12, 0, 0, 0]"
283.92,CONTROL,104,1,4-3-2-1-0,1,BPo,1003466.0,273.0,True,True,True,39.154266200000166,"[12, 0, 0, 0]"
284.28,CONTROL,104,1,4-3-2-1-0,0,PGAgain,1001564.0,277.0,True,True,True,1.2746047999992935,"[12, 0, 0, 0]"
284.64,CONTROL,105,1,0-1-2-3-4,0,PGAgain,1001538.0,263.0,True,True,True,0.7567966000002174,"[12, 0, 0, 0]"
285.0,CONTROL,105,1,0-1-2-3-4,1,BPo,1003567.0,250.0,True,True,True,41.165751900000146,"[12, 0, 0, 0]"
285.36,CONTROL,105,1,0-1-2-3-4,2,OPA_SUMo,1008990.0,255.0,True,True,True,149.1685930000002,"[12, 0, 0, 0]"
285.72,CONTROL,105,1,0-1-2-3-4,3,SUMo,1010978.0,262.0,True,True,True,188.76100459999904,"[12, 0, 0, 0]"
286.08,CONTROL,105,1,0-1-2-3-4,4,LPo,875004.0,266.0,True,False,True,-2519.2563871999996,"[12, 0, 0, 0]"
286.44,CONTROL,106,1,4-3-2-1-0,4,LPo,875000.0,274.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
286.8,CONTROL,106,1,4-3-2-1-0,3,SUMo,1010924.0,260.0,True,True,True,187.68555679999957,"[12, 0, 0, 0]"
287.16,CONTROL,106,1,4-3-2-1-0,2,OPA_SUMo,1009002.0,290.0,True,True,True,149.40758139999906,"[12, 0, 0, 0]"
287.52,CONTROL,106,1,4-3-2-1-0,1,BPo,1003475.0,253.0,True,True,True,39.33350750000046,"[12, 0, 0, 0]"
287.88,CONTROL,106,1,4-3-2-1-0,0,PGAgain,1001650.0,279.0,True,True,True,2.9873549999995475,"[12, 0, 0, 0]"
288.24,CONTROL,107,1,0-1-2-3-4,0,PGAgain,1001602.0,245.0,True,True,True,2.031401399999511,"[12, 0, 0, 0]"
288.6,CONTROL,107,1,0-1-2-3-4,1,BPo,1003485.0,261.0,True,True,True,39.53266450000027,"[12, 0, 0, 0]"
288.96,CONTROL,107,1,0-1-2-3-4,2,OPA_SUMo,1008951.0,259.0,True,True,True,148.39188070000046,"[12, 0, 0, 0]"
289.32,CONTROL,107,1,0-1-2-3-4,3,SUMo,1010933.0,268.0,True,True,True,187.86479809999986,"[12, 0, 0, 0]"
289.68,CONTROL,107,1,0-1-2-3-4,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
290.04,CONTROL,108,1,4-3-2-1-0,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
290.4,CONTROL,108,1,4-3-2-1-0,3,SUMo,1010972.0,254.0,True,True,True,188.64151039999962,"[12, 0, 0, 0]"
290.76,CONTROL,108,1,4-3-2-1-0,2,OPA_SUMo,1008967.0,278.0,True,True,True,148.7105318999997,"[12, 0, 0, 0]"
291.12,CONTROL,108,1,4-3-2-1-0,1,BPo,1003542.0,257.0,True,True,True,40.6678594000006,"[12, 0, 0, 0]"
291.48,CONTROL,108,1,4-3-2-1-0,0,PGAgain,1001563.0,252.0,True,True,True,1.2546890999997646,"[12, 0, 0, 0]"
291.84,CONTROL,109,1,0-1-2-3-4,0,PGAgain,1001533.0,259.0,True,True,True,0.657218100000308,"[12, 0, 0, 0]"
292.2,CONTROL,109,1,0-1-2-3-4,1,BPo,1003486.0,267.0,True,True,True,39.5525801999998,"[12, 0, 0, 0]"
292.56,CONTROL,109,1,0-1-2-3-4,2,OPA_SUMo,1008996.0,264.0,True,True,True,149.28808719999964,"[12, 0, 0, 0]"
292.92,CONTROL,109,1,0-1-2-3-4,3,SUMo,1010951.0,269.0,True,True,True,188.22328070000046,"[12, 0, 0, 0]"
293.28,CONTROL,109,1,0-1-2-3-4,4,LPo,875035.0,262.0,True,False,True,-2518.6390005000007,"[12, 0, 0, 0]"
293.64,CONTROL,110,1,4-3-2-1-0,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
294.0,CONTROL,110,1,4-3-2-1-0,3,SUMo,1010970.0,250.0,True,True,True,188.60167900000056,"[12, 0, 0, 0]"
294.36,CONTROL,110,1,4-3-2-1-0,2,OPA_SUMo,1008962.0,268.0,True,True,True,148.6109533999998,"[12, 0, 0, 0]"
294.72,CONTROL,110,1,4-3-2-1-0,1,BPo,1003506.0,246.0,True,True,True,39.95089419999944,"[12, 0, 0, 0]"
295.08,CONTROL,110,1,4-3-2-1-0,0,PGAgain,1001503.0,280.0,True,True,True,0.05974710000085132,"[12, 0, 0, 0]"
295.44,CONTROL,111,1,0-1-2-3-4,0,PGAgain,1001536.0,263.0,True,True,True,0.7169651999988952,"[12, 0, 0, 0]"
295.8,CONTROL,111,1,0-1-2-3-4,1,BPo,1003476.0,258.0,True,True,True,39.35342319999999,"[12, 0, 0, 0]"
296.16,CONTROL,111,1,0-1-2-3-4,2,OPA_SUMo,1008941.0,245.0,True,True,True,148.1927237000006,"[12, 0, 0, 0]"
296.52,CONTROL,111,1,0-1-2-3-4,3,SUMo,1010955.0,272.0,True,True,True,188.30294350000082,"[12, 0, 0, 0]"
296.88,CONTROL,111,1,0-1-2-3-4,4,LPo,875000.0,279.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
297.24,CONTROL,112,1,4-3-2-1-0,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
297.6,CONTROL,112,1,4-3-2-1-0,3,SUMo,1010927.0,275.0,True,True,True,187.74530390000044,"[12, 0, 0, 0]"
297.96,CONTROL,112,1,4-3-2-1-0,2,OPA_SUMo,1008968.0,255.0,True,True,True,148.73044759999922,"[12, 0, 0, 0]"
298.32,CONTROL,112,1,4-3-2-1-0,1,BPo,1003471.0,290.0,True,True,True,39.25384470000007,"[12, 0, 0, 0]"
298.68,CONTROL,112,1,4-3-2-1-0,0,PGAgain,1001558.0,268.0,True,True,True,1.1551105999998552,"[12, 0, 0, 0]"
299.04,CONTROL,113,1,0-1-2-3-4,0,PGAgain,1001630.0,254.0,True,True,True,2.5890409999999098,"[12, 0, 0, 0]"
299.4,CONTROL,113,1,0-1-2-3-4,1,BPo,1003483.0,261.0,True,True,True,39.492833099998954,"[12, 0, 0, 0]"
299.76,CONTROL,113,1,0-1-2-3-4,2,OPA_SUMo,1008967.0,244.0,True,True,True,148.7105318999997,"[12, 0, 0, 0]"
300.12,CONTROL,113,1,0-1-2-3-4,3,SUMo,1010972.0,266.0,True,True,True,188.64151039999962,"[12, 0, 0, 0]"
300.48,CONTROL,113,1,0-1-2-3-4,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
300.84,CONTROL,114,1,4-3-2-1-0,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
301.2,CONTROL,114,1,4-3-2-1-0,3,SUMo,1010976.0,267.0,True,True,True,188.72117319999998,"[12, 0, 0, 0]"
301.56,CONTROL,114,1,4-3-2-1-0,2,OPA_SUMo,1008960.0,261.0,True,True,True,148.57112200000074,"[12, 0, 0, 0]"
301.92,CONTROL,114,1,4-3-2-1-0,1,BPo,1003481.0,250.0,True,True,True,39.453001699999895,"[12, 0, 0, 0]"
302.28,CONTROL,114,1,4-3-2-1-0,0,PGAgain,1001627.0,290.0,True,True,True,2.5292938999990584,"[12, 0, 0, 0]"
302.64,CONTROL,115,1,0-1-2-3-4,0,PGAgain,1001615.0,257.0,True,True,True,2.2903055000001813,"[12, 0, 0, 0]"
303.0,CONTROL,115,1,0-1-2-3-4,1,BPo,1003502.0,250.0,True,True,True,39.87123139999906,"[12, 0, 0, 0]"
303.36,CONTROL,115,1,0-1-2-3-4,2,OPA_SUMo,1009001.0,245.0,True,True,True,149.38766569999953,"[12, 0, 0, 0]"
303.72,CONTROL,115,1,0-1-2-3-4,3,SUMo,1011000.0,269.0,True,True,True,189.19915,"[12, 0, 0, 0]"
304.08,CONTROL,115,1,0-1-2-3-4,4,LPo,875000.0,251.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
304.44,CONTROL,116,1,4-3-2-1-0,4,LPo,875029.0,248.0,True,False,True,-2518.7584947,"[12, 0, 0, 0]"
304.8,CONTROL,116,1,4-3-2-1-0,3,SUMo,1010965.0,273.0,True,True,True,188.50210050000064,"[12, 0, 0, 0]"
305.16,CONTROL,116,1,4-3-2-1-0,2,OPA_SUMo,1008939.0,284.0,True,True,True,148.1528922999993,"[12, 0, 0, 0]"
305.52,CONTROL,116,1,4-3-2-1-0,1,BPo,1003472.0,257.0,True,True,True,39.2737603999996,"[12, 0, 0, 0]"
305.88,CONTROL,116,1,4-3-2-1-0,0,PGAgain,1001562.0,243.0,True,True,True,1.2347734000002355,"[12, 0, 0, 0]"
306.24,CONTROL,117,1,0-1-2-3-4,0,PGAgain,1001596.0,248.0,True,True,True,1.9119072000000725,"[12, 0, 0, 0]"
306.6,CONTROL,117,1,0-1-2-3-4,1,BPo,1003540.0,286.0,True,True,True,40.628027999999276,"[12, 0, 0, 0]"
306.96,CONTROL,117,1,0-1-2-3-4,2,OPA_SUMo,1008996.0,272.0,True,True,True,149.28808719999964,"[12, 0, 0, 0]"
307.32,CONTROL,117,1,0-1-2-3-4,3,SUMo,1010943.0,256.0,True,True,True,188.06395509999967,"[12, 0, 0, 0]"
