t_s,pasada,idac0,idac1,idac2,fase,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
639.18,1,12,-64,-64,fino,4,LPo,875002.0,271.0,True,False,True,-2519.296218600001
641.04,1,12,-64,-62,fino,0,PGAgain,1001508.0,263.0,True,True,True,0.15932560000076076
641.4,1,12,-64,-62,fino,1,BPo,997773.0,282.0,True,True,True,-74.22581389999951
641.76,1,12,-64,-62,fino,2,OPA_SUMo,986384.0,268.0,True,True,True,-301.0457211999997
642.12,1,12,-64,-62,fino,3,SUMo,988487.0,277.0,True,True,True,-259.1630041000007
642.48,1,12,-64,-62,fino,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
644.34,1,12,-64,-60,fino,0,PGAgain,1001540.0,258.0,True,True,True,0.7966279999992755
644.7,1,12,-64,-60,fino,1,BPo,997677.0,251.0,True,True,True,-76.13772109999958
645.06,1,12,-64,-60,fino,2,OPA_SUMo,987885.0,290.0,True,True,True,-271.1522555000002
645.42,1,12,-64,-60,fino,3,SUMo,989937.0,260.0,True,True,True,-230.28523909999979
645.78,1,12,-64,-60,fino,4,LPo,875037.0,254.0,True,False,True,-2518.5991690999995
647.64,1,12,-64,-56,fino,0,PGAgain,1001519.0,289.0,True,True,True,0.3783983000001087
648.0,1,12,-64,-56,fino,1,BPo,997729.0,291.0,True,True,True,-75.10210469999917
648.36,1,12,-64,-56,fino,2,OPA_SUMo,990860.0,260.0,True,True,True,-211.90304799999973
648.72,1,12,-64,-56,fino,3,SUMo,992877.0,307.0,True,True,False,-171.73308110000096
649.08,1,12,-64,-56,fino,4,LPo,875000.0,282.0,True,False,True,-2519.3360500000003
739.44,1,12,0,0,referencia,0,PGAgain,1001446.0,290.0,True,True,True,-1.0754477999994747
739.8,1,12,0,0,referencia,1,BPo,1003477.0,256.0,True,True,True,39.37333889999951
740.16,1,12,0,0,referencia,2,OPA_SUMo,1009593.0,255.0,True,True,True,161.17776009999923
740.52,1,12,0,0,referencia,3,SUMo,1011584.0,277.0,True,True,True,200.82991879999895
740.88,1,12,0,0,referencia,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
742.74,1,12,0,-255,malla,0,PGAgain,1001456.0,251.0,True,True,True,-0.8762907999996559
743.1,1,12,0,-255,malla,1,BPo,1003525.0,263.0,True,True,True,40.329292499999546
743.46,1,12,0,-255,malla,2,OPA_SUMo,875000.0,253.0,True,False,True,-2519.3360500000003
743.82,1,12,0,-255,malla,3,SUMo,875000.0,265.0,True,False,True,-2519.3360500000003
744.18,1,12,0,-255,malla,4,LPo,875000.0,257.0,True,False,True,-2519.3360500000003
746.04,1,12,0,-128,malla,0,PGAgain,1001481.0,251.0,True,True,True,-0.3783983000001087
746.4,1,12,0,-128,malla,1,BPo,1003478.0,290.0,True,True,True,39.39325459999904
746.76,1,12,0,-128,malla,2,OPA_SUMo,914731.0,267.0,True,True,True,-1728.0653733000001
747.12,1,12,0,-128,malla,3,SUMo,916767.0,263.0,True,True,True,-1687.517008099999
747.48,1,12,0,-128,malla,4,LPo,875026.0,261.0,True,False,True,-2518.818241800001
749.34,1,12,0,-64,malla,0,PGAgain,1001443.0,257.0,True,True,True,-1.135194900000326
749.7,1,12,0,-64,malla,1,BPo,1003511.0,262.0,True,True,True,40.05047269999935
750.06,1,12,0,-64,malla,2,OPA_SUMo,962119.0,258.0,True,True,True,-784.3001816999995
750.42,1,12,0,-64,malla,3,SUMo,964216.0,245.0,True,True,True,-742.5369587999999
750.78,1,12,0,-64,malla,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
752.64,1,12,0,0,malla,0,PGAgain,1001491.0,291.0,True,True,True,-0.17924130000028982
753.0,1,12,0,0,malla,1,BPo,1003476.0,261.0,True,True,True,39.35342319999999
753.36,1,12,0,0,malla,2,OPA_SUMo,1009612.0,255.0,True,True,True,161.55615839999933
753.72,1,12,0,0,malla,3,SUMo,1011613.0,255.0,True,True,True,201.40747410000114
754.08,1,12,0,0,malla,4,LPo,875066.0,257.0,True,False,True,-2518.0216137999996
755.94,1,12,0,64,malla,0,PGAgain,1001479.0,268.0,True,True,True,-0.4182296999991668
756.3,1,12,0,64,malla,1,BPo,1003536.0,261.0,True,True,True,40.5483651999989
756.66,1,12,0,64,malla,2,OPA_SUMo,1057099.0,269.0,True,True,True,1107.2930042999988
757.02,1,12,0,64,malla,3,SUMo,1059016.0,276.0,True,True,True,1145.4714012000015
757.38,1,12,0,64,malla,4,LPo,875029.0,271.0,True,False,True,-2518.7584947
759.24,1,12,0,128,malla,0,PGAgain,1001492.0,276.0,True,True,True,-0.15932560000076076
759.6,1,12,0,128,malla,1,BPo,1003499.0,258.0,True,True,True,39.81148430000047
759.96,1,12,0,128,malla,2,OPA_SUMo,1104460.0,272.0,True,True,True,2050.5204720000006
760.32,1,12,0,128,malla,3,SUMo,1106485.0,267.0,True,True,True,2090.849764499998
760.68,1,12,0,128,malla,4,LPo,875000.0,248.0,True,False,True,-2519.3360500000003
762.54,1,12,0,255,malla,0,PGAgain,1001419.0,272.0,True,True,True,-1.6131717000003443
762.9,1,12,0,255,malla,1,BPo,1003505.0,249.0,True,True,True,39.93097849999991
763.26,1,12,0,255,malla,2,OPA_SUMo,1128000.0,291.0,True,False,True,2519.3360500000003
763.62,1,12,0,255,malla,3,SUMo,1128000.0,271.0,True,False,True,2519.3360500000003
763.98,1,12,0,255,malla,4,LPo,875000.0,283.0,True,False,True,-2519.3360500000003
765.84,1,12,0,-8,fino,0,PGAgain,1001512.0,256.0,True,True,True,0.238988399998877
766.2,1,12,0,-8,fino,1,BPo,1003450.0,273.0,True,True,True,38.83561500000091
766.56,1,12,0,-8,fino,2,OPA_SUMo,1003739.0,259.0,True,True,True,44.591252300000654
766.92,1,12,0,-8,fino,3,SUMo,1005707.0,261.0,True,True,True,83.78534989999987
767.28,1,12,0,-8,fino,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003
769.14,1,12,0,-4,fino,0,PGAgain,1001480.0,246.0,True,True,True,-0.39831399999963774
769.5,1,12,0,-4,fino,1,BPo,1003537.0,269.0,True,True,True,40.56828090000069
769.86,1,12,0,-4,fino,2,OPA_SUMo,1006662.0,279.0,True,True,True,102.80484340000069
770.22,1,12,0,-4,fino,3,SUMo,1008777.0,262.0,True,True,True,144.92654890000088
770.58,1,12,0,-4,fino,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
772.44,1,12,0,-2,fino,0,PGAgain,1001414.0,248.0,True,True,True,-1.7127502000002537
772.8,1,12,0,-2,fino,1,BPo,1003459.0,285.0,True,True,True,39.01485629999893
773.16,1,12,0,-2,fino,2,OPA_SUMo,1008223.0,276.0,True,True,True,133.89325109999913
773.52,1,12,0,-2,fino,3,SUMo,1010224.0,267.0,True,True,True,173.74456680000094
773.88,1,12,0,-2,fino,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003
775.74,1,12,0,0,fino,0,PGAgain,1001527.0,263.0,True,True,True,0.5377239000008694
776.1,1,12,0,0,fino,1,BPo,1003536.0,272.0,True,True,True,40.5483651999989
776.46,1,12,0,0,fino,2,OPA_SUMo,1009662.0,255.0,True,True,True,162.5519434000007
776.82,1,12,0,0,fino,3,SUMo,1011703.0,244.0,True,True,True,203.1998870999995
777.18,1,12,0,0,fino,4,LPo,875029.0,271.0,True,False,True,-2518.7584947
779.04,1,12,0,2,fino,0,PGAgain,1001414.0,261.0,True,True,True,-1.7127502000002537
779.4,1,12,0,2,fino,1,BPo,1003503.0,251.0,True,True,True,39.89114710000085
779.76,1,12,0,2,fino,2,OPA_SUMo,1011175.0,278.0,True,True,True,192.6843974999991
780.12,1,12,0,2,fino,3,SUMo,1013127.0,269.0,True,True,True,231.55984389999907
780.48,1,12,0,2,fino,4,LPo,875026.0,275.0,True,False,True,-2518.818241800001
782.34,1,12,0,4,fino,0,PGAgain,1001406.0,267.0,True,True,True,-1.8720758000010145
782.7,1,12,0,4,fino,1,BPo,1003507.0,253.0,True,True,True,39.97080989999897
783.06,1,12,0,4,fino,2,OPA_SUMo,1012660.0,267.0,True,True,True,222.25921199999937
783.42,1,12,0,4,fino,3,SUMo,1014669.0,244.0,True,True,True,262.2698532999997
783.78,1,12,0,4,fino,4,LPo,875043.0,290.0,True,False,True,-2518.4796749
785.64,1,12,0,8,fino,0,PGAgain,1001476.0,260.0,True,True,True,-0.47797680000001813
786.0,1,12,0,8,fino,1,BPo,1003470.0,262.0,True,True,True,39.23392900000054
786.36,1,12,0,8,fino,2,OPA_SUMo,1015632.0,259.0,True,True,True,281.448672399999
786.72,1,12,0,8,fino,3,SUMo,1017645.0,282.0,True,True,True,321.53897649999965
787.08,1,12,0,8,fino,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
877.44,1,12,64,0,referencia,0,PGAgain,1001417.0,277.0,True,True,True,-1.6530030999994023
877.8,1,12,64,0,referencia,1,BPo,1009202.0,255.0,True,True,True,153.39072139999996
878.16,1,12,64,0,referencia,2,OPA_SUMo,986939.0,270.0,True,True,True,-289.9925077000007
878.52,1,12,64,0,referencia,3,SUMo,988962.0,279.0,True,True,True,-249.70304660000022
878.88,1,12,64,0,referencia,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
880.74,1,12,64,-255,malla,0,PGAgain,1001360.0,251.0,True,True,True,-2.7881979999997286
881.1,1,12,64,-255,malla,1,BPo,1009275.0,243.0,True,True,True,154.84456749999956
881.46,1,12,64,-255,malla,2,OPA_SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
881.82,1,12,64,-255,malla,3,SUMo,875000.0,302.0,True,False,False,-2519.3360500000003
882.18,1,12,64,-255,malla,4,LPo,875014.0,259.0,True,False,True,-2519.0572302
884.04,1,12,64,-128,malla,0,PGAgain,1001443.0,260.0,True,True,True,-1.135194900000326
884.4,1,12,64,-128,malla,1,BPo,1009273.0,259.0,True,True,True,154.8047361000005
884.76,1,12,64,-128,malla,2,OPA_SUMo,892026.0,250.0,True,True,True,-2180.2513418000012
885.12,1,12,64,-128,malla,3,SUMo,894072.0,255.0,True,True,True,-2139.5038196
885.48,1,12,64,-128,malla,4,LPo,875000.0,274.0,True,False,True,-2519.3360500000003
887.34,1,12,64,-64,malla,0,PGAgain,1001424.0,252.0,True,True,True,-1.5135932000004348
887.7,1,12,64,-64,malla,1,BPo,1009233.0,279.0,True,True,True,154.00810809999896
888.06,1,12,64,-64,malla,2,OPA_SUMo,939514.0,275.0,True,True,True,-1234.4945802
888.42,1,12,64,-64,malla,3,SUMo,941531.0,255.0,True,True,True,-1194.3246133000011
888.78,1,12,64,-64,malla,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
890.64,1,12,64,0,malla,0,PGAgain,1001436.0,267.0,True,True,True,-1.2746047999992935
891.0,1,12,64,0,malla,1,BPo,1009289.0,273.0,True,True,True,155.12338729999976
891.36,1,12,64,0,malla,2,OPA_SUMo,986910.0,267.0,True,True,True,-290.57006300000063
891.72,1,12,64,0,malla,3,SUMo,988950.0,275.0,True,True,True,-249.9420349999991
892.08,1,12,64,0,malla,4,LPo,875066.0,265.0,True,False,True,-2518.0216137999996
893.94,1,12,64,64,malla,0,PGAgain,1001398.0,251.0,True,True,True,-2.031401399999511
894.3,1,12,64,64,malla,1,BPo,1009242.0,257.0,True,True,True,154.18734939999925
894.66,1,12,64,64,malla,2,OPA_SUMo,1034397.0,278.0,True,True,True,655.1667828999987
895.02,1,12,64,64,malla,3,SUMo,1036316.0,296.0,True,True,True,693.3850112000007
895.38,1,12,64,64,malla,4,LPo,875002.0,261.0,True,False,True,-2519.296218600001
897.24,1,12,64,128,malla,0,PGAgain,1001487.0,278.0,True,True,True,-0.2589041000006702
897.6,1,12,64,128,malla,1,BPo,1009248.0,261.0,True,True,True,154.30684360000095
897.96,1,12,64,128,malla,2,OPA_SUMo,1081872.0,257.0,True,True,True,1600.6646404000014
898.32,1,12,64,128,malla,3,SUMo,1083818.0,270.0,True,True,True,1639.4205925999997
898.68,1,12,64,128,malla,4,LPo,875030.0,247.0,True,False,True,-2518.7385790000008
900.54,1,12,64,255,malla,0,PGAgain,1001416.0,265.0,True,True,True,-1.6729187999989314
900.9,1,12,64,255,malla,1,BPo,1009313.0,261.0,True,True,True,155.60136409999978
901.26,1,12,64,255,malla,2,OPA_SUMo,1128000.0,250.0,True,False,True,2519.3360500000003
901.62,1,12,64,255,malla,3,SUMo,1128000.0,289.0,True,False,True,2519.3360500000003
901.98,1,12,64,255,malla,4,LPo,875034.0,284.0,True,False,True,-2518.6589162000005
903.84,1,12,64,-8,fino,0,PGAgain,1001449.0,251.0,True,True,True,-1.0157007000008875
904.2,1,12,64,-8,fino,1,BPo,1009215.0,286.0,True,True,True,153.64962550000064
904.56,1,12,64,-8,fino,2,OPA_SUMo,981030.0,256.0,True,True,True,-407.67437900000056
904.92,1,12,64,-8,fino,3,SUMo,983051.0,268.0,True,True,True,-367.4247492999991
905.28,1,12,64,-8,fino,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003
907.14,1,12,64,-4,fino,0,PGAgain,1001445.0,266.0,True,True,True,-1.0953634999990038
907.5,1,12,64,-4,fino,1,BPo,1009263.0,291.0,True,True,True,154.60557910000068
907.86,1,12,64,-4,fino,2,OPA_SUMo,983983.0,270.0,True,True,True,-348.86331690000105
908.22,1,12,64,-4,fino,3,SUMo,986032.0,326.0,True,True,False,-308.05604759999926
908.58,1,12,64,-4,fino,4,LPo,875005.0,256.0,True,False,True,-2519.2364715000003
910.44,1,12,64,-2,fino,0,PGAgain,1001483.0,289.0,True,True,True,-0.3385669000010506
910.8,1,12,64,-2,fino,1,BPo,1009359.0,257.0,True,True,True,156.51748630000074
911.16,1,12,64,-2,fino,2,OPA_SUMo,985498.0,249.0,True,True,True,-318.6910313999991
911.52,1,12,64,-2,fino,3,SUMo,987545.0,280.0,True,True,True,-277.92359350000083
911.88,1,12,64,-2,fino,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003
913.74,1,12,64,0,fino,0,PGAgain,1001425.0,274.0,True,True,True,-1.4936775000009057
914.1,1,12,64,0,fino,1,BPo,1009322.0,290.0,True,True,True,155.78060540000007
914.46,1,12,64,0,fino,2,OPA_SUMo,986962.0,296.0,True,True,True,-289.53444660000025
914.82,1,12,64,0,fino,3,SUMo,989017.0,269.0,True,True,True,-248.60768309999895
915.18,1,12,64,0,fino,4,LPo,875009.0,279.0,True,False,True,-2519.1568087
917.04,1,12,64,2,fino,0,PGAgain,1001437.0,251.0,True,True,True,-1.2546890999997646
917.4,1,12,64,2,fino,1,BPo,1009271.0,286.0,True,True,True,154.76490469999916
917.76,1,12,64,2,fino,2,OPA_SUMo,988482.0,288.0,True,True,True,-259.2625826000006
918.12,1,12,64,2,fino,3,SUMo,990517.0,275.0,True,True,True,-218.73413309999896
918.48,1,12,64,2,fino,4,LPo,875000.0,294.0,True,False,True,-2519.3360500000003
920.34,1,12,64,4,fino,0,PGAgain,1001427.0,253.0,True,True,True,-1.4538460999995835
920.7,1,12,64,4,fino,1,BPo,1009291.0,280.0,True,True,True,155.16321870000107
921.06,1,12,64,4,fino,2,OPA_SUMo,989966.0,259.0,True,True,True,-229.70768379999984
921.42,1,12,64,4,fino,3,SUMo,991906.0,279.0,True,True,True,-191.07122580000103
921.78,1,12,64,4,fino,4,LPo,875000.0,248.0,True,False,True,-2519.3360500000003
923.64,1,12,64,8,fino,0,PGAgain,1001439.0,247.0,True,True,True,-1.2148577000007066
924.0,1,12,64,8,fino,1,BPo,1009255.0,257.0,True,True,True,154.44625349999993
924.36,1,12,64,8,fino,2,OPA_SUMo,992953.0,280.0,True,True,True,-170.21948790000053
924.72,1,12,64,8,fino,3,SUMo,994889.0,260.0,True,True,True,-131.6626926999998
925.08,1,12,64,8,fino,4,LPo,875000.0,251.0,True,False,True,-2519.3360500000003
1015.44,1,12,128,0,referencia,0,PGAgain,1001415.0,265.0,True,True,True,-1.6928345000007246
1015.8,1,12,128,0,referencia,1,BPo,1015029.0,257.0,True,True,True,269.43950529999995
1016.16,1,12,128,0,referencia,2,OPA_SUMo,964123.0,263.0,True,True,True,-744.3891188999991
1016.52,1,12,128,0,referencia,3,SUMo,966040.0,252.0,True,True,True,-706.2107220000007
1016.88,1,12,128,0,referencia,4,LPo,875016.0,257.0,True,False,True,-2519.017398800001
1018.74,1,12,128,-255,malla,0,PGAgain,1001406.0,253.0,True,True,True,-1.8720758000010145
1019.1,1,12,128,-255,malla,1,BPo,1015039.0,284.0,True,True,True,269.63866229999974
1019.46,1,12,128,-255,malla,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1019.82,1,12,128,-255,malla,3,SUMo,875000.0,251.0,True,False,True,-2519.3360500000003
1020.18,1,12,128,-255,malla,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003
1022.04,1,12,128,-128,malla,0,PGAgain,1001437.0,252.0,True,True,True,-1.2546890999997646
1022.4,1,12,128,-128,malla,1,BPo,1015062.0,298.0,True,True,True,270.09672340000026
1022.76,1,12,128,-128,malla,2,OPA_SUMo,875000.0,265.0,True,False,True,-2519.3360500000003
1023.12,1,12,128,-128,malla,3,SUMo,875000.0,267.0,True,False,True,-2519.3360500000003
1023.48,1,12,128,-128,malla,4,LPo,875069.0,259.0,True,False,True,-2517.961866700001
1025.34,1,12,128,-64,malla,0,PGAgain,1001433.0,274.0,True,True,True,-1.334351900000145
1025.7,1,12,128,-64,malla,1,BPo,1015044.0,281.0,True,True,True,269.7382407999997
1026.06,1,12,128,-64,malla,2,OPA_SUMo,916719.0,251.0,True,True,True,-1688.4729616999991
1026.42,1,12,128,-64,malla,3,SUMo,918703.0,285.0,True,True,True,-1648.9602129000007
1026.78,1,12,128,-64,malla,4,LPo,875000.0,290.0,True,False,True,-2519.3360500000003
1028.64,1,12,128,0,malla,0,PGAgain,1001384.0,252.0,True,True,True,-2.3102211999997104
1029.0,1,12,128,0,malla,1,BPo,1015024.0,272.0,True,True,True,269.33992680000006
1029.36,1,12,128,0,malla,2,OPA_SUMo,964180.0,250.0,True,True,True,-743.253924000001
1029.72,1,12,128,0,malla,3,SUMo,966116.0,246.0,True,True,True,-704.6971288000003
1030.08,1,12,128,0,malla,4,LPo,875046.0,269.0,True,False,True,-2518.419927799999
1031.94,1,12,128,64,malla,0,PGAgain,1001386.0,277.0,True,True,True,-2.270389800000652
1032.3,1,12,128,64,malla,1,BPo,1015158.0,252.0,True,True,True,272.00863060000034
1032.66,1,12,128,64,malla,2,OPA_SUMo,1011610.0,277.0,True,True,True,201.34772700000028
1033.02,1,12,128,64,malla,3,SUMo,1013537.0,281.0,True,True,True,239.7252809000007
1033.38,1,12,128,64,malla,4,LPo,875039.0,251.0,True,False,True,-2518.5593377000005
1035.24,1,12,128,128,malla,0,PGAgain,1001459.0,255.0,True,True,True,-0.8165437000010687
1035.6,1,12,128,128,malla,1,BPo,1015057.0,277.0,True,True,True,269.99714490000036
1035.96,1,12,128,128,malla,2,OPA_SUMo,1059053.0,304.0,True,True,False,1146.2082821000022
1036.32,1,12,128,128,malla,3,SUMo,1060991.0,273.0,True,True,True,1184.8049086999997
1036.68,1,12,128,128,malla,4,LPo,875019.0,250.0,True,False,True,-2518.9576517
1038.54,1,12,128,255,malla,0,PGAgain,1001460.0,262.0,True,True,True,-0.7966279999992755
1038.9,1,12,128,255,malla,1,BPo,1015039.0,255.0,True,True,True,269.63866229999974
1039.26,1,12,128,255,malla,2,OPA_SUMo,1128000.0,257.0,True,False,True,2519.3360500000003
1039.62,1,12,128,255,malla,3,SUMo,1128000.0,290.0,True,False,True,2519.3360500000003
1039.98,1,12,128,255,malla,4,LPo,875000.0,268.0,True,False,True,-2519.3360500000003
1041.84,1,12,128,56,fino,0,PGAgain,1001420.0,259.0,True,True,True,-1.5932560000008151
1042.2,1,12,128,56,fino,1,BPo,1015076.0,268.0,True,True,True,270.37554320000044
1042.56,1,12,128,56,fino,2,OPA_SUMo,1005628.0,266.0,True,True,True,82.21200960000085
1042.92,1,12,128,56,fino,3,SUMo,1007614.0,273.0,True,True,True,121.76458980000066
1043.28,1,12,128,56,fino,4,LPo,875027.0,291.0,True,False,True,-2518.7983260999995
1045.14,1,12,128,60,fino,0,PGAgain,1001388.0,261.0,True,True,True,-2.23055839999933
1045.5,1,12,128,60,fino,1,BPo,1014968.0,271.0,True,True,True,268.22464759999923
1045.86,1,12,128,60,fino,2,OPA_SUMo,1008545.0,248.0,True,True,True,140.3061064999992
1046.22,1,12,128,60,fino,3,SUMo,1010567.0,267.0,True,True,True,180.57565190000017
1046.58,1,12,128,60,fino,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1048.44,1,12,128,62,fino,0,PGAgain,1001494.0,260.0,True,True,True,-0.1194941999994385
1048.8,1,12,128,62,fino,1,BPo,1015003.0,253.0,True,True,True,268.92169710000087
1049.16,1,12,128,62,fino,2,OPA_SUMo,1010066.0,259.0,True,True,True,170.59788620000063
1049.52,1,12,128,62,fino,3,SUMo,1012090.0,272.0,True,True,True,210.90726300000065
1049.88,1,12,128,62,fino,4,LPo,875000.0,275.0,True,False,True,-2519.3360500000003
1051.74,1,12,128,64,fino,0,PGAgain,1001399.0,275.0,True,True,True,-2.011485699999982
1052.1,1,12,128,64,fino,1,BPo,1015023.0,254.0,True,True,True,269.3200111000005
1052.46,1,12,128,64,fino,2,OPA_SUMo,1011570.0,256.0,True,True,True,200.55109900000102
1052.82,1,12,128,64,fino,3,SUMo,1013626.0,259.0,True,True,True,241.49777819999954
1053.18,1,12,128,64,fino,4,LPo,875030.0,278.0,True,False,True,-2518.7385790000008
1055.04,1,12,128,66,fino,0,PGAgain,1001325.0,254.0,True,True,True,-3.4852474999990943
1055.4,1,12,128,66,fino,1,BPo,1015029.0,288.0,True,True,True,269.43950529999995
1055.76,1,12,128,66,fino,2,OPA_SUMo,1013040.0,287.0,True,True,True,229.8271779999993
1056.12,1,12,128,66,fino,3,SUMo,1015116.0,258.0,True,True,True,271.17217119999975
1056.48,1,12,128,66,fino,4,LPo,875000.0,257.0,True,False,True,-2519.3360500000003
1058.34,1,12,128,68,fino,0,PGAgain,1001387.0,267.0,True,True,True,-2.250474100001123
1058.7,1,12,128,68,fino,1,BPo,1015026.0,279.0,True,True,True,269.3797581999991
1059.06,1,12,128,68,fino,2,OPA_SUMo,1014527.0,284.0,True,True,True,259.4418239000009
1059.42,1,12,128,68,fino,3,SUMo,1016524.0,273.0,True,True,True,299.2134768
1059.78,1,12,128,68,fino,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003
1061.64,1,12,128,72,fino,0,PGAgain,1001368.0,263.0,True,True,True,-2.6288723999989676
1062.0,1,12,128,72,fino,1,BPo,1015100.0,250.0,True,True,True,270.85352000000046
1062.36,1,12,128,72,fino,2,OPA_SUMo,1017544.0,255.0,True,True,True,319.52749079999967
1062.72,1,12,128,72,fino,3,SUMo,1019532.0,262.0,True,True,True,359.1199024000008
1063.08,1,12,128,72,fino,4,LPo,875004.0,266.0,True,False,True,-2519.2563871999996
1153.44,1,12,192,0,referencia,0,PGAgain,1001374.0,274.0,True,True,True,-2.5093781999995293
1153.8,1,12,192,0,referencia,1,BPo,1020754.0,260.0,True,True,True,383.4568878000004
1154.16,1,12,192,0,referencia,2,OPA_SUMo,941157.0,290.0,True,True,True,-1201.7730850999992
1154.52,1,12,192,0,referencia,3,SUMo,943099.0,253.0,True,True,True,-1163.0967956999991
1154.88,1,12,192,0,referencia,4,LPo,875082.0,279.0,True,False,True,-2517.7029626000003
1156.74,1,12,192,-255,malla,0,PGAgain,1001429.0,245.0,True,True,True,-1.4140147000005254
1157.1,1,12,192,-255,malla,1,BPo,1020784.0,261.0,True,True,True,384.0543587999999
1157.46,1,12,192,-255,malla,2,OPA_SUMo,875000.0,259.0,True,False,True,-2519.3360500000003
1157.82,1,12,192,-255,malla,3,SUMo,875000.0,268.0,True,False,True,-2519.3360500000003
1158.18,1,12,192,-255,malla,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003
1160.04,1,12,192,-128,malla,0,PGAgain,1001347.0,249.0,True,True,True,-3.047102100000399
1160.4,1,12,192,-128,malla,1,BPo,1020807.0,254.0,True,True,True,384.51241990000034
1160.76,1,12,192,-128,malla,2,OPA_SUMo,875000.0,278.0,True,False,True,-2519.3360500000003
1161.12,1,12,192,-128,malla,3,SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
1161.48,1,12,192,-128,malla,4,LPo,875000.0,252.0,True,False,True,-2519.3360500000003
1163.34,1,12,192,-64,malla,0,PGAgain,1001359.0,259.0,True,True,True,-2.8081136999992573
1163.7,1,12,192,-64,malla,1,BPo,1020785.0,267.0,True,True,True,384.0742744999994
1164.06,1,12,192,-64,malla,2,OPA_SUMo,893722.0,264.0,True,True,True,-2146.4743146000005
1164.42,1,12,192,-64,malla,3,SUMo,895677.0,269.0,True,True,True,-2107.5391210999996
1164.78,1,12,192,-64,malla,4,LPo,875035.0,262.0,True,False,True,-2518.6390005000007
1166.64,1,12,192,0,malla,0,PGAgain,1001394.0,264.0,True,True,True,-2.1110641999998916
1167.0,1,12,192,0,malla,1,BPo,1020808.0,250.0,True,True,True,384.5323355999999
1167.36,1,12,192,0,malla,2,OPA_SUMo,941120.0,268.0,True,True,True,-1202.509966
1167.72,1,12,192,0,malla,3,SUMo,943125.0,246.0,True,True,True,-1162.5789875
1168.08,1,12,192,0,malla,4,LPo,875000.0,280.0,True,False,True,-2519.3360500000003
1169.94,1,12,192,64,malla,0,PGAgain,1001362.0,263.0,True,True,True,-2.7483666000006703
1170.3,1,12,192,64,malla,1,BPo,1020775.0,258.0,True,True,True,383.8751174999996
1170.66,1,12,192,64,malla,2,OPA_SUMo,988531.0,245.0,True,True,True,-258.28671330000105
1171.02,1,12,192,64,malla,3,SUMo,990545.0,272.0,True,True,True,-218.17649350000082
1171.38,1,12,192,64,malla,4,LPo,875000.0,279.0,True,False,True,-2519.3360500000003
1173.24,1,12,192,128,malla,0,PGAgain,1001385.0,250.0,True,True,True,-2.2903055000001813
1173.6,1,12,192,128,malla,1,BPo,1020768.0,275.0,True,True,True,383.7357076000006
1173.96,1,12,192,128,malla,2,OPA_SUMo,1035990.0,255.0,True,True,True,686.8924930000002
1174.32,1,12,192,128,malla,3,SUMo,1037950.0,290.0,True,True,True,725.927265000001
1174.68,1,12,192,128,malla,4,LPo,875000.0,268.0,True,False,True,-2519.3360500000003
1176.54,1,12,192,255,malla,0,PGAgain,1001456.0,254.0,True,True,True,-0.8762907999996559
1176.9,1,12,192,255,malla,1,BPo,1020782.0,261.0,True,True,True,384.0145274000008
1177.26,1,12,192,255,malla,2,OPA_SUMo,1128000.0,244.0,True,False,True,2519.3360500000003
1177.62,1,12,192,255,malla,3,SUMo,1128000.0,266.0,True,False,True,2519.3360500000003
1177.98,1,12,192,255,malla,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003
1179.84,1,12,192,56,fino,0,PGAgain,1001393.0,260.0,True,True,True,-2.1309798999994203
1180.2,1,12,192,56,fino,1,BPo,1020821.0,267.0,True,True,True,384.7912397000006
1180.56,1,12,192,56,fino,2,OPA_SUMo,982621.0,261.0,True,True,True,-375.9885003000004
1180.92,1,12,192,56,fino,3,SUMo,984595.0,250.0,True,True,True,-336.67490849999945
1181.28,1,12,192,56,fino,4,LPo,875057.0,290.0,True,False,True,-2518.2008551
1183.14,1,12,192,60,fino,0,PGAgain,1001441.0,257.0,True,True,True,-1.1750262999993841
1183.5,1,12,192,60,fino,1,BPo,1020801.0,250.0,True,True,True,384.3929257000009
1183.86,1,12,192,60,fino,2,OPA_SUMo,985626.0,245.0,True,True,True,-316.1418218000005
