t_s,pasada,idac0,idac1,idac2,fase,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
1183.64,1,12,192,56,fino,4,LPo,875045.0,257.0,True,False,True,-2518.4398435000007
1185.5,1,12,192,60,fino,0,PGAgain,1001399.0,250.0,True,True,True,-2.011485699999982
1185.86,1,12,192,60,fino,1,BPo,1020848.0,245.0,True,True,True,385.32896359999916
1186.22,1,12,192,60,fino,2,OPA_SUMo,985623.0,269.0,True,True,True,-316.2015688999991
1186.58,1,12,192,60,fino,3,SUMo,987564.0,251.0,True,True,True,-277.5451952000007
1186.94,1,12,192,60,fino,4,LPo,875029.0,248.0,True,False,True,-2518.7584947
1188.8,1,12,192,62,fino,0,PGAgain,1001411.0,273.0,True,True,True,-1.772497300001105
1189.16,1,12,192,62,fino,1,BPo,1020787.0,284.0,True,True,True,384.1141059000007
1189.52,1,12,192,62,fino,2,OPA_SUMo,987028.0,257.0,True,True,True,-288.22001039999964
1189.88,1,12,192,62,fino,3,SUMo,989047.0,243.0,True,True,True,-248.0102120999995
1190.24,1,12,192,62,fino,4,LPo,875026.0,248.0,True,False,True,-2518.818241800001
1192.1,1,12,192,64,fino,0,PGAgain,1001437.0,286.0,True,True,True,-1.2546890999997646
1192.46,1,12,192,64,fino,1,BPo,1020846.0,272.0,True,True,True,385.2891322000001
1192.82,1,12,192,64,fino,2,OPA_SUMo,988530.0,256.0,True,True,True,-258.30662900000056
1193.18,1,12,192,64,fino,3,SUMo,990537.0,247.0,True,True,True,-218.33581909999933
1193.54,1,12,192,64,fino,4,LPo,875032.0,265.0,True,False,True,-2518.6987475999995
1195.4,1,12,192,66,fino,0,PGAgain,1001385.0,265.0,True,True,True,-2.2903055000001813
1195.76,1,12,192,66,fino,1,BPo,1020782.0,272.0,True,True,True,384.0145274000008
1196.12,1,12,192,66,fino,2,OPA_SUMo,990006.0,259.0,True,True,True,-228.91105580000058
1196.48,1,12,192,66,fino,3,SUMo,991941.0,266.0,True,True,True,-190.3741762999994
1196.84,1,12,192,66,fino,4,LPo,875000.0,262.0,True,False,True,-2519.3360500000003
1198.7,1,12,192,68,fino,0,PGAgain,1001409.0,270.0,True,True,True,-1.812328700000163
1199.06,1,12,192,68,fino,1,BPo,1020826.0,251.0,True,True,True,384.89081820000047
1199.42,1,12,192,68,fino,2,OPA_SUMo,991506.0,250.0,True,True,True,-199.03750580000056
1199.78,1,12,192,68,fino,3,SUMo,993477.0,299.0,True,True,True,-159.7836611000005
1200.14,1,12,192,68,fino,4,LPo,875000.0,248.0,True,False,True,-2519.3360500000003
1202.0,1,12,192,72,fino,0,PGAgain,1001378.0,242.0,True,True,True,-2.4297153999991488
1202.36,1,12,192,72,fino,1,BPo,1020802.0,260.0,True,True,True,384.41284140000045
1202.72,1,12,192,72,fino,2,OPA_SUMo,994477.0,255.0,True,True,True,-139.86796110000049
1203.08,1,12,192,72,fino,3,SUMo,996417.0,261.0,True,True,True,-101.2315030999994
1203.44,1,12,192,72,fino,4,LPo,875046.0,272.0,True,False,True,-2518.419927799999
1293.8,1,12,255,0,referencia,0,PGAgain,1001471.0,285.0,True,True,True,-0.5775552999999276
1294.16,1,12,255,0,referencia,1,BPo,1026548.0,252.0,True,True,True,498.8484536000001
1294.52,1,12,255,0,referencia,2,OPA_SUMo,918228.0,272.0,True,True,True,-1658.420170400001
1294.88,1,12,255,0,referencia,3,SUMo,920260.0,271.0,True,True,True,-1617.9514680000002
1295.24,1,12,255,0,referencia,4,LPo,875000.0,293.0,True,False,True,-2519.3360500000003
1297.1,1,12,255,-255,malla,0,PGAgain,1001348.0,259.0,True,True,True,-3.0271864000008697
1297.46,1,12,255,-255,malla,1,BPo,1026444.0,264.0,True,True,True,496.7772207999992
1297.82,1,12,255,-255,malla,2,OPA_SUMo,875000.0,272.0,True,False,True,-2519.3360500000003
1298.18,1,12,255,-255,malla,3,SUMo,875000.0,288.0,True,False,True,-2519.3360500000003
1298.54,1,12,255,-255,malla,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1300.4,1,12,255,-128,malla,0,PGAgain,1001370.0,280.0,True,True,True,-2.5890409999999098
1300.76,1,12,255,-128,malla,1,BPo,1026501.0,267.0,True,True,True,497.91241569999954
1301.12,1,12,255,-128,malla,2,OPA_SUMo,875000.0,266.0,True,False,True,-2519.3360500000003
1301.48,1,12,255,-128,malla,3,SUMo,875000.0,265.0,True,False,True,-2519.3360500000003
1301.84,1,12,255,-128,malla,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1303.7,1,12,255,-64,malla,0,PGAgain,1001375.0,272.0,True,True,True,-2.4894625
1304.06,1,12,255,-64,malla,1,BPo,1026455.0,277.0,True,True,True,496.99629349999856
1304.42,1,12,255,-64,malla,2,OPA_SUMo,875000.0,279.0,True,False,True,-2519.3360500000003
1304.78,1,12,255,-64,malla,3,SUMo,875000.0,267.0,True,False,True,-2519.3360500000003
1305.14,1,12,255,-64,malla,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003
1307.0,1,12,255,0,malla,0,PGAgain,1001374.0,269.0,True,True,True,-2.5093781999995293
1307.36,1,12,255,0,malla,1,BPo,1026503.0,243.0,True,True,True,497.9522470999986
1307.72,1,12,255,0,malla,2,OPA_SUMo,918250.0,259.0,True,True,True,-1657.982025
1308.08,1,12,255,0,malla,3,SUMo,920186.0,279.0,True,True,True,-1619.4252297999994
1308.44,1,12,255,0,malla,4,LPo,875012.0,275.0,True,False,True,-2519.0970616000013
1310.3,1,12,255,64,malla,0,PGAgain,1001465.0,286.0,True,True,True,-0.697049499999366
1310.66,1,12,255,64,malla,1,BPo,1026401.0,256.0,True,True,True,495.9208457000014
1311.02,1,12,255,64,malla,2,OPA_SUMo,965703.0,259.0,True,True,True,-712.9223129000005
1311.38,1,12,255,64,malla,3,SUMo,967673.0,303.0,True,True,False,-673.6883839
1311.74,1,12,255,64,malla,4,LPo,875001.0,250.0,True,False,True,-2519.3161343000006
1313.6,1,12,255,128,malla,0,PGAgain,1001476.0,273.0,True,True,True,-0.47797680000001813
1313.96,1,12,255,128,malla,1,BPo,1026484.0,252.0,True,True,True,497.57384879999853
1314.32,1,12,255,128,malla,2,OPA_SUMo,1013066.0,258.0,True,True,True,230.34498620000062
1314.68,1,12,255,128,malla,3,SUMo,1015140.0,267.0,True,True,True,271.6501479999997
1315.04,1,12,255,128,malla,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
1316.9,1,12,255,255,malla,0,PGAgain,1001397.0,260.0,True,True,True,-2.05131709999904
1317.26,1,12,255,255,malla,1,BPo,1026518.0,253.0,True,True,True,498.2509826000006
1317.62,1,12,255,255,malla,2,OPA_SUMo,1107180.0,260.0,True,True,True,2104.691176000001
1317.98,1,12,255,255,malla,3,SUMo,1109187.0,272.0,True,True,True,2144.661985899998
1318.34,1,12,255,255,malla,4,LPo,875015.0,266.0,True,False,True,-2519.0373145000003
1320.2,1,12,255,120,fino,0,PGAgain,1001434.0,266.0,True,True,True,-1.314436200000616
1320.56,1,12,255,120,fino,1,BPo,1026508.0,259.0,True,True,True,498.05182560000077
1320.92,1,12,255,120,fino,2,OPA_SUMo,1007226.0,265.0,True,True,True,114.0372982
1321.28,1,12,255,120,fino,3,SUMo,1009154.0,270.0,True,True,True,152.43476779999995
1321.64,1,12,255,120,fino,4,LPo,875022.0,273.0,True,False,True,-2518.897904599999
1323.5,1,12,255,124,fino,0,PGAgain,1001427.0,249.0,True,True,True,-1.4538460999995835
1323.86,1,12,255,124,fino,1,BPo,1026473.0,263.0,True,True,True,497.3547760999992
1324.22,1,12,255,124,fino,2,OPA_SUMo,1010119.0,249.0,True,True,True,171.65341830000057
1324.58,1,12,255,124,fino,3,SUMo,1012158.0,254.0,True,True,True,212.26153060000033
1324.94,1,12,255,124,fino,4,LPo,875000.0,254.0,True,False,True,-2519.3360500000003
1326.8,1,12,255,126,fino,0,PGAgain,1001472.0,258.0,True,True,True,-0.5576396000003985
1327.16,1,12,255,126,fino,1,BPo,1026469.0,282.0,True,True,True,497.27511330000107
1327.52,1,12,255,126,fino,2,OPA_SUMo,1011554.0,266.0,True,True,True,200.23244779999948
1327.88,1,12,255,126,fino,3,SUMo,1013588.0,247.0,True,True,True,240.74098159999932
1328.24,1,12,255,126,fino,4,LPo,875075.0,261.0,True,False,True,-2517.8423724999993
1330.1,1,12,255,128,fino,0,PGAgain,1001472.0,270.0,True,True,True,-0.5576396000003985
1330.46,1,12,255,128,fino,1,BPo,1026493.0,272.0,True,True,True,497.7530900999988
1330.82,1,12,255,128,fino,2,OPA_SUMo,1013051.0,254.0,True,True,True,230.0462507000009
1331.18,1,12,255,128,fino,3,SUMo,1014983.0,256.0,True,True,True,268.52338309999897
1331.54,1,12,255,128,fino,4,LPo,875004.0,251.0,True,False,True,-2519.2563871999996
1333.4,1,12,255,130,fino,0,PGAgain,1001388.0,263.0,True,True,True,-2.23055839999933
1333.76,1,12,255,130,fino,1,BPo,1026448.0,248.0,True,True,True,496.8568836000019
1334.12,1,12,255,130,fino,2,OPA_SUMo,1014554.0,243.0,True,True,True,259.97954779999947
1334.48,1,12,255,130,fino,3,SUMo,1016580.0,273.0,True,True,True,300.32875600000085
1334.84,1,12,255,130,fino,4,LPo,875003.0,265.0,True,False,True,-2519.2763028999993
1336.7,1,12,255,132,fino,0,PGAgain,1001492.0,263.0,True,True,True,-0.15932560000076076
1337.06,1,12,255,132,fino,1,BPo,1026510.0,271.0,True,True,True,498.0916569999998
1337.42,1,12,255,132,fino,2,OPA_SUMo,1015957.0,250.0,True,True,True,287.9212748999999
1337.78,1,12,255,132,fino,3,SUMo,1018023.0,260.0,True,True,True,329.0671111000005
1338.14,1,12,255,132,fino,4,LPo,875000.0,245.0,True,False,True,-2519.3360500000003
1340.0,1,12,255,136,fino,0,PGAgain,1001350.0,255.0,True,True,True,-2.9873549999995475
1340.36,1,12,255,136,fino,1,BPo,1026393.0,244.0,True,True,True,495.7615201000006
1340.72,1,12,255,136,fino,2,OPA_SUMo,1019002.0,266.0,True,True,True,348.5645813999991
1341.08,1,12,255,136,fino,3,SUMo,1020943.0,269.0,True,True,True,387.2209550999997
1341.44,1,12,255,136,fino,4,LPo,875062.0,281.0,True,False,True,-2518.1012766
1431.8,2,12,255,0,referencia,0,PGAgain,1001469.0,241.0,True,True,True,-0.6173866999989857
1432.16,2,12,255,0,referencia,1,BPo,1026476.0,262.0,True,True,True,497.4145232000023
1432.52,2,12,255,0,referencia,2,OPA_SUMo,917906.0,255.0,True,True,True,-1664.833025800001
1432.88,2,12,255,0,referencia,3,SUMo,919936.0,264.0,True,True,True,-1624.4041547999993
1433.24,2,12,255,0,referencia,4,LPo,875008.0,262.0,True,False,True,-2519.1767243999993
1435.1,2,12,255,-255,malla,0,PGAgain,1001486.0,252.0,True,True,True,-0.27881980000019924
1435.46,2,12,255,-255,malla,1,BPo,1026502.0,247.0,True,True,True,497.9323313999991
1435.82,2,12,255,-255,malla,2,OPA_SUMo,875000.0,275.0,True,False,True,-2519.3360500000003
1436.18,2,12,255,-255,malla,3,SUMo,875000.0,271.0,True,False,True,-2519.3360500000003
1436.54,2,12,255,-255,malla,4,LPo,875039.0,272.0,True,False,True,-2518.5593377000005
1438.4,2,12,255,-128,malla,0,PGAgain,1001493.0,261.0,True,True,True,-0.13940989999896755
1438.76,2,12,255,-128,malla,1,BPo,1026439.0,261.0,True,True,True,496.6776423000016
1439.12,2,12,255,-128,malla,2,OPA_SUMo,875000.0,262.0,True,False,True,-2519.3360500000003
1439.48,2,12,255,-128,malla,3,SUMo,875000.0,272.0,True,False,True,-2519.3360500000003
1439.84,2,12,255,-128,malla,4,LPo,875021.0,276.0,True,False,True,-2518.917820300001
1441.7,2,12,255,-64,malla,0,PGAgain,1001483.0,252.0,True,True,True,-0.3385669000010506
1442.06,2,12,255,-64,malla,1,BPo,1026463.0,266.0,True,True,True,497.15561909999934
1442.42,2,12,255,-64,malla,2,OPA_SUMo,875000.0,270.0,True,False,True,-2519.3360500000003
1442.78,2,12,255,-64,malla,3,SUMo,875000.0,252.0,True,False,True,-2519.3360500000003
1443.14,2,12,255,-64,malla,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003
1445.0,2,12,255,0,malla,0,PGAgain,1001473.0,257.0,True,True,True,-0.5377239000008694
1445.36,2,12,255,0,malla,1,BPo,1026447.0,257.0,True,True,True,496.83696789999783
1445.72,2,12,255,0,malla,2,OPA_SUMo,917950.0,265.0,True,True,True,-1663.956734999999
1446.08,2,12,255,0,malla,3,SUMo,919874.0,281.0,True,True,True,-1625.6389281999996
1446.44,2,12,255,0,malla,4,LPo,875000.0,276.0,True,False,True,-2519.3360500000003
1448.3,2,12,255,64,malla,0,PGAgain,1001469.0,282.0,True,True,True,-0.6173866999989857
1448.66,2,12,255,64,malla,1,BPo,1026496.0,267.0,True,True,True,497.8128372000019
1449.02,2,12,255,64,malla,2,OPA_SUMo,965266.0,286.0,True,True,True,-721.6254738000008
1449.38,2,12,255,64,malla,3,SUMo,967306.0,271.0,True,True,True,-680.9974457999992
1449.74,2,12,255,64,malla,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003
1451.6,2,12,255,128,malla,0,PGAgain,1001535.0,255.0,True,True,True,0.697049499999366
1451.96,2,12,255,128,malla,1,BPo,1026442.0,257.0,True,True,True,496.73738940000015
1452.32,2,12,255,128,malla,2,OPA_SUMo,1012765.0,300.0,True,True,False,224.35036049999974
1452.68,2,12,255,128,malla,3,SUMo,1014759.0,257.0,True,True,True,264.0622663000003
1453.04,2,12,255,128,malla,4,LPo,875017.0,252.0,True,False,True,-2518.997483099999
1454.9,2,12,255,255,malla,0,PGAgain,1001426.0,273.0,True,True,True,-1.4737617999991126
1455.26,2,12,255,255,malla,1,BPo,1026493.0,268.0,True,True,True,497.7530900999988
1455.62,2,12,255,255,malla,2,OPA_SUMo,1106879.0,286.0,True,True,True,2098.6965502999983
1455.98,2,12,255,255,malla,3,SUMo,1108853.0,274.0,True,True,True,2138.0101421000013
1456.34,2,12,255,255,malla,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003
1458.2,2,12,255,120,fino,0,PGAgain,1001458.0,241.0,True,True,True,-0.8364594000005978
1458.56,2,12,255,120,fino,1,BPo,1026497.0,280.0,True,True,True,497.8327529000014
1458.92,2,12,255,120,fino,2,OPA_SUMo,1006807.0,245.0,True,True,True,105.69261990000034
1459.28,2,12,255,120,fino,3,SUMo,1008839.0,250.0,True,True,True,146.1613223000011
1459.64,2,12,255,120,fino,4,LPo,875006.0,294.0,True,False,True,-2519.2165558000006
1461.5,2,12,255,124,fino,0,PGAgain,1001453.0,251.0,True,True,True,-0.9360379000005072
1461.86,2,12,255,124,fino,1,BPo,1026474.0,280.0,True,True,True,497.3746917999987
1462.22,2,12,255,124,fino,2,OPA_SUMo,1009770.0,282.0,True,True,True,164.70283899999964
1462.58,2,12,255,124,fino,3,SUMo,1011786.0,248.0,True,True,True,204.8528901999989
1462.94,2,12,255,124,fino,4,LPo,875000.0,285.0,True,False,True,-2519.3360500000003
1464.8,2,12,255,126,fino,0,PGAgain,1001467.0,259.0,True,True,True,-0.657218100000308
1465.16,2,12,255,126,fino,1,BPo,1026481.0,261.0,True,True,True,497.5141016999999
1465.52,2,12,255,126,fino,2,OPA_SUMo,1011242.0,265.0,True,True,True,194.01874939999925
1465.88,2,12,255,126,fino,3,SUMo,1013259.0,250.0,True,True,True,234.1887163000003
1466.24,2,12,255,126,fino,4,LPo,875062.0,273.0,True,False,True,-2518.1012766
1468.1,2,12,255,128,fino,0,PGAgain,1001414.0,279.0,True,True,True,-1.7127502000002537
1468.46,2,12,255,128,fino,1,BPo,1026469.0,285.0,True,True,True,497.27511330000107
1468.82,2,12,255,128,fino,2,OPA_SUMo,1012704.0,271.0,True,True,True,223.13550279999905
1469.18,2,12,255,128,fino,3,SUMo,1014673.0,280.0,True,True,True,262.3495161000001
1469.54,2,12,255,128,fino,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
1471.4,2,12,255,130,fino,0,PGAgain,1001461.0,271.0,True,True,True,-0.7767122999997464
1471.76,2,12,255,130,fino,1,BPo,1026501.0,273.0,True,True,True,497.91241569999954
1472.12,2,12,255,130,fino,2,OPA_SUMo,1014177.0,252.0,True,True,True,252.47132890000043
1472.48,2,12,255,130,fino,3,SUMo,1016191.0,261.0,True,True,True,292.5815487000006
1472.84,2,12,255,130,fino,4,LPo,875000.0,260.0,True,False,True,-2519.3360500000003
1474.7,2,12,255,132,fino,0,PGAgain,1001477.0,270.0,True,True,True,-0.4580611000004891
1475.06,2,12,255,132,fino,1,BPo,1026519.0,254.0,True,True,True,498.2708983000001
1475.42,2,12,255,132,fino,2,OPA_SUMo,1015672.0,250.0,True,True,True,282.24530040000053
1475.78,2,12,255,132,fino,3,SUMo,1017662.0,257.0,True,True,True,321.8775434000007
1476.14,2,12,255,132,fino,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1478.0,2,12,255,136,fino,0,PGAgain,1001409.0,260.0,True,True,True,-1.812328700000163
1478.36,2,12,255,136,fino,1,BPo,1026496.0,249.0,True,True,True,497.8128372000019
1478.72,2,12,255,136,fino,2,OPA_SUMo,1018622.0,258.0,True,True,True,340.99661539999914
1479.08,2,12,255,136,fino,3,SUMo,1020595.0,264.0,True,True,True,380.2902915000006
1479.44,2,12,255,136,fino,4,LPo,875040.0,292.0,True,False,True,-2518.5394220000007
1569.8,2,12,192,0,referencia,0,PGAgain,1001498.0,280.0,True,True,True,-0.03983139999905812
1570.16,2,12,192,0,referencia,1,BPo,1020769.0,258.0,True,True,True,383.75562330000014
1570.52,2,12,192,0,referencia,2,OPA_SUMo,940209.0,264.0,True,True,True,-1220.653168700001
1570.88,2,12,192,0,referencia,3,SUMo,942178.0,268.0,True,True,True,-1181.4391554000001
1571.24,2,12,192,0,referencia,4,LPo,875038.0,269.0,True,False,True,-2518.5792533999997
1573.1,2,12,192,-255,malla,0,PGAgain,1001479.0,269.0,True,True,True,-0.4182296999991668
1573.46,2,12,192,-255,malla,1,BPo,1020833.0,261.0,True,True,True,385.0302280999994
1573.82,2,12,192,-255,malla,2,OPA_SUMo,875000.0,301.0,True,False,False,-2519.3360500000003
1574.18,2,12,192,-255,malla,3,SUMo,875000.0,252.0,True,False,True,-2519.3360500000003
1574.54,2,12,192,-255,malla,4,LPo,875007.0,265.0,True,False,True,-2519.1966401000013
1576.4,2,12,192,-128,malla,0,PGAgain,1001570.0,250.0,True,True,True,1.3940990000009963
1576.76,2,12,192,-128,malla,1,BPo,1020857.0,264.0,True,True,True,385.50820489999944
1577.12,2,12,192,-128,malla,2,OPA_SUMo,875000.0,255.0,True,False,True,-2519.3360500000003
1577.48,2,12,192,-128,malla,3,SUMo,875000.0,249.0,True,False,True,-2519.3360500000003
1577.84,2,12,192,-128,malla,4,LPo,875000.0,268.0,True,False,True,-2519.3360500000003
1579.7,2,12,192,-64,malla,0,PGAgain,1001492.0,255.0,True,True,True,-0.15932560000076076
1580.06,2,12,192,-64,malla,1,BPo,1020713.0,264.0,True,True,True,382.6403440999993
1580.42,2,12,192,-64,malla,2,OPA_SUMo,892790.0,245.0,True,True,True,-2165.035747000001
1580.78,2,12,192,-64,malla,3,SUMo,894746.0,265.0,True,True,True,-2126.0806378000007
1581.14,2,12,192,-64,malla,4,LPo,875084.0,254.0,True,False,True,-2517.6631312000013
1583.0,2,12,192,0,malla,0,PGAgain,1001589.0,266.0,True,True,True,1.772497300001105
1583.36,2,12,192,0,malla,1,BPo,1020754.0,247.0,True,True,True,383.4568878000004
1583.72,2,12,192,0,malla,2,OPA_SUMo,940159.0,259.0,True,True,True,-1221.6489537000002
1584.08,2,12,192,0,malla,3,SUMo,942274.0,256.0,True,True,True,-1179.5272482
1584.44,2,12,192,0,malla,4,LPo,875000.0,255.0,True,False,True,-2519.3360500000003
1586.3,2,12,192,64,malla,0,PGAgain,1001541.0,269.0,True,True,True,0.8165437000010687
1586.66,2,12,192,64,malla,1,BPo,1020811.0,287.0,True,True,True,384.59208270000073
1587.02,2,12,192,64,malla,2,OPA_SUMo,987692.0,276.0,True,True,True,-274.99598559999987
1587.38,2,12,192,64,malla,3,SUMo,989639.0,270.0,True,True,True,-236.2201176999998
1587.74,2,12,192,64,malla,4,LPo,875030.0,255.0,True,False,True,-2518.7385790000008
1589.6,2,12,192,128,malla,0,PGAgain,1001565.0,254.0,True,True,True,1.2945205000010869
1589.96,2,12,192,128,malla,1,BPo,1020807.0,252.0,True,True,True,384.51241990000034
1590.32,2,12,192,128,malla,2,OPA_SUMo,1035064.0,272.0,True,True,True,668.4505548000016
1590.68,2,12,192,128,malla,3,SUMo,1037042.0,253.0,True,True,True,707.8438093999983
1591.04,2,12,192,128,malla,4,LPo,875000.0,273.0,True,False,True,-2519.3360500000003
1592.9,2,12,192,255,malla,0,PGAgain,1001469.0,265.0,True,True,True,-0.6173866999989857
1593.26,2,12,192,255,malla,1,BPo,1020720.0,291.0,True,True,True,382.77975400000054
1593.62,2,12,192,255,malla,2,OPA_SUMo,1128000.0,255.0,True,False,True,2519.3360500000003
1593.98,2,12,192,255,malla,3,SUMo,1128000.0,242.0,True,False,True,2519.3360500000003
1594.34,2,12,192,255,malla,4,LPo,875032.0,258.0,True,False,True,-2518.6987475999995
1596.2,2,12,192,56,fino,0,PGAgain,1001500.0,264.0,True,True,True,0.0
1596.56,2,12,192,56,fino,1,BPo,1020748.0,284.0,True,True,True,383.33739360000095
1596.92,2,12,192,56,fino,2,OPA_SUMo,981660.0,263.0,True,True,True,-395.12748800000065
1597.28,2,12,192,56,fino,3,SUMo,983681.0,255.0,True,True,True,-354.8778582999992
1597.64,2,12,192,56,fino,4,LPo,875038.0,265.0,True,False,True,-2518.5792533999997
1599.5,2,12,192,60,fino,0,PGAgain,1001520.0,259.0,True,True,True,0.39831399999963774
1599.86,2,12,192,60,fino,1,BPo,1020709.0,274.0,True,True,True,382.560681299999
1600.22,2,12,192,60,fino,2,OPA_SUMo,984653.0,251.0,True,True,True,-335.5197978999996
1600.58,2,12,192,60,fino,3,SUMo,986640.0,259.0,True,True,True,-295.94730200000026
1600.94,2,12,192,60,fino,4,LPo,875034.0,252.0,True,False,True,-2518.6589162000005
1602.8,2,12,192,62,fino,0,PGAgain,1001482.0,271.0,True,True,True,-0.35848260000057963
1603.16,2,12,192,62,fino,1,BPo,1020887.0,278.0,True,True,True,386.1056758999989
1603.52,2,12,192,62,fino,2,OPA_SUMo,986098.0,252.0,True,True,True,-306.74161140000086
1603.88,2,12,192,62,fino,3,SUMo,988074.0,260.0,True,True,True,-267.3881882000009
1604.24,2,12,192,62,fino,4,LPo,875001.0,248.0,True,False,True,-2519.3161343000006
1606.1,2,12,192,64,fino,0,PGAgain,1001541.0,252.0,True,True,True,0.8165437000010687
1606.46,2,12,192,64,fino,1,BPo,1020780.0,246.0,True,True,True,383.9746959999995
1606.82,2,12,192,64,fino,2,OPA_SUMo,987554.0,260.0,True,True,True,-277.74435220000055
1607.18,2,12,192,64,fino,3,SUMo,989589.0,253.0,True,True,True,-237.2159026999989
1607.54,2,12,192,64,fino,4,LPo,875000.0,247.0,True,False,True,-2519.3360500000003
1609.4,2,12,192,66,fino,0,PGAgain,1001439.0,264.0,True,True,True,-1.2148577000007066
1609.76,2,12,192,66,fino,1,BPo,1020840.0,261.0,True,True,True,385.16963800000065
1610.12,2,12,192,66,fino,2,OPA_SUMo,989021.0,290.0,True,True,True,-248.52802030000083
1610.48,2,12,192,66,fino,3,SUMo,991015.0,282.0,True,True,True,-208.81611450000028
1610.84,2,12,192,66,fino,4,LPo,875010.0,245.0,True,False,True,-2519.1368930000003
1612.7,2,12,192,68,fino,0,PGAgain,1001466.0,257.0,True,True,True,-0.677133799999837
1613.06,2,12,192,68,fino,1,BPo,1020801.0,264.0,True,True,True,384.3929257000009
1613.42,2,12,192,68,fino,2,OPA_SUMo,990512.0,252.0,True,True,True,-218.83371160000112
1613.78,2,12,192,68,fino,3,SUMo,992533.0,266.0,True,True,True,-178.5840818999997
1614.14,2,12,192,68,fino,4,LPo,875000.0,288.0,True,False,True,-2519.3360500000003
1616.0,2,12,192,72,fino,0,PGAgain,1001575.0,254.0,True,True,True,1.4936775000009057
1616.36,2,12,192,72,fino,1,BPo,1020818.0,266.0,True,True,True,384.7314925999997
1616.72,2,12,192,72,fino,2,OPA_SUMo,993475.0,251.0,True,True,True,-159.82349249999956
1617.08,2,12,192,72,fino,3,SUMo,995489.0,244.0,True,True,True,-119.71327269999935
1617.44,2,12,192,72,fino,4,LPo,875000.0,271.0,True,False,True,-2519.3360500000003
1707.8,2,12,128,0,referencia,0,PGAgain,1001588.0,258.0,True,True,True,1.7525815999993117
1708.16,2,12,128,0,referencia,1,BPo,1014981.0,257.0,True,True,True,268.4835516999999
1708.52,2,12,128,0,referencia,2,OPA_SUMo,962955.0,268.0,True,True,True,-767.6506564999992
1708.88,2,12,128,0,referencia,3,SUMo,964960.0,267.0,True,True,True,-727.7196779999994
1709.24,2,12,128,0,referencia,4,LPo,875022.0,251.0,True,False,True,-2518.897904599999
1711.1,2,12,128,-255,malla,0,PGAgain,1001576.0,265.0,True,True,True,1.5135932000004348
1711.46,2,12,128,-255,malla,1,BPo,1015019.0,247.0,True,True,True,269.2403483000001
1711.82,2,12,128,-255,malla,2,OPA_SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
1712.18,2,12,128,-255,malla,3,SUMo,875000.0,275.0,True,False,True,-2519.3360500000003
1712.54,2,12,128,-255,malla,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
1714.4,2,12,128,-128,malla,0,PGAgain,1001519.0,261.0,True,True,True,0.3783983000001087
1714.76,2,12,128,-128,malla,1,BPo,1015034.0,251.0,True,True,True,269.53908379999984
1715.12,2,12,128,-128,malla,2,OPA_SUMo,875000.0,247.0,True,False,True,-2519.3360500000003
1715.48,2,12,128,-128,malla,3,SUMo,875000.0,294.0,True,False,True,-2519.3360500000003
1715.84,2,12,128,-128,malla,4,LPo,875057.0,272.0,True,False,True,-2518.2008551
1717.7,2,12,128,-64,malla,0,PGAgain,1001574.0,273.0,True,True,True,1.4737617999991126
1718.06,2,12,128,-64,malla,1,BPo,1015064.0,261.0,True,True,True,270.1365547999993
1718.42,2,12,128,-64,malla,2,OPA_SUMo,915528.0,262.0,True,True,True,-1712.1925603999996
1718.78,2,12,128,-64,malla,3,SUMo,917456.0,262.0,True,True,True,-1673.7950907999998
1719.14,2,12,128,-64,malla,4,LPo,875056.0,256.0,True,False,True,-2518.220770799999
1721.0,2,12,128,0,malla,0,PGAgain,1001573.0,312.0,True,True,False,1.4538460999995835
1721.36,2,12,128,0,malla,1,BPo,1014992.0,265.0,True,True,True,268.70262439999925
1721.72,2,12,128,0,malla,2,OPA_SUMo,962960.0,265.0,True,True,True,-767.5510779999993
1722.08,2,12,128,0,malla,3,SUMo,965022.0,265.0,True,True,True,-726.484904599999
1722.44,2,12,128,0,malla,4,LPo,875086.0,260.0,True,False,True,-2517.6232998
1724.3,2,12,128,64,malla,0,PGAgain,1001538.0,266.0,True,True,True,0.7567966000002174
1724.66,2,12,128,64,malla,1,BPo,1015042.0,272.0,True,True,True,269.6984094000006
1725.02,2,12,128,64,malla,2,OPA_SUMo,1010465.0,252.0,True,True,True,178.54425050000066
1725.38,2,12,128,64,malla,3,SUMo,1012365.0,295.0,True,True,True,216.38408050000018
1725.74,2,12,128,64,malla,4,LPo,875000.0,307.0,True,False,False,-2519.3360500000003
1727.6,2,12,128,128,malla,0,PGAgain,1001571.0,252.0,True,True,True,1.4140147000005254
1727.96,2,12,128,128,malla,1,BPo,1015062.0,255.0,True,True,True,270.09672340000026
